Date,USD,EUR,GBP,INR,AED,CNY
2017-03-02,1238.1,1176.17,1007.98,82575.06,4546.98,8521.47
2017-03-03,1226.5,1161.18,1000.33,81945.53,4504.57,8461.5
2017-03-06,1230.95,1161.49,1004.41,82128.96,4521.16,8484.94
2017-03-07,1216.65,1149.9,997.7,81120.12,4468.39,8392.82
2017-03-08,1209.2,1145.51,993.71,80665.72,4441.51,8351.94
2017-03-09,1206.55,1140.3,993,80537.2,4431.54,8337.26
2017-03-10,1202.65,1128.56,988.45,80061.9,4417.15,8318.01
2017-03-13,1204.2,1128.69,984.35,80165.09,4422.97,8320.06
2017-03-14,1204.6,1131.61,989.97,79410.22,4424.43,8329.08
2017-03-15,1198.8,1127.7,980.85,78755.14,4403.13,8285.5
2017-03-16,1229.35,1145.02,993.86,80479.38,4515.4,8479.32
2017-03-17,1229.6,1144.72,993.86,80520.33,4516.26,8494.69
2017-03-20,1232.4,1146.05,996.77,80537.32,4526.54,8508.73
2017-03-21,1241.6,1148.57,994.91,81001.96,4560.21,8563.31
2017-03-22,1249.05,1156.37,1001.24,81748.74,4587.57,8602.08
2017-03-23,1247.5,1156.49,995.97,81767.39,4581.88,8591.91
2017-03-24,1247.5,1154.51,998.76,81600.52,4581.94,8593.03
2017-03-27,1257.55,1155.36,1000.36,81860.19,4618.79,8647.16
2017-03-28,1257.25,1156.89,1002.99,81840.67,4617.82,8657.55
2017-03-29,1251.1,1163.81,1007.94,81218.27,4595.16,8620.08
2017-03-30,1248.8,1163.3,999.64,81078.31,4586.65,8604.85
2017-03-31,1244.85,1163.9,995.52,80834.32,4572.33,8579.26
2017-04-03,1247.25,1170.85,999.48,81121.13,4581.15,8595.8
2017-04-04,1257.65,1179.45,1010.44,81797.54,4619.35,8667.47
2017-04-05,1245.8,1168.34,998.48,80871.09,4575.82,8590.91
2017-04-06,1252.5,1175.23,1002.28,80961.6,4600.37,8642.5
2017-04-07,1266.45,1192.85,1021.99,81325.08,4651.61,8736.98
2017-04-10,1250.05,1179.4,1005.91,80684.46,4591.43,8631.72
2017-04-11,1252.9,1178.81,1003.32,80780.71,4601.9,8648.77
2017-04-12,1274.3,1199.91,1018.58,82440.82,4680.37,8783.37
2017-04-13,1284.15,1208.56,1025.84,82718.51,4716.68,8838.8
2017-04-14,1284.15,1208.56,1025.84,82718.51,4716.68,8838.8
2017-04-17,1284.15,1204.19,1019.65,82744.2,4716.68,8844.45
2017-04-18,1278.95,1195.45,1002,82594.57,4697.58,8805.83
2017-04-19,1279.05,1193.76,998.44,82594.64,4698.01,8808.69
2017-04-20,1282.1,1190.82,998.4,82826.85,4709.15,8825.85
2017-04-21,1281.85,1199.34,1003.25,82791.47,4708.36,8823.1
2017-04-24,1269.4,1168.66,993.54,81804.88,4662.51,8741.34
2017-04-25,1267.8,1160.35,988.5,81494.17,4656.63,8730.07
2017-04-26,1261.85,1160.16,981.56,80890.88,4634.77,8695.15
2017-04-27,1262.8,1162.1,979.22,80994.4,4638.14,8703.59
2017-04-28,1266.45,1163,978.9,81470.71,4651.67,8735.21
2017-05-01,1266.45,1160.02,979.58,81470.71,4651.61,8735.21
2017-05-02,1255.45,1151.63,971.37,80624.98,4611.39,8658.46
2017-05-03,1250.3,1146.22,969.38,80195.77,4592.23,8616.82
2017-05-04,1228.45,1122.28,951.14,78835.76,4511.91,8472.62
2017-05-05,1228.05,1117.68,947.57,79031.14,4510.44,8473.54
2017-05-08,1229.8,1124.95,950.31,79066.9,4517.05,8489.68
2017-05-09,1220.4,1120.56,942.39,78923.26,4482.47,8427.47
2017-05-10,1222.95,1125.17,944.44,79088.17,4491.89,8442.76
2017-05-11,1223.15,1125.46,949.87,78752.5,4492.63,8444.01
2017-05-12,1231.25,1127.21,955.16,79218.62,4522.26,8499.2
2017-05-15,1233.3,1123.38,954.75,79082.26,4529.91,8506.68
2017-05-16,1234.2,1113.55,955.37,79096.78,4533.22,8503.27
2017-05-17,1257.4,1128.07,969.28,80655.9,4618.43,8664.74
2017-05-18,1255.9,1128.75,966.19,81441.95,4612.92,8653.4
2017-05-19,1252,1118.36,961.27,80954.31,4598.66,8629.53
2017-05-22,1258.85,1119.13,967.19,81249.31,4623.75,8676.5
2017-05-23,1260.2,1122.22,970.88,81688.67,4628.84,8682.4
2017-05-24,1252.55,1119.95,967.29,81129.53,4600.61,8631.07
2017-05-25,1256.95,1120.98,970.99,81224.1,4616.9,8632.98
2017-05-26,1265.05,1131.13,989.05,81507.15,4646.53,8679.51
2017-05-29,1265.05,1131.83,985.09,81583.05,4646.59,8679.51
2017-05-30,1262.7,1129.68,981.81,81617.76,4637.96,8663.38
2017-05-31,1266.2,1126.01,980.83,81695.21,4650.75,8636.75
2017-06-01,1264.85,1126.77,980.43,81636.57,4645.92,8607.18
2017-06-02,1274.95,1130.78,989.68,82186.45,4682.76,8690.31
2017-06-05,1279.95,1137.48,989.72,82375.65,4701.38,8704.94
2017-06-06,1293.5,1148.2,1003.22,83343.43,4751.09,8791.53
2017-06-07,1291,1146.28,996.18,83029.03,4741.84,8771.57
2017-06-08,1273.1,1134.47,983.24,81879.34,4676.09,8648.93
2017-06-09,1266.55,1132.47,994.04,81391.65,4651.91,8611.52
2017-06-12,1266.4,1130.51,999.25,81620.98,4651.36,8609.11
2017-06-13,1262,1126.13,991.32,81241.25,4635.39,8579.2
2017-06-14,1275.5,1130.91,997.5,81992,4684.91,8669.45
2017-06-15,1254.55,1125.16,983.07,80840.05,4607.84,8527.8
2017-06-16,1255.4,1121.04,980.59,80875.98,4611.21,8554.04
2017-06-19,1248.15,1117.61,978.44,80387.09,4584.45,8508.64
2017-06-20,1242.2,1116.43,984.54,80079.97,4562.6,8479.63
2017-06-21,1242.5,1115.05,981.09,80152.36,4563.7,8485.16
2017-06-22,1250.8,1121.04,987.92,80743.81,4594.06,8544.09
2017-06-23,1255.7,1121.16,985.79,81005.2,4612.19,8587.35
2017-06-26,1245.25,1111.63,977.51,80331.07,4573.87,8515.14
2017-06-27,1249.55,1107.12,977.97,80591.27,4589.72,8510.93
2017-06-28,1248,1098.3,964.56,80591.16,4583.97,8485.9
2017-06-29,1243.5,1088.26,956.76,80315.48,4567.25,8430.56
2017-06-30,1242.25,1089.17,956.35,80295.93,4562.72,8421.83
2017-07-03,1229.25,1081.32,950.18,79727.62,4515.1,8347.1
2017-07-04,1223.75,1078.05,946.66,79190.38,4494.96,8321.38
2017-07-05,1220.3,1077.15,944.18,79063.22,4482.22,8296.94
2017-07-06,1224.9,1073.96,945.98,79329.11,4499.06,8333.36
2017-07-07,1215.65,1067.2,943.75,78532.49,4465.08,8266.3
2017-07-10,1211.9,1064.14,942.16,78208.43,4451.31,8242.98
2017-07-11,1211.05,1060.56,943.04,78203.54,4448.31,8235.99
2017-07-12,1218.8,1067.3,945.65,78682.66,4476.65,8272.6
2017-07-13,1218.9,1068.84,942.44,78542.86,4477.02,8265.85
2017-07-14,1230.3,1074.73,940.27,79306.65,4518.89,8346.48
2017-07-17,1234.1,1075.84,944.33,79439,4532.79,8354.73
2017-07-18,1240.75,1071.32,953.03,79823.64,4557.27,8384.99
2017-07-19,1242.15,1078.4,952.46,79901.29,4562.42,8391.34
2017-07-20,1238.7,1064.72,953.95,79816.23,4549.68,8384.02
2017-07-21,1248.55,1071.07,961.2,80317.63,4585.86,8450.06
2017-07-24,1255.55,1078.33,962.33,80769.5,4611.63,8475.71
2017-07-25,1254.4,1075.63,961.34,80762.96,4607.28,8468.58
2017-07-26,1248.1,1073.13,956,80330.81,4584.33,8430.66
2017-07-27,1261.1,1081.01,963.78,80842.8,4632.02,8496.79
2017-07-28,1264.9,1076.79,964.17,81167.04,4646.04,8528.97
2017-07-31,1267.55,1075.11,961.47,81314.9,4655.65,8529.22
2017-08-01,1270.95,1076.16,960.55,81431.34,4668.14,8539.39
2017-08-02,1269.6,1070.76,960.07,80777.65,4663.3,8534.5
2017-08-03,1268.1,1067.51,964.92,80744.66,4657.67,8525.82
2017-08-04,1257.7,1070.25,964.64,80027.43,4619.47,8449.1
2017-08-07,1258,1066.51,965.98,80287.12,4620.63,8451.62
2017-08-08,1261.8,1075.06,973.69,80300.94,4634.59,8458.85
2017-08-09,1271.05,1082.48,978.41,81143.81,4668.5,8489.72
2017-08-10,1284.4,1093.15,988.84,82272.23,4717.6,8554.23
2017-08-11,1286.1,1090.7,991.06,82479.18,4723.84,8574.3
2017-08-14,1282.3,1088.22,987.49,82217.85,4709.89,8551.27
2017-08-15,1270.3,1084.01,988.29,81448.44,4665.81,8482.81
2017-08-16,1272.75,1087.45,988.81,81658.03,4674.81,8521.06
2017-08-17,1285.15,1094.44,997.17,82453.59,4720.35,8575.55
2017-08-18,1295.8,1102.76,1007.82,83089.92,4759.47,8655.42
2017-08-21,1292.9,1094.06,1001.78,82897.5,4748.82,8623.64
2017-08-22,1284.2,1091.59,1000.58,82357.34,4716.87,8552.77
2017-08-23,1286.65,1089,1005.59,82499.99,4725.99,8573.72
2017-08-24,1289,1091.91,1007.15,82544.33,4734.43,8585.64
2017-08-25,1285.3,1082.63,998.02,82307.37,4721.03,8565.88
2017-08-28,1285.3,1075.07,994.12,82133.87,4720.78,8524.75
2017-08-29,1318.65,1096.5,1018.34,84419.95,4843.27,8699.79
2017-08-30,1308.5,1098.15,1012.65,83698.2,4806.25,8626.42
2017-08-31,1311.75,1103.33,1018.01,83855.24,4818.19,8653.48
2017-09-01,1320.4,1111.54,1017.77,84535.09,4849.96,8673.05
2017-09-04,1333.1,1119.12,1028.9,85400.04,4896.34,8692.34
2017-09-05,1335.55,1120.19,1025.14,85633.78,4905.47,8749.99
2017-09-06,1337.85,1120.67,1023.6,85782.93,4913.92,8728.93
2017-09-07,1343.5,1118.88,1024.79,86041.09,4934.67,8733.56
2017-09-08,1346.25,1119.96,1021.12,85937.86,4944.71,8702.83
2017-09-11,1334.2,1113.36,1011.91,85275.38,4900.52,8704.05
2017-09-12,1326.5,1109.72,999.85,84942.09,4872.23,8665.89
2017-09-13,1327.55,1114.04,1003.44,84961.53,4876.09,8669.7
2017-09-14,1324.55,1115.65,992.17,84887.08,4865.07,8682.56
2017-09-15,1322.85,1105.74,973.08,84819.47,4858.83,8654.88
2017-09-18,1312.1,1097.58,969.56,84135.12,4819.34,8610
2017-09-19,1309.6,1093.25,968.46,84215.45,4810.16,8625.16
2017-09-20,1311.3,1093.11,966.72,84283.79,4816.34,8620.75
2017-09-21,1292.1,1083.75,953.97,83728.05,4745.95,8521.4
2017-09-22,1294.8,1081.79,957.09,83890.07,4755.8,8537.52
2017-09-25,1293.3,1089.69,958.92,84232.6,4750.1,8561.77
2017-09-26,1300.05,1104.87,968.89,85003.75,4775.08,8620.63
2017-09-27,1282.55,1093.25,958.16,84258.7,4710.61,8509.59
2017-09-28,1283.35,1088.92,954.52,84094.7,4713.81,8559.82
2017-09-29,1283.1,1085.35,956.36,83812.07,4712.38,8523.37
2017-10-02,1273.7,1085.29,959.55,83198.07,4678.43,8460.93
2017-10-03,1271.25,1081.5,959.72,83244.63,4669.17,8444.66
2017-10-04,1274.25,1083.41,959.45,82807.12,4680.13,8464.59
2017-10-05,1274.5,1087.97,969.98,82941.27,4680.98,8466.25
2017-10-06,1261.8,1075.47,966.34,82442.2,4634.53,8381.88
2017-10-09,1278.75,1089.46,973.73,83599.86,4696.85,8476.19
2017-10-10,1291.4,1092.88,976.96,84270.29,4743.12,8505.29
2017-10-11,1289.25,1088.57,977.52,84004.29,4735.61,8491
2017-10-12,1290.25,1089.19,979.99,83982.62,4739.09,8501.59
2017-10-13,1299.6,1098.05,976.78,84360.58,4773.5,8560.98
2017-10-16,1303.3,1104.73,981.51,84385.4,4787.09,8590.96
2017-10-17,1284.75,1093.22,975.62,83425.24,4718.89,8499.91
2017-10-18,1280.2,1087.08,972.06,83358.61,4702.3,8475.56
2017-10-19,1286.4,1085.25,974.25,83762.31,4725.07,8526.13
2017-10-20,1281.2,1086.96,971.42,83423.72,4705.85,8482.18
2017-10-23,1274.9,1085.53,966.86,82873.26,4682.77,8463.81
2017-10-24,1276.45,1085.32,973.05,83059.43,4688.53,8466.56
2017-10-25,1275,1079.55,962.16,82816.01,4683.07,8466.38
2017-10-26,1273.75,1088.35,967.27,82570.51,4678.42,8451.33
2017-10-27,1266.45,1093.42,965.87,82355.65,4651.54,8425.44
2017-10-30,1272,1093.96,964.04,82486.01,4671.61,8455.75
2017-10-31,1270.15,1090.3,956.47,82269.18,4664.82,8417.79
2017-11-01,1277.05,1099.34,963.38,82486.49,4690.16,8448.45
2017-11-02,1279.2,1095.82,978.95,82711.45,4698.18,8450.78
2017-11-03,1267.2,1090.77,969.73,81843.68,4654.3,8400.9
2017-11-06,1270.9,1096.93,968.53,82228.81,4668.14,8431.28
2017-11-07,1275.6,1101.89,970.81,82931.53,4685.41,8459.39
2017-11-08,1284,1108.28,980.12,83418.27,4716.13,8519.34
2017-11-09,1284.8,1105.2,979.42,83467.01,4719.2,8529.14
2017-11-10,1284.3,1101.22,971.45,83659.29,4717.23,8527.24
2017-11-13,1277.95,1095.59,974.72,83603.48,4693.97,8490.06
2017-11-14,1274.6,1084.35,971.68,83365.2,4681.48,8467.04
2017-11-15,1282.2,1086.52,974.13,83647.5,4709.65,8501.24
2017-11-16,1280,1087.28,970.1,83543.98,4701.38,8489.86
2017-11-17,1284.35,1090.1,972.81,83563.01,4717.42,8522.17
2017-11-20,1286.2,1094.78,969.77,83725.17,4723.76,8527.63
2017-11-21,1283.3,1094.45,970.07,83303.79,4713.37,8513.41
2017-11-22,1286.95,1091.88,968.83,83572.9,4726.9,8514.98
2017-11-23,1290.35,1089.59,970.44,83419.5,4739.33,8493.47
2017-11-24,1290.5,1081.09,966.3,83484.04,4739.68,8522.07
2017-11-27,1294.9,1086.46,970.76,83598.73,4756.1,8543.62
2017-11-28,1291.85,1088.56,976.45,83230.64,4744.9,8518.84
2017-11-29,1283.85,1083.37,957.42,82633.38,4715.45,8470.71
2017-11-30,1280.2,1073.68,945.74,82547.29,4702.17,8463.02
2017-12-01,1275.5,1074.88,945.48,82244.23,4685.04,8428.12
2017-12-04,1273.45,1074.64,944.84,82005.39,4677.25,8428.33
2017-12-05,1266.3,1070.28,941,81541.78,4650.86,8373.66
2017-12-06,1263.7,1071.93,944.15,81539.48,4641.32,8359
2017-12-07,1255,1064.46,935.35,81046.31,4609.49,8302.33
2017-12-08,1250.65,1064.25,935,80624.71,4593.51,8276.3
2017-12-11,1247.15,1057.31,933.57,80269.67,4580.66,8252.76
2017-12-12,1240.9,1057.93,931.5,79926.35,4557.95,8216.12
2017-12-13,1242.65,1056.9,930.02,80088.78,4564.25,8226.71
2017-12-14,1251,1062.38,931.91,80492.47,4594.8,8267.61
2017-12-15,1254.6,1066.34,942.1,80429.26,4608.02,8290.65
2017-12-18,1260.6,1067.17,940.85,80924.2,4629.99,8340.63
2017-12-19,1260.35,1067.14,944.08,80755.34,4628.89,8327.51
2017-12-20,1264.55,1064.21,943.27,81041.83,4644.56,8320.74
2017-12-21,1264.55,1066.23,946.94,81027.61,4644.06,8328.07
2017-12-22,1264.55,1068.57,946.09,81022.86,4644.56,8307.33
2017-12-25,1264.55,1068.57,946.09,81022.86,4644.56,8307.33
2017-12-26,1264.55,1065.78,946.13,81070.27,4644.06,8275.21
2017-12-27,1279.4,1075.71,954.81,82087.88,4699.3,8389.02
2017-12-28,1291,1081.42,960.67,82761.16,4741.58,8437.07
2017-12-29,1291,1075.12,954.35,82401.3,4741.58,8406.99
2018-01-01,1291,1075.12,954.35,82401.3,4741.58,8406.99
2018-01-02,1312.05,1089.29,966.2,83245.29,4819.42,8523.99
2018-01-03,1314.9,1093.61,973.06,83548.73,4829.76,8550.14
2018-01-04,1314.5,1088.57,970,83334.36,4828.09,8540.57
2018-01-05,1317.15,1094.3,971.14,83462.84,4837.69,8541.85
2018-01-08,1319.95,1102.12,972.02,83674.91,4848.04,8573.21
2018-01-09,1311,1098.91,969.46,83495.93,4815.43,8549.16
2018-01-10,1319.75,1101.49,975.32,83944.34,4847.57,8600.55
2018-01-11,1323.05,1098.33,977.54,84228.65,4859.43,8611.07
2018-01-12,1326.8,1092.33,969.35,84417.64,4873.33,8581.74
2018-01-15,1339.25,1091.22,970.3,84983.77,4919.2,8627.45
2018-01-16,1333.85,1090.59,968.38,85426.41,4899.36,8584.66
2018-01-17,1335.65,1090.99,965.48,85296.25,4905.84,8590.9
2018-01-18,1332.2,1088.44,959.45,85045.97,4892.77,8559.92
2018-01-19,1334.95,1092.03,964.11,85149.77,4902.8,8549.02
2018-01-22,1332.6,1087.7,954.14,85084.82,4894.77,8533.3
2018-01-23,1333.4,1084.68,951.21,85064.24,4897.31,8540.43
2018-01-24,1353.7,1093.28,951.77,86195.13,4972.27,8647.03
2018-01-25,1354.95,1083.7,947.35,86151.09,4976.46,8583.61
2018-01-26,1353.15,1088.31,954.06,86036.64,4969.71,8554.61
2018-01-29,1343.85,1087.57,955.56,85386.53,4935.56,8501.6
2018-01-30,1344.9,1083.59,952.68,85586.06,4939.68,8530.56
2018-01-31,1345.05,1079.71,945.85,85550.2,4940.5,8461.98
2018-02-01,1341.35,1075.62,942.19,85641.82,4926.64,8444.87
2018-02-02,1331.15,1070.32,942.47,85285.1,4889.18,8358.69
2018-02-05,1333.6,1073.75,951.28,85420.39,4898.44,8392.74
2018-02-06,1331.4,1078.54,957.33,85474.2,4890.36,8357.33
2018-02-07,1324.65,1077.52,954.19,85151.79,4865.31,8291.65
2018-02-08,1315.45,1073.18,939.74,84537.39,4831.78,8321.54
2018-02-09,1314.1,1072.87,951.76,84659.22,4826.69,8278.96
2018-02-12,1322.3,1077.14,957.6,85055.28,4856.67,8368.83
2018-02-13,1325.35,1072.64,954.93,85251.47,4867.94,8407.09
2018-02-14,1336.25,1077.06,956.93,85615.2,4908.18,8477.3
2018-02-15,1352.45,1083.74,962.05,86467.19,4967.62,8580.08
2018-02-16,1352.1,1086.16,962.97,86777.76,4966.33,8577.86
2018-02-19,1346.6,1086.27,962.3,86424.77,4946.2,8542.96
2018-02-20,1339.85,1085.69,956.69,86812.22,4921.67,8500.14
2018-02-21,1330.5,1080,951.82,86144.88,4887.06,8440.83
2018-02-22,1328.35,1078.21,952.94,86356.02,4879.03,8448.97
2018-02-23,1327.95,1079.85,950.44,85931.63,4877.69,8415.48
2018-02-26,1333.5,1085.25,956.84,86284.1,4898.08,8411.32
2018-02-27,1325.75,1083.22,955.08,86006.37,4869.48,8361.77
2018-02-28,1317.85,1080.52,956.45,85852.96,4840.4,8344.62
2018-03-01,1307.75,1073.82,953.03,85297.98,4803.5,8295.06
2018-03-02,1322.3,1074.12,960.21,86246.99,4856.94,8392.11
2018-03-05,1320.4,1071.15,953.63,85982.78,4849.96,8372.66
2018-03-06,1331.4,1073.71,958.98,86647.49,4890.36,8441.74
2018-03-07,1329.4,1071.88,956.78,86258.11,4883.02,8405.53
2018-03-08,1321,1071.5,955.2,85980.58,4852.16,8364.7
2018-03-09,1320.6,1071.96,952.33,86050.27,4850.63,8368.64
2018-03-12,1319.15,1070.87,949.17,85781.34,4845.1,8341.91
2018-03-13,1322.75,1066.99,945.73,85816.7,4858.59,8371.16
2018-03-14,1323.55,1070.88,949.09,85825.57,4861.27,8359.41
2018-03-15,1318.75,1070.37,945.54,85606.65,4843.77,8336.74
2018-03-16,1310.1,1066.86,941.23,85130.28,4812.13,8285.86
2018-03-19,1312.4,1064.4,935.39,85449.04,4820.44,8310.51
2018-03-20,1311,1068.33,935.53,85478.5,4815.17,8298.76
2018-03-21,1321.35,1077.11,939.46,86165.21,4853.45,8365.73
2018-03-22,1329.15,1079.86,942.99,86560.89,4881.83,8402.35
2018-03-23,1346.6,1089.48,951.66,87562.65,4946.2,8515.9
2018-03-26,1352.4,1086.96,950.72,87739.5,4967.43,8502.54
2018-03-27,1341.45,1082.25,948.62,87134.13,4927.01,8415.45
2018-03-28,1332.45,1078.82,944.93,86904.64,4893.95,8379.38
2018-03-29,1323.85,1076.43,943.72,86343.73,4862.5,8329.27
2018-03-30,1323.85,1076.43,943.72,86343.73,4862.5,8329.27
2018-04-02,1323.85,1075.47,942.04,86343.73,4862.63,8314.17
2018-04-03,1333.45,1086.4,949.41,86712.91,4897.89,8380.2
2018-04-04,1337.3,1087.32,949.48,87145.13,4912.04,8424.85
2018-04-05,1327.7,1085.74,948.63,86303.8,4876.71,8364.38
2018-04-06,1331.2,1085.68,945.12,86506.63,4889.43,8386.43
2018-04-09,1331.95,1081.92,942.87,86585.06,4892.38,8405.8
2018-04-10,1338.95,1084.17,944.65,87040.1,4918.1,8430.3
2018-04-11,1350.75,1090.68,950.83,88091.86,4961.24,8489.87
2018-04-12,1341.35,1088.98,942.49,87586.77,4926.71,8425.55
2018-04-13,1343.7,1090.05,943.11,87632.75,4935.54,8439.64
2018-04-16,1349.35,1091.13,941.63,88335.18,4956.3,8476.21
2018-04-17,1342.1,1087.21,938.07,88128.98,4929.53,8424.23
2018-04-18,1351.45,1091.9,949.42,88683.83,4964.01,8494.4
2018-04-19,1348.6,1090.7,948.18,88667.07,4953.41,8466.78
2018-04-20,1336.75,1088.69,953.26,88273.94,4910.02,8406.95
2018-04-23,1324.3,1083.67,949.39,88007.98,4864.28,8348.52
2018-04-24,1328.85,1087.93,951.59,88174.16,4880.93,8384.64
2018-04-25,1321.65,1085.77,948.37,88375.42,4854.62,8353.36
2018-04-26,1320.7,1090.32,947.93,88169.92,4851.13,8360.29
2018-04-27,1321.5,1092.01,957.85,88196.9,4854.07,8384.78
2018-04-30,1313.2,1086.91,953.43,87642.95,4823.58,8332.12
2018-05-01,1307.1,1090.2,961.49,87235.83,4801.17,8293.42
2018-05-02,1304.2,1090.79,959.04,86947.74,4790.52,8295.1
2018-05-03,1315.05,1100.23,971.13,87595.45,4830.37,8355.56
2018-05-04,1309.4,1097.52,968.67,87590.65,4809.62,8326.34
2018-05-07,1309.4,1099,964.99,87954.03,4809.62,8334.2
2018-05-08,1306.6,1102.15,966.53,87654.87,4799.34,8320.43
2018-05-09,1313.85,1108.22,967.56,88404.02,4825.97,8380.13
2018-05-10,1318.8,1110.15,979.14,88742.03,4844.15,8391.92
2018-05-11,1324.35,1108.8,977.2,89118.81,4864.53,8389.09
2018-05-14,1319.85,1102.77,970.83,89206.59,4847.68,8363.49
2018-05-15,1295,1091.72,959.51,88050.28,4756.6,8228.95
2018-05-16,1291.25,1095.53,957.62,87580.64,4742.95,8223.33
2018-05-17,1289.5,1093.54,954.94,87292.69,4736.53,8210.38
2018-05-18,1288.3,1094.56,956.1,87644.65,4732.12,8213.04
2018-05-21,1288.35,1096.42,960.99,87765.61,4732.3,8231.01
2018-05-22,1293.05,1098.27,963.53,88011.42,4749.56,8236.86
2018-05-23,1289,1101.33,966.16,88167.59,4734.69,8230.78
2018-05-24,1304.85,1112.97,975.66,89153.86,4792.91,8330.55
2018-05-25,1303.5,1118.45,979.12,88369.15,4787.95,8328.32
2018-05-28,1303.5,1121.68,980.15,87824.92,4787.95,8334.19
2018-05-29,1295.5,1120.29,976.23,87962.82,4758.56,8315.04
2018-05-30,1300.7,1120.09,979.89,87774.48,4777.66,8356.61
2018-05-31,1305.35,1118.26,980.99,88088.27,4794.74,8355.54
2018-06-01,1294.6,1110.01,971.27,86851.46,4755.26,8307.19
2018-06-04,1295.45,1107.55,971.65,86986.21,4758.38,8306.81
2018-06-05,1292.05,1107.25,968.37,86796.66,4745.89,8270.8
2018-06-06,1300.1,1103.56,968.24,87067.67,4775.46,8314.92
2018-06-07,1297.25,1097.04,966.76,87048.71,4764.99,8295.13
2018-06-08,1298.25,1103.39,968.7,87865.55,4768.67,8321.78
2018-06-11,1299.6,1100.75,970.43,87622.25,4773.62,8319.52
2018-06-12,1298.65,1101.86,972.55,87639.37,4770.13,8315.51
2018-06-13,1296.15,1100.95,969.66,87666.71,4760.95,8302.23
2018-06-14,1302.75,1118.24,977.12,88160.33,4785.2,8327.57
2018-06-15,1285.25,1106.35,967.3,87390.57,4720.91,8246.81
2018-06-18,1281.55,1103.5,967.79,87196.64,4707.32,8223.06
2018-06-19,1276.15,1103.55,968.98,87145.07,4687.49,8261.28
2018-06-20,1274.2,1100.49,967.06,86753.89,4680.2,8244.71
2018-06-21,1266.15,1090.85,955.04,86199.47,4650.76,8226.18
2018-06-22,1269.15,1090.52,956.33,86102.3,4661.78,8243.38
2018-06-25,1268.7,1085.66,956.32,86465.07,4660.12,8278.14
2018-06-26,1260.3,1080.37,952.39,85924.08,4629.27,8263.41
2018-06-27,1254.6,1081.97,954.25,86076.53,4608.33,8274.09
2018-06-28,1251.55,1080.97,955.89,86017.45,4597.13,8293.39
2018-06-29,1250.45,1071,947.13,85674.58,4593.09,8284.61
2018-07-02,1247.8,1075.09,950.67,85772.19,4583.35,8302.11
2018-07-03,1251.75,1074.51,950.1,85876.3,4597.74,8344.42
2018-07-04,1255.65,1078.32,950.53,86319.65,4612.19,8313.03
2018-07-05,1255.5,1072.8,949.41,86571.49,4611.76,8329.49
2018-07-06,1255.35,1067.7,945.69,86494.23,4611.09,8344.94
2018-07-09,1262.05,1073.22,951.81,86762.77,4635.7,8350.73
2018-07-10,1254,1069.92,945.34,86306.55,4606.13,8303.99
2018-07-11,1251.4,1067.66,944.6,86115.07,4596.52,8342.46
2018-07-12,1245.9,1066.28,942.15,85393.97,4576.38,8306.41
2018-07-13,1241.7,1064.24,940.61,85019.18,4560.95,8307.72
2018-07-16,1241.1,1060.09,938.13,85187.54,4558.74,8295.76
2018-07-17,1232.8,1055.21,936.78,84372.8,4528.26,8234.61
2018-07-18,1224.5,1051.75,938.39,84042.02,4497.77,8221.9
2018-07-19,1217.55,1048.48,936.43,84010.94,4472.24,8245.12
2018-07-20,1228.75,1049.54,937.91,84679.3,4513.38,8330.68
2018-07-23,1224.95,1046.56,934.11,84310.24,4499.42,8308.34
2018-07-24,1228.35,1049.38,933.93,84587.23,4511.91,8370.59
2018-07-25,1231.5,1054.95,936.5,84653.3,4523.48,8348.09
2018-07-26,1228.25,1053.43,934.03,84359.27,4511.55,8333.68
2018-07-27,1223.95,1050.38,932.46,84102.19,4495.75,8348.32
2018-07-30,1223.8,1044.96,930.86,84027.67,4495.2,8354.88
2018-07-31,1220.95,1043.5,930.78,83740.37,4484.73,8334.81
2018-08-01,1219,1044.34,928.94,83448.15,4477.57,8283.1
2018-08-02,1215.45,1046.72,932.67,83452.78,4464.53,8299.09
2018-08-03,1216.3,1049.44,934.32,83649.49,4467.59,8348.68
2018-08-06,1209.65,1046.59,934.85,83266.24,4443.22,8277.27
2018-08-07,1212.35,1045.85,935.93,83245.99,4453.14,8285.44
2018-08-08,1209.55,1042.4,938.91,83032.56,4442.86,8264.01
2018-08-09,1214.35,1049.34,943.66,83379.56,4460.49,8292.07
2018-08-10,1214.4,1062.24,950.64,83632.68,4460.67,8327.87
2018-08-13,1200.35,1051.46,939.54,83838.42,4409.06,8254.45
2018-08-14,1197,1052.54,938.68,83640.38,4396.76,8238.47
2018-08-15,1182,1044.86,932.99,82592.25,4341.66,8160.53
2018-08-16,1180.4,1036.21,927.62,82977.69,4335.78,8141.69
2018-08-17,1178.4,1032.87,925,82837.09,4328.44,8108.81
2018-08-20,1184.35,1035.95,928.17,82685.37,4350.29,8114.69
2018-08-21,1190.95,1033.9,925.69,83175.94,4374.54,8151.22
2018-08-22,1196.65,1031.73,926.99,83574.02,4395.47,8192.26
2018-08-23,1192.35,1030.11,928.98,83607.57,4379.68,8195.62
2018-08-24,1197.7,1030.06,931.45,83791.08,4399.33,8238.14
2018-08-27,1197.7,1026.26,929.17,84024.64,4399.33,8164.84
2018-08-28,1212.25,1034.92,941.15,85043.88,4452.78,8251.78
