constructorResultsId,raceId,constructorId,points,status
11256,689,194,0,NULL
11257,689,176,0,NULL
11258,689,189,0,NULL
11266,667,183,0,NULL
11267,667,190,0,NULL
11268,667,89,0,NULL
11269,667,170,0,NULL
11270,667,66,0,NULL
11271,667,195,0,NULL
11278,668,66,0,NULL
11279,668,191,0,NULL
11286,669,190,0,NULL
11287,669,191,0,NULL
11288,669,196,0,NULL
11289,669,194,0,NULL
11297,670,11,0,NULL
11298,670,191,0,NULL
11299,670,194,0,NULL
11306,671,180,0,NULL
11307,671,11,0,NULL
11308,671,187,0,NULL
11309,671,195,0,NULL
11317,672,180,0,NULL
11318,672,191,0,NULL
11326,673,195,0,NULL
11327,673,82,0,NULL
11328,673,190,0,NULL
11329,673,194,0,NULL
11337,674,26,0,NULL
11338,674,1,0,NULL
11339,674,82,0,NULL
11340,674,195,0,NULL
11341,674,11,0,NULL
11348,675,180,0,NULL
11349,675,191,0,NULL
11350,675,11,0,NULL
11351,675,190,0,NULL
11352,675,195,0,NULL
11359,676,6,0,NULL
11360,676,191,0,NULL
11361,676,11,0,NULL
11362,676,194,0,NULL
11369,677,195,0,NULL
11370,677,191,0,NULL
11371,677,194,0,NULL
11372,677,6,0,NULL
11373,677,82,0,NULL
11380,678,82,0,NULL
11381,678,191,0,NULL
11382,678,6,0,NULL
11523,656,66,0,NULL
11521,656,180,6,NULL
11528,657,187,6,NULL
11534,658,182,6,NULL
11541,659,180,6,NULL
11547,660,182,4,NULL
11552,661,182,6,NULL
11563,663,196,9,NULL
11572,664,187,2,NULL
11570,664,180,4,NULL
11578,665,182,6,NULL
11584,666,182,6,NULL
11520,656,196,9,NULL
11527,657,196,9,NULL
11533,658,180,9,NULL
11540,659,196,9,NULL
11546,660,196,9,NULL
11551,661,196,9,NULL
11557,662,182,9,NULL
11569,664,182,9,NULL
11577,665,180,9,NULL
11583,666,187,9,NULL
11532,657,180,0,NULL
11538,658,6,0,NULL
11539,658,66,0,NULL
11545,659,66,0,NULL
11550,660,6,0,NULL
11556,661,66,0,NULL
11562,662,66,0,NULL
11576,664,183,0,NULL
11582,665,187,0,NULL
11588,666,180,0,NULL
11716,643,187,6,NULL
11715,643,34,9,NULL
11724,644,187,6,NULL
11723,644,37,9,NULL
11733,645,34,6,NULL
11732,645,32,9,NULL
11741,646,66,9,NULL
11749,647,37,6,NULL
11748,647,32,9,NULL
11759,648,37,6,NULL
11758,648,32,9,NULL
11768,649,34,6,NULL
11767,649,32,9,NULL
11777,650,6,6,NULL
11776,650,32,12,NULL
11788,651,34,4,NULL
11787,651,6,15,NULL
11799,652,37,6,NULL
11798,652,6,9,NULL
11810,653,37,4,NULL
11809,653,6,9,NULL
11821,654,66,6,NULL
11820,654,32,9,NULL
11831,655,6,9,NULL
11722,643,86,0,NULL
11730,644,86,0,NULL
11731,644,198,0,NULL
11739,645,6,0,NULL
11740,645,198,0,NULL
11747,646,86,0,NULL
11756,647,198,0,NULL
11757,647,85,0,NULL
11765,648,198,0,NULL
11766,648,85,0,NULL
11774,649,82,0,NULL
11775,649,198,0,NULL
11785,650,198,0,NULL
11786,650,85,0,NULL
11796,651,86,0,NULL
11797,651,85,0,NULL
11807,652,32,0,NULL
11808,652,85,0,NULL
11818,653,34,0,NULL
11819,653,25,0,NULL
11829,654,86,0,NULL
11830,654,198,0,NULL
11839,655,25,0,NULL
11847,632,200,0,NULL
11848,632,199,0,NULL
11849,632,66,0,NULL
11857,633,180,0,NULL
11858,633,200,0,NULL
11866,634,34,0,NULL
11867,634,82,0,NULL
11874,635,25,0,NULL
11875,635,1,0,NULL
11876,635,180,0,NULL
11877,635,201,0,NULL
11884,636,34,0,NULL
11885,636,200,0,NULL
11886,636,199,0,NULL
11887,636,6,0,NULL
11894,637,34,0,NULL
11895,637,201,0,NULL
11896,637,199,0,NULL
11897,637,1,0,NULL
11898,637,6,0,NULL
11905,638,66,0,NULL
11906,638,199,0,NULL
11907,638,82,0,NULL
11908,638,1,0,NULL
11915,639,199,0,NULL
11916,639,25,0,NULL
11917,639,6,0,NULL
11925,640,34,0,NULL
11926,640,199,0,NULL
11927,640,6,0,NULL
11928,640,85,0,NULL
11935,641,82,0,NULL
11936,641,63,0,NULL
11937,641,34,0,NULL
11944,642,1,0,NULL
11945,642,199,0,NULL
11946,642,63,0,NULL
11947,642,180,0,NULL
12076,623,66,9,NULL
12049,620,25,9,NULL
12058,621,1,9,NULL
12067,622,32,9,NULL
12175,605,32,9,NULL
12037,606,63,0,NULL
12038,606,37,0,NULL
12185,607,1,6,NULL
12184,607,25,9,NULL
12057,620,82,0,NULL
12066,621,63,0,NULL
12075,622,66,0,NULL
12084,623,37,0,NULL
12095,624,32,9,NULL
12104,624,81,0,NULL
12112,625,6,0,NULL
12113,625,66,0,NULL
12122,626,63,0,NULL
12123,626,81,0,NULL
12124,626,83,0,NULL
12132,627,82,0,NULL
12133,627,32,0,NULL
12134,627,81,0,NULL
12143,628,34,0,NULL
12144,628,84,0,NULL
12145,628,6,0,NULL
12153,629,82,0,NULL
12154,629,25,0,NULL
12155,629,81,0,NULL
12163,630,66,0,NULL
12164,630,32,0,NULL
12172,631,82,0,NULL
12173,631,66,0,NULL
12174,631,81,0,NULL
12183,605,63,0,NULL
12192,607,37,0,NULL
12193,607,66,0,NULL
12201,608,80,0,NULL
12202,608,6,0,NULL
12203,608,63,0,NULL
12212,609,37,0,NULL
12213,609,80,0,NULL
12214,609,6,0,NULL
12223,610,80,0,NULL
12224,610,66,0,NULL
12225,610,81,0,NULL
12233,611,63,0,NULL
12234,611,80,0,NULL
12235,611,58,0,NULL
12260,612,25,6,NULL
12259,612,32,9,NULL
12271,613,32,6,NULL
12270,613,1,9,NULL
12268,612,80,0,NULL
12269,612,57,0,NULL
12280,613,81,0,NULL
12281,613,63,0,NULL
12290,614,34,0,NULL
12291,614,81,0,NULL
12292,614,57,0,NULL
12300,615,37,0,NULL
12301,615,66,0,NULL
12310,616,37,0,NULL
12311,616,57,0,NULL
12312,616,58,0,NULL
12320,617,58,0,NULL
12321,617,66,0,NULL
12322,617,80,0,NULL
12323,617,57,0,NULL
12332,618,63,0,NULL
12333,618,6,0,NULL
12334,618,57,0,NULL
12342,619,6,0,NULL
12343,619,63,0,NULL
12344,619,57,0,NULL
12345,619,25,0,NULL
12353,590,32,0,NULL
12354,590,63,0,NULL
12355,590,80,0,NULL
12356,590,58,0,NULL
12364,591,66,0,NULL
12365,591,26,0,NULL
12366,591,58,0,NULL
12367,591,80,0,NULL
12376,592,32,0,NULL
12377,592,6,0,NULL
12378,592,64,0,NULL
12389,593,26,0,NULL
12390,593,80,0,NULL
12391,593,32,0,NULL
12392,593,78,0,NULL
12404,594,32,0,NULL
12405,594,79,0,NULL
12406,594,63,0,NULL
12407,594,64,0,NULL
12418,595,37,0,NULL
12419,595,80,0,NULL
12420,595,63,0,NULL
12421,595,77,0,NULL
12422,595,78,0,NULL
12432,596,6,0,NULL
12433,596,63,0,NULL
12434,596,32,0,NULL
12435,596,66,0,NULL
12447,597,63,0,NULL
12448,597,64,0,NULL
12449,597,77,0,NULL
12459,598,34,0,NULL
12460,598,63,0,NULL
12461,598,64,0,NULL
12462,598,57,0,NULL
12475,599,64,0,NULL
12476,599,79,0,NULL
12477,599,57,0,NULL
12478,599,76,0,NULL
12479,599,74,0,NULL
12492,600,80,0,NULL
12493,600,57,0,NULL
12494,600,77,0,NULL
12495,600,78,0,NULL
12496,600,74,0,NULL
12507,601,32,0,NULL
12508,601,25,0,NULL
12509,601,80,0,NULL
12510,601,66,0,NULL
12511,601,57,0,NULL
12522,602,66,0,NULL
12523,602,64,0,NULL
12524,602,63,0,NULL
12525,602,57,0,NULL
12526,602,78,0,NULL
12537,603,80,0,NULL
12538,603,66,0,NULL
12539,603,58,0,NULL
12540,603,37,0,NULL
12541,603,57,0,NULL
12553,604,67,0,NULL
12554,604,63,0,NULL
12555,604,37,0,NULL
12556,604,73,0,NULL
12567,576,3,0,NULL
12568,576,73,0,NULL
12569,576,66,0,NULL
12570,576,56,0,NULL
12571,576,63,0,NULL
12583,577,25,0,NULL
12584,577,67,0,NULL
12585,577,66,0,NULL
12586,577,37,0,NULL
12599,578,37,0,NULL
12600,578,63,0,NULL
12601,578,56,0,NULL
12602,578,26,0,NULL
12614,579,66,0,NULL
12615,579,64,0,NULL
12616,579,25,0,NULL
12617,579,67,0,NULL
12618,579,56,0,NULL
12630,580,3,0,NULL
12631,580,75,0,NULL
12632,580,66,0,NULL
12633,580,57,0,NULL
12634,580,56,0,NULL
12645,581,37,0,NULL
12646,581,32,0,NULL
12647,581,3,0,NULL
12648,581,64,0,NULL
12775,582,73,3,NULL
12774,582,34,6,NULL
12773,582,6,9,NULL
12789,583,6,6,NULL
12788,583,64,9,NULL
12806,584,1,4,NULL
12805,584,64,6,NULL
12804,584,6,9,NULL
12822,585,25,4,NULL
12821,585,34,6,NULL
12820,585,1,9,NULL
12837,586,3,6,NULL
12836,586,34,9,NULL
12852,587,202,2,NULL
12851,587,64,3,NULL
12850,587,37,4.5,NULL
12869,588,34,3,NULL
12868,588,1,6,NULL
12867,588,6,9,NULL
12885,589,64,3,NULL
12884,589,1,6,NULL
12883,589,6,9,NULL
12785,582,56,0,NULL
12786,582,202,0,NULL
12787,582,37,0,NULL
12802,583,66,0,NULL
12803,583,74,0,NULL
12817,584,37,0,NULL
12818,584,56,0,NULL
12819,584,67,0,NULL
12833,585,3,0,NULL
12834,585,57,0,NULL
12835,585,74,0,NULL
12848,586,32,0,NULL
12849,586,74,0,NULL
12864,587,73,0,NULL
12865,587,74,0,NULL
12866,587,56,0,NULL
12880,588,73,0,NULL
12881,588,66,0,NULL
12882,588,74,0,NULL
12894,589,73,0,NULL
12895,589,75,0,NULL
12896,589,3,0,NULL
12905,560,56,0,NULL
12906,560,27,0,NULL
12907,560,32,0,NULL
12908,560,67,0,NULL
12909,560,66,0,NULL
12920,561,57,0,NULL
12921,561,64,0,NULL
12922,561,56,0,NULL
12923,561,27,0,NULL
12924,561,204,0,NULL
12935,562,67,0,NULL
12936,562,73,0,NULL
12937,562,32,0,NULL
12938,562,59,0,NULL
12939,562,64,0,NULL
12950,563,25,0,NULL
12951,563,67,0,NULL
12952,563,37,0,NULL
12953,563,56,0,NULL
12954,563,182,0,NULL
12955,563,3,0,NULL
12956,563,64,0,NULL
12967,564,204,0,NULL
12968,564,57,0,NULL
12969,564,37,0,NULL
12970,564,64,0,NULL
12971,564,32,0,NULL
12972,564,56,0,NULL
12983,565,57,0,NULL
12984,565,32,0,NULL
12985,565,63,0,NULL
12986,565,70,0,NULL
12987,565,64,0,NULL
12999,566,59,0,NULL
13000,566,70,0,NULL
13001,566,56,0,NULL
13002,566,182,0,NULL
13003,566,67,0,NULL
13013,567,63,0,NULL
13014,567,64,0,NULL
13015,567,57,0,NULL
13016,567,56,0,NULL
13017,567,6,0,NULL
13018,567,182,0,NULL
13029,568,37,0,NULL
13030,568,27,0,NULL
13031,568,182,0,NULL
13032,568,57,0,NULL
13033,568,59,0,NULL
13044,569,59,0,NULL
13045,569,37,0,NULL
13046,569,27,0,NULL
13047,569,57,0,NULL
13048,569,182,0,NULL
13058,570,57,0,NULL
13059,570,56,0,NULL
13060,570,204,0,NULL
13061,570,58,0,NULL
13062,570,59,0,NULL
13073,571,204,0,NULL
13074,571,27,0,NULL
13075,571,70,0,NULL
13076,571,56,0,NULL
13077,571,59,0,NULL
13089,572,204,0,NULL
13090,572,1,0,NULL
13091,572,70,0,NULL
13092,572,59,0,NULL
13103,573,64,0,NULL
13104,573,27,0,NULL
13105,573,56,0,NULL
13106,573,59,0,NULL
13116,574,59,0,NULL
13117,574,27,0,NULL
13118,574,204,0,NULL
13119,574,32,0,NULL
13120,574,57,0,NULL
13131,575,37,0,NULL
13132,575,67,0,NULL
13133,575,56,0,NULL
13134,575,204,0,NULL
13135,575,74,0,NULL
13145,543,27,0,NULL
13146,543,25,0,NULL
13147,543,1,0,NULL
13157,544,37,0,NULL
13158,544,57,0,NULL
13159,544,59,0,NULL
13160,544,66,0,NULL
13170,545,37,0,NULL
13171,545,66,0,NULL
13172,545,27,0,NULL
13173,545,58,0,NULL
13183,546,63,0,NULL
13184,546,57,0,NULL
13185,546,34,0,NULL
13186,546,58,0,NULL
13198,547,64,0,NULL
13199,547,57,0,NULL
13200,547,67,0,NULL
13201,547,68,0,NULL
13202,547,66,0,NULL
13212,548,64,0,NULL
13213,548,34,0,NULL
13214,548,25,0,NULL
13215,548,56,0,NULL
13216,548,37,0,NULL
13228,549,59,0,NULL
13229,549,27,0,NULL
13230,549,57,0,NULL
13231,549,56,0,NULL
13232,549,66,0,NULL
13244,550,37,0,NULL
13245,550,56,0,NULL
13246,550,63,0,NULL
13247,550,59,0,NULL
13248,550,66,0,NULL
13261,551,58,0,NULL
13262,551,68,0,NULL
13263,551,67,0,NULL
13264,551,66,0,NULL
13278,552,57,0,NULL
13279,552,64,0,NULL
13280,552,68,0,NULL
13281,552,66,0,NULL
13282,552,69,0,NULL
13293,553,1,0,NULL
13294,553,27,0,NULL
13295,553,67,0,NULL
13296,553,56,0,NULL
13297,553,66,0,NULL
13307,554,63,0,NULL
13308,554,59,0,NULL
13309,554,57,0,NULL
13310,554,32,0,NULL
13311,554,27,0,NULL
13324,555,4,0,NULL
13325,555,32,0,NULL
13326,555,25,0,NULL
13327,555,64,0,NULL
13328,555,66,0,NULL
13341,556,67,0,NULL
13342,556,63,0,NULL
13343,556,56,0,NULL
13344,556,70,0,NULL
13345,556,66,0,NULL
13346,556,71,0,NULL
13357,557,56,0,NULL
13358,557,25,0,NULL
13359,557,37,0,NULL
13360,557,4,0,NULL
13361,557,67,0,NULL
13372,558,64,0,NULL
13373,558,56,0,NULL
13374,558,34,0,NULL
13375,558,27,0,NULL
13376,558,4,0,NULL
13385,559,72,0,NULL
13386,559,37,0,NULL
13387,559,32,0,NULL
13388,559,57,0,NULL
13401,527,57,0,NULL
13402,527,60,0,NULL
13403,527,55,0,NULL
13404,527,64,0,NULL
13416,528,59,0,NULL
13417,528,57,0,NULL
13418,528,63,0,NULL
13419,528,60,0,NULL
13420,528,55,0,NULL
13421,528,64,0,NULL
13436,529,56,0,NULL
13437,529,64,0,NULL
13438,529,65,0,NULL
13439,529,58,0,NULL
13440,529,57,0,NULL
13454,530,34,0,NULL
13455,530,60,0,NULL
13456,530,57,0,NULL
13457,530,55,0,NULL
13458,530,64,0,NULL
13474,531,55,0,NULL
13475,531,64,0,NULL
13476,531,65,0,NULL
13477,531,60,0,NULL
13493,532,56,0,NULL
13494,532,64,0,NULL
13495,532,55,0,NULL
13496,532,60,0,NULL
13509,533,58,0,NULL
13510,533,57,0,NULL
13511,533,56,0,NULL
13512,533,60,0,NULL
13513,533,55,0,NULL
13525,534,25,0,NULL
13526,534,4,0,NULL
13527,534,59,0,NULL
13528,534,63,0,NULL
13529,534,57,0,NULL
13542,535,63,0,NULL
13543,535,56,0,NULL
13544,535,4,0,NULL
13545,535,60,0,NULL
13546,535,57,0,NULL
13558,536,56,0,NULL
13559,536,60,0,NULL
13560,536,57,0,NULL
13561,536,32,0,NULL
13562,536,3,0,NULL
13575,537,4,0,NULL
13576,537,54,0,NULL
13577,537,58,0,NULL
13578,537,60,0,NULL
13579,537,65,0,NULL
13591,538,57,0,NULL
13592,538,4,0,NULL
13593,538,3,0,NULL
13594,538,21,0,NULL
13595,538,60,0,NULL
13596,538,54,0,NULL
13610,539,25,0,NULL
13611,539,57,0,NULL
13612,539,21,0,NULL
13613,539,54,0,NULL
13625,540,21,0,NULL
13626,540,60,0,NULL
13627,540,4,0,NULL
13628,540,63,0,NULL
13629,540,54,0,NULL
13641,541,32,0,NULL
13642,541,21,0,NULL
13643,541,60,0,NULL
13644,541,54,0,NULL
13645,541,34,0,NULL
13646,541,63,0,NULL
13658,542,27,0,NULL
13659,542,63,0,NULL
13660,542,58,0,NULL
13661,542,56,0,NULL
13662,542,60,0,NULL
13694,512,32,8,NULL
13693,512,27,12,NULL
13689,513,54,0,NULL
13690,513,59,0,NULL
13691,513,204,0,NULL
13692,513,60,0,NULL
13706,512,60,0,NULL
13707,512,54,0,NULL
13718,515,54,0,NULL
13719,515,56,0,NULL
13720,515,60,0,NULL
13721,515,59,0,NULL
13722,515,4,0,NULL
13735,516,59,0,NULL
13736,516,57,0,NULL
13737,516,60,0,NULL
13738,516,61,0,NULL
13750,517,204,0,NULL
13751,517,4,0,NULL
13752,517,51,0,NULL
13753,517,60,0,NULL
13754,517,57,0,NULL
13755,517,61,0,NULL
13766,518,56,0,NULL
13767,518,59,0,NULL
13768,518,58,0,NULL
13769,518,57,0,NULL
13770,518,60,0,NULL
13783,519,204,0,NULL
13784,519,54,0,NULL
13785,519,57,0,NULL
13786,519,60,0,NULL
13797,520,59,0,NULL
13798,520,56,0,NULL
13799,520,204,0,NULL
13800,520,54,0,NULL
13801,520,60,0,NULL
13819,521,6,3,NULL
13818,521,27,4,NULL
13817,521,3,15,NULL
13829,521,54,0,NULL
13830,521,57,0,NULL
13831,521,60,0,NULL
13842,523,1,0,NULL
13843,523,54,0,NULL
13844,523,56,0,NULL
13845,523,57,0,NULL
13846,523,60,0,NULL
13859,524,58,0,NULL
13860,524,1,0,NULL
13861,524,57,0,NULL
13862,524,60,0,NULL
13863,524,62,0,NULL
13877,525,54,0,NULL
13878,525,57,0,NULL
13879,525,59,0,NULL
13880,525,60,0,NULL
13892,526,59,0,NULL
13893,526,32,0,NULL
13894,526,27,0,NULL
13895,526,51,0,NULL
13896,526,62,0,NULL
13897,526,60,0,NULL
13898,514,204,1,NULL
13899,522,204,0,NULL
13900,337,6,43,NULL
13901,337,1,21,NULL
13902,337,9,16,NULL
13903,337,131,18,NULL
13904,337,10,2,NULL
13905,337,3,1,NULL
13906,337,4,0,NULL
13907,337,5,0,NULL
13908,337,205,0,NULL
13909,337,15,0,NULL
13910,337,164,0,NULL
13911,337,166,0,NULL
13912,338,1,33,NULL
13913,338,4,18,NULL
13914,338,6,27,NULL
13915,338,131,11,NULL
13916,338,10,6,NULL
13917,338,3,4,NULL
13918,338,9,2,NULL
13919,338,5,0,NULL
13920,338,15,0,NULL
13921,338,205,0,NULL
13922,338,164,0,NULL
13923,338,166,0,NULL
13924,339,9,43,NULL
13925,339,131,15,NULL
13926,339,4,12,NULL
13927,339,10,10,NULL
13928,339,1,12,NULL
13929,339,6,6,NULL
13930,339,5,2,NULL
13931,339,3,1,NULL
13932,339,166,0,NULL
13933,339,164,0,NULL
13934,339,205,0,NULL
13935,339,15,0,NULL
13936,340,1,43,NULL
13937,340,131,16,NULL
13938,340,6,14,NULL
13939,340,4,16,NULL
13940,340,9,12,NULL
13941,340,10,0,NULL
13942,340,3,0,NULL
13943,340,5,0,NULL
13944,340,205,0,NULL
13945,340,164,0,NULL
13946,340,166,0,NULL
13947,340,15,0,NULL
13948,341,9,40,NULL
13949,341,6,26,NULL
13950,341,131,12,NULL
13951,341,1,10,NULL
13952,341,10,6,NULL
13953,341,4,4,NULL
13954,341,3,2,NULL
13955,341,5,1,NULL
13956,341,15,0,NULL
13957,341,205,0,NULL
13958,341,166,0,NULL
13959,341,164,0,NULL
13960,342,9,43,NULL
13961,342,4,15,NULL
13962,342,6,20,NULL
13963,342,1,10,NULL
13964,342,131,6,NULL
13965,342,10,6,NULL
13966,342,5,1,NULL
13967,342,164,0,NULL
13968,342,205,0,NULL
13969,342,3,0,NULL
13970,342,15,0,NULL
13971,342,166,0,NULL
13972,343,1,43,NULL
13973,343,9,15,NULL
13974,343,131,22,NULL
13975,343,4,8,NULL
13976,343,6,10,NULL
13977,343,10,2,NULL
13978,343,15,1,NULL
13979,343,5,0,NULL
13980,343,3,0,NULL
13981,343,166,0,NULL
13982,343,164,0,NULL
13983,343,205,0,NULL
13984,344,1,43,NULL
13985,344,6,15,NULL
13986,344,9,22,NULL
13987,344,131,8,NULL
13988,344,4,6,NULL
13989,344,5,4,NULL
13990,344,10,3,NULL
13991,344,3,0,NULL
13992,344,205,0,NULL
13993,344,164,0,NULL
13994,344,166,0,NULL
13995,344,15,0,NULL
13996,345,9,25,NULL
13997,345,1,33,NULL
13998,345,3,12,NULL
13999,345,4,10,NULL
14000,345,10,8,NULL
14001,345,15,6,NULL
14002,345,6,4,NULL
14003,345,5,2,NULL
14004,345,131,1,NULL
14005,345,166,0,NULL
14006,345,164,0,NULL
14007,345,205,0,NULL
14008,346,9,31,NULL
14009,346,1,30,NULL
14010,346,131,17,NULL
14011,346,3,11,NULL
14012,346,15,8,NULL
14013,346,10,4,NULL
14014,346,5,0,NULL
14015,346,4,0,NULL
14016,346,6,0,NULL
14017,346,205,0,NULL
14018,346,166,0,NULL
14019,346,164,0,NULL
14020,347,6,43,NULL
14021,347,9,23,NULL
14022,347,1,22,NULL
14023,347,4,7,NULL
14024,347,131,6,NULL
14025,347,15,0,NULL
14026,347,3,0,NULL
14027,347,5,0,NULL
14028,347,10,0,NULL
14029,347,166,0,NULL
14030,347,164,0,NULL
14031,347,205,0,NULL
14032,348,9,40,NULL
14033,348,6,30,NULL
14034,348,4,10,NULL
14035,348,3,9,NULL
14036,348,15,8,NULL
14037,348,1,4,NULL
14038,348,131,0,NULL
14039,348,5,0,NULL
14040,348,10,0,NULL
14041,348,205,0,NULL
14042,348,166,0,NULL
14043,348,164,0,NULL
14044,349,1,25,NULL
14045,349,9,18,NULL
14046,349,4,17,NULL
14047,349,6,12,NULL
14048,349,10,11,NULL
14049,349,131,14,NULL
14050,349,15,4,NULL
14051,349,5,0,NULL
14052,349,3,0,NULL
14053,349,205,0,NULL
14054,349,166,0,NULL
14055,349,164,0,NULL
14056,350,6,40,NULL
14057,350,1,18,NULL
14058,350,9,20,NULL
14059,350,131,12,NULL
14060,350,3,7,NULL
14061,350,4,4,NULL
14062,350,5,0,NULL
14063,350,10,0,NULL
14064,350,15,0,NULL
14065,350,166,0,NULL
14066,350,205,0,NULL
14067,350,164,0,NULL
14068,351,6,29,NULL
14069,351,9,33,NULL
14070,351,1,12,NULL
14071,351,131,10,NULL
14072,351,3,9,NULL
14073,351,4,6,NULL
14074,351,10,2,NULL
14075,351,5,0,NULL
14076,351,166,0,NULL
14077,351,205,0,NULL
14078,351,15,0,NULL
14079,351,164,0,NULL
14080,352,9,43,NULL
14081,352,6,15,NULL
14082,352,1,22,NULL
14083,352,131,8,NULL
14084,352,15,10,NULL
14085,352,3,2,NULL
14086,352,5,1,NULL
14087,352,205,0,NULL
14088,352,166,0,NULL
14089,352,164,0,NULL
14090,352,10,0,NULL
14091,352,4,0,NULL
14092,353,6,40,NULL
14093,353,1,18,NULL
14094,353,131,12,NULL
14095,353,4,10,NULL
14096,353,10,8,NULL
14097,353,3,7,NULL
14098,353,15,6,NULL
14099,353,5,0,NULL
14100,353,205,0,NULL
14101,353,164,0,NULL
14102,353,9,0,NULL
14103,353,166,0,NULL
14104,354,9,43,NULL
14105,354,6,15,NULL
14106,354,1,22,NULL
14107,354,131,14,NULL
14108,354,3,4,NULL
14109,354,4,2,NULL
14110,354,15,1,NULL
14111,354,5,0,NULL
14112,354,10,0,NULL
14113,354,205,0,NULL
14114,354,166,0,NULL
14115,354,164,0,NULL
14116,355,9,29,NULL
14117,355,1,33,NULL
14118,355,131,12,NULL
14119,355,4,18,NULL
14120,355,6,7,NULL
14121,355,5,2,NULL
14122,355,15,0,NULL
14123,355,3,0,NULL
14124,355,10,0,NULL
14125,355,205,0,NULL
14126,355,166,0,NULL
14127,355,164,0,NULL
14128,75,7,11,NULL
14129,841,9,35,NULL
14130,841,1,26,NULL
14131,841,4,15,NULL
14132,841,6,18,NULL
14133,841,15,0,NULL
14134,841,5,4,NULL
14135,841,10,3,NULL
14136,841,205,0,NULL
14137,841,166,0,NULL
14138,841,3,0,NULL
14139,841,131,0,NULL
14140,842,9,37,NULL
14141,842,1,22,NULL
14142,842,4,15,NULL
14143,842,6,18,NULL
14144,842,15,6,NULL
14145,842,131,2,NULL
14146,842,10,1,NULL
14147,842,5,0,NULL
14148,842,205,0,NULL
14149,842,166,0,NULL
14150,842,164,0,NULL
14151,842,3,0,NULL
14152,843,1,37,NULL
14153,843,9,33,NULL
14154,843,131,14,NULL
14155,843,6,14,NULL
14156,843,4,2,NULL
14157,843,15,1,NULL
14158,843,10,0,NULL
14159,843,3,0,NULL
14160,843,5,0,NULL
14161,843,205,0,NULL
14162,843,166,0,NULL
14163,843,164,0,NULL
14164,844,9,43,NULL
14165,844,6,15,NULL
14166,844,1,20,NULL
14167,844,131,10,NULL
14168,844,4,10,NULL
14169,844,5,2,NULL
14170,844,15,1,NULL
14171,844,10,0,NULL
14172,844,3,0,NULL
14173,844,205,0,NULL
14174,844,166,0,NULL
14175,844,164,0,NULL
14176,845,9,37,NULL
14177,845,1,33,NULL
14178,845,6,10,NULL
14179,845,131,14,NULL
14180,845,4,4,NULL
14181,845,15,3,NULL
14182,845,10,0,NULL
14183,845,5,0,NULL
14184,845,3,0,NULL
14185,845,205,0,NULL
14186,845,166,0,NULL
14187,845,164,0,NULL
14188,846,9,37,NULL
14189,846,6,18,NULL
14190,846,1,23,NULL
14191,846,15,10,NULL
14192,846,10,6,NULL
14193,846,4,4,NULL
14194,846,3,2,NULL
14195,846,5,1,NULL
14196,846,131,0,NULL
14197,846,205,0,NULL
14198,846,166,0,NULL
14199,846,164,0,NULL
14200,847,1,25,NULL
14201,847,9,33,NULL
14202,847,131,12,NULL
14203,847,4,10,NULL
14204,847,6,8,NULL
14205,847,15,6,NULL
14206,847,5,5,NULL
14207,847,3,2,NULL
14208,847,164,0,NULL
14209,847,166,0,NULL
14210,847,205,0,NULL
14211,847,10,0,NULL
14212,848,9,40,NULL
14213,848,6,28,NULL
14214,848,1,20,NULL
14215,848,131,6,NULL
14216,848,5,4,NULL
14217,848,10,2,NULL
14218,848,4,1,NULL
14219,848,15,0,NULL
14220,848,3,0,NULL
14221,848,205,0,NULL
14222,848,166,0,NULL
14223,848,164,0,NULL
14224,849,6,35,NULL
14225,849,9,33,NULL
14226,849,1,12,NULL
14227,849,131,10,NULL
14228,849,15,6,NULL
14229,849,4,4,NULL
14230,849,5,1,NULL
14231,849,10,0,NULL
14232,849,3,0,NULL
14233,849,166,0,NULL
14234,849,164,0,NULL
14235,849,205,0,NULL
14236,850,1,25,NULL
14237,850,6,28,NULL
14238,850,9,27,NULL
14239,850,10,8,NULL
14240,850,131,10,NULL
14241,850,15,2,NULL
14242,850,4,1,NULL
14243,850,5,0,NULL
14244,850,3,0,NULL
14245,850,205,0,NULL
14246,850,166,0,NULL
14247,850,164,0,NULL
14248,851,1,37,NULL
14249,851,9,28,NULL
14250,851,6,23,NULL
14251,851,10,6,NULL
14252,851,5,5,NULL
14253,851,131,2,NULL
14254,851,15,0,NULL
14255,851,4,0,NULL
14256,851,3,0,NULL
14257,851,166,0,NULL
14258,851,164,0,NULL
14259,851,205,0,NULL
14260,852,9,43,NULL
14261,852,1,15,NULL
14262,852,6,16,NULL
14263,852,131,18,NULL
14264,852,10,6,NULL
14265,852,4,2,NULL
14266,852,3,1,NULL
14267,852,15,0,NULL
14268,852,205,0,NULL
14269,852,166,0,NULL
14270,852,164,0,NULL
14271,852,5,0,NULL
14272,853,9,25,NULL
14273,853,1,30,NULL
14274,853,6,23,NULL
14275,853,131,10,NULL
14276,853,5,7,NULL
14277,853,10,4,NULL
14278,853,4,2,NULL
14279,853,3,0,NULL
14280,853,205,0,NULL
14281,853,166,0,NULL
14282,853,164,0,NULL
14283,853,15,0,NULL
14284,854,9,40,NULL
14285,854,1,28,NULL
14286,854,6,14,NULL
14287,854,10,12,NULL
14288,854,131,6,NULL
14289,854,15,1,NULL
14290,854,3,0,NULL
14291,854,5,0,NULL
