Date,POONDI,CHOLAVARAM,REDHILLS,CHEMBARAMBAKKAM
17-09-2017,28.00,25.00,123.00,212.00
18-09-2017,28.00,25.00,122.00,208.00
19-09-2017,28.00,26.00,122.00,213.00
20-09-2017,28.00,26.00,121.00,213.00
21-09-2017,28.00,26.00,119.00,210.00
22-09-2017,28.00,26.00,118.00,207.00
23-09-2017,28.00,26.00,116.00,204.00
24-09-2017,28.00,26.00,115.00,201.00
25-09-2017,28.00,26.00,113.00,209.00
26-09-2017,28.00,26.00,112.00,212.00
27-09-2017,28.00,26.00,110.00,210.00
28-09-2017,27.00,26.00,109.00,208.00
29-09-2017,27.00,26.00,108.00,205.00
30-09-2017,27.00,26.00,115.00,201.00
01-10-2017,42.00,36.00,135.00,221.00
02-10-2017,62.00,46.00,217.00,243.00
03-10-2017,67.00,48.00,246.00,258.00
04-10-2017,68.00,51.00,282.00,279.00
05-10-2017,77.00,52.00,286.00,298.00
06-10-2017,92.00,52.00,288.00,310.00
07-10-2017,120.00,60.00,298.00,319.00
08-10-2017,131.00,70.00,318.00,323.00
09-10-2017,134.00,76.00,338.00,323.00
10-10-2017,137.00,78.00,346.00,320.00
11-10-2017,140.00,78.00,350.00,318.00
12-10-2017,150.00,81.00,354.00,318.00
13-10-2017,192.00,83.00,354.00,315.00
14-10-2017,225.00,85.00,354.00,311.00
15-10-2017,237.00,85.00,354.00,307.00
16-10-2017,246.00,85.00,354.00,303.00
17-10-2017,270.00,89.00,357.00,309.00
18-10-2017,288.00,91.00,357.00,309.00
19-10-2017,295.00,91.00,357.00,309.00
20-10-2017,298.00,91.00,357.00,305.00
21-10-2017,299.00,91.00,355.00,301.00
22-10-2017,299.00,91.00,353.00,297.00
23-10-2017,302.00,91.00,351.00,293.00
24-10-2017,302.00,91.00,349.00,289.00
25-10-2017,302.00,91.00,347.00,285.00
26-10-2017,301.00,91.00,345.00,291.00
27-10-2017,301.00,91.00,345.00,293.00
28-10-2017,301.00,91.00,345.00,300.00
29-10-2017,300.00,91.00,343.00,305.00
30-10-2017,300.00,91.00,347.00,308.00
31-10-2017,312.00,120.00,487.00,452.00
01-11-2017,332.00,180.00,614.00,617.00
02-11-2017,349.00,225.00,672.00,679.00
03-11-2017,368.00,250.00,747.00,749.00
04-11-2017,400.00,301.00,882.00,891.00
05-11-2017,468.00,354.00,988.00,1037.00
06-11-2017,559.00,412.00,1093.00,1121.00
07-11-2017,656.00,464.00,1152.00,1211.00
08-11-2017,756.00,515.00,1278.00,1282.00
09-11-2017,818.00,541.00,1302.00,1327.00
10-11-2017,853.00,553.00,1314.00,1344.00
11-11-2017,881.00,565.00,1329.00,1354.00
12-11-2017,895.00,567.00,1335.00,1354.00
13-11-2017,909.00,573.00,1348.00,1370.00
14-11-2017,924.00,587.00,1410.00,1388.00
15-11-2017,945.00,607,1468.00,1395.00
16-11-2017,963.00,607,1497.00,1397.00
17-11-2017,979.00,607,1509.00,1399.00
18-11-2017,987.00,617,1511.00,1400.00
19-11-2017,992.00,617,1511.00,1402.00
20-11-2017,997.00,617,1511.00,1402.00
21-11-2017,999.00,615,1511.00,1402.00
22-11-2017,999.00,614,1511.00,1400.00
23-11-2017,999.00,611.00,1511.00,1396.00
24-11-2017,999.00,608.00,1511.00,1392.00
25-11-2017,997.00,605.00,1511.00,1388.00
26-11-2017,995.00,602.00,1511.00,1384.00
27-11-2017,993.00,599.00,1511.00,1457.00
28-11-2017,990.00,596.00,1511.00,1583.00
29-11-2017,987.00,592.00,1511.00,1632.00
30-11-2017,984.00,590.00,1517.00,1664.00
01-12-2017,1004.00,595.00,1557.00,1759.00
02-12-2017,1026.00,599.00,1612.00,1850.00
03-12-2017,1048.00,602.00,1664.00,1891.00
04-12-2017,1059.00,600.00,1680.00,1903.00
05-12-2017,1067.00,596.00,1685.00,1904.00
06-12-2017,1071.00,592.00,1688.00,1904.00
07-12-2017,1071.00,588.00,1690.00,1904.00
08-12-2017,1071.00,584.00,1692.00,1904.00
09-12-2017,1069.00,580.00,1694.00,1904.00
10-12-2017,1068.00,578.00,1696.00,1904.00
11-12-2017,1067.00,576.00,1698.00,1904.00
12-12-2017,1064.00,573.00,1698.00,1904.00
13-12-2017,1061.00,570.00,1698.00,1904.00
14-12-2017,1058.00,567.00,1698.00,1904.00
15-12-2017,1055.00,564.00,1698.00,1904.00
16-12-2017,1053.00,561.00,1695.00,1904.00
17-12-2017,1050.00,558.00,1688.00,1904.00
18-12-2017,1047.00,555.00,1681.00,1900.00
19-12-2017,1045.00,552.00,1674.00,1896.00
20-12-2017,1042.00,549.00,1667.00,1892.00
21-12-2017,1040.00,546.00,1660.00,1887.00
22-12-2017,1037.00,543.00,1653.00,1883.00
23-12-2017,1035.00,540.00,1648.00,1879.00
24-12-2017,1032.00,537.00,1641.00,1875.00
25-12-2017,1030.00,534.00,1634.00,1871.00
26-12-2017,1027.00,531.00,1627.00,1867.00
27-12-2017,1025.00,528.00,1620.00,1863.00
28-12-2017,1022.00,525.00,1613.00,1859.00
29-12-2017,1019.00,522.00,1606.00,1855.00
30-12-2017,1017.00,519.00,1599.00,1851.00
31-12-2017,1014.00,516.00,1592.00,1847.00
01-01-2018,1012.00,513.00,1585.00,1842.00
02-01-2018,1012.00,511.00,1578.00,1837.00
03-01-2018,1012.00,509.00,1571.00,1832.00
04-01-2018,1014.00,507.00,1564.00,1827.00
05-01-2018,1018.00,505.00,1557.00,1822.00
06-01-2018,1024.00,503.00,1550.00,1820.00
07-01-2018,1032.00,501.00,1543.00,1818.00
08-01-2018,1042.00,499.00,1536.00,1816.00
09-01-2018,1055.00,497.00,1529.00,1814.00
10-01-2018,1070.00,495.00,1522.00,1810.00
11-01-2018,1084.00,493.00,1515.00,1804.00
12-01-2018,1096.00,491.00,1508.00,1799.00
13-01-2018,1108.00,489.00,1501.00,1793.00
14-01-2018,1124.00,487.00,1494.00,1787.00
15-01-2018,1140.00,485.00,1487.00,1781.00
16-01-2018,1152.00,483.00,1480.00,1775.00
17-01-2018,1161.00,481.00,1473.00,1769.00
18-01-2018,1172.00,479.00,1466.00,1764.00
19-01-2018,1180.00,477.00,1459.00,1759.00
20-01-2018,1191.00,475.00,1452.00,1753.00
21-01-2018,1204.00,473.00,1445.00,1748.00
22-01-2018,1215.00,471.00,1438.00,1743.00
23-01-2018,1229.00,469.00,1431.00,1738.00
24-01-2018,1237.00,467.00,1424.00,1733.00
25-01-2018,1255.00,465.00,1417.00,1728.00
26-01-2018,1273.00,463.00,1410.00,1723.00
27-01-2018,1292.00,461.00,1403.00,1718.00
28-01-2018,1310.00,459.00,1396.00,1713.00
29-01-2018,1329.00,457.00,1389.00,1708.00
30-01-2018,1348.00,455.00,1382.00,1703.00
31-01-2018,1367.00,453.00,1375.00,1698.00
01-02-2018,1387.00,451.00,1368.00,1693.00
02-02-2018,1406.00,449.00,1361.00,1688.00
03-02-2018,1426.00,448.00,1354.00,1683.00
04-02-2018,1446.00,446.00,1347.00,1676.00
05-02-2018,1467.00,445.00,1340.00,1669.00
06-02-2018,1487.00,443.00,1333.00,1662.00
07-02-2018,1518.00,442.00,1326.00,1656.00
08-02-2018,1540.00,440.00,1319.00,1650.00
09-02-2018,1561.00,438.00,1312.00,1645.00
10-02-2018,1582.00,437.00,1305.00,1639.00
11-02-2018,1604.00,435.00,1298.00,1632.00
12-02-2018,1626.00,434.00,1291.00,1625.00
13-02-2018,1637.00,432.00,1284.00,1618.00
14-02-2018,1648.00,430.00,1277.00,1611.00
15-02-2018,1671.00,429.00,1270.00,1604.00
16-02-2018,1693.00,427.00,1263.00,1597.00
17-02-2018,1712.00,426.00,1256.00,1590.00
18-02-2018,1739.00,424.00,1249.00,1583.00
19-02-2018,1763.00,423.00,1242.00,1576.00
20-02-2018,1791.00,421.00,1235.00,1570.00
21-02-2018,1821.00,420.00,1228.00,1563.00
22-02-2018,1850.00,418.00,1221.00,1556.00
23-02-2018,1874.00,417.00,1214.00,1549.00
24-02-2018,1899.00,415.00,1207.00,1542.00
25-02-2018,1924.00,414.00,1200.00,1535.00
26-02-2018,1950.00,412.00,1193.00,1528.00
27-02-2018,1968.00,409.00,1188.00,1521.00
28-02-2018,1993.00,403.00,1184.00,1514.00
01-03-2018,2011.00,398.00,1194.00,1507.00
02-03-2018,2021.00,393.00,1204.00,1500.00
03-03-2018,2031.00,389.00,1214.00,1492.00
04-03-2018,2041.00,384.00,1224.00,1484.00
05-03-2018,2051.00,379.00,1234.00,1475.00
06-03-2018,2057.00,374.00,1244.00,1467.00
07-03-2018,2059.00,369.00,1254.00,1459.00
08-03-2018,2059.00,364.00,1264.00,1451.00
09-03-2018,2057.00,359.00,1274.00,1443.00
10-03-2018,2054.00,354.00,1282.00,1435.00
11-03-2018,2039.00,349.00,1294.00,1427.00
12-03-2018,2018.00,344.00,1306.00,1418.00
13-03-2018,1997.00,334.00,1321.00,1409.00
14-03-2018,1980.00,326.00,1336.00,1399.00
15-03-2018,1965.00,318.00,1351.00,1389.00
16-03-2018,1943.00,310.00,1366.00,1379.00
17-03-2018,1921.00,302.00,1381.00,1369.00
18-03-2018,1899.00,294.00,1396.00,1359.00
19-03-2018,1882.00,286.00,1411.00,1348.00
20-03-2018,1869.00,276.00,1426.00,1338.00
21-03-2018,1857.00,266.00,1441.00,1328.00
22-03-2018,1845.00,249.00,1459.00,1317.00
23-03-2018,1833.00,232.00,1479.00,1306.00
24-03-2018,1820.00,214.00,1501.00,1296.00
25-03-2018,1809.00,196.00,1523.00,1285.00
26-03-2018,1790.00,178.00,1545.00,1274.00
27-03-2018,1774.00,160.00,1567.00,1262.00
28-03-2018,1739.00,142.00,1589.00,1251.00
29-03-2018,1705.00,128.00,1611.00,1239.00
30-03-2018,1675.00,115.00,1629.00,1228.00
31-03-2018,1644.00,106.00,1645.00,1220.00
01-04-2018,1611.00,100.00,1660.00,1215.00
02-04-2018,1580.00,96.00,1672.00,1206.00
03-04-2018,1549.00,93.00,1682.00,1196.00
04-04-2018,1518.00,91.00,1692.00,1186.00
05-04-2018,1487.00,89.00,1703.00,1176.00
06-04-2018,1446.00,87.00,1713.00,1166.00
07-04-2018,1406.00,85.00,1733.00,1155.00
08-04-2018,1365.00,83.00,1751.00,1144.00
09-04-2018,1325.00,82.00,1769.00,1133.00
10-04-2018,1284.00,81.00,1787.00,1122.00
11-04-2018,1244.00,80.00,1805.00,1111.00
12-04-2018,1204.00,79.00,1823.00,1100.00
13-04-2018,1163.00,78.00,1841.00,1089.00
14-04-2018,1126.00,77.00,1854.00,1078.00
15-04-2018,1090.00,76.00,1864.00,1067.00
16-04-2018,1055.00,75.00,1874.00,1056.00
17-04-2018,1018.00,74.00,1884.00,1045.00
18-04-2018,983.00,73.00,1892.00,1034.00
19-04-2018,948.00,72.00,1900.00,1023.00
20-04-2018,900.00,72.00,1890.00,1012.00
21-04-2018,852.00,72.00,1881.00,1022.00
22-04-2018,804.00,71.00,1871.00,1040.00
23-04-2018,756.00,71.00,1861.00,1062.00
24-04-2018,708.00,71.00,1851.00,1092.00
25-04-2018,662.00,71.00,1841.00,1122.00
26-04-2018,616.00,71.00,1831.00,1147.00
27-04-2018,570.00,71.00,1821.00,1162.00
28-04-2018,524.00,71.00,1811.00,1171.00
29-04-2018,478.00,70.00,1800.00,1180.00
30-04-2018,432.00,70.00,1790.00,1189.00
01-05-2018,396.00,70.00,1779.00,1198.00
02-05-2018,362.00,70.00,1769.00,1207.00
03-05-2018,329.00,70.00,1758.00,1217.00
04-05-2018,297.00,70.00,1746.00,1226.00
05-05-2018,279.00,70.00,1735.00,1235.00
06-05-2018,260.00,70.00,1724.00,1245.00
07-05-2018,242.00,70.00,1712.00,1254.00
08-05-2018,227.00,70.00,1701.00,1262.00
09-05-2018,212.00,70.00,1689.00,1269.00
10-05-2018,200.00,70.00,1677.00,1275.00
11-05-2018,200.00,70.00,1666.00,1281.00
12-05-2018,198.00,70.00,1656.00,1287.00
13-05-2018,198.00,70.00,1645.00,1293.00
14-05-2018,197.00,70.00,1633.00,1299.00
15-05-2018,196.00,70.00,1623.00,1305.00
16-05-2018,195.00,70.00,1612.00,1311.00
17-05-2018,194.00,70.00,1600.00,1317.00
18-05-2018,193.00,70.00,1590.00,1322.00
19-05-2018,192.00,69.00,1579.00,1327.00
20-05-2018,191.00,69.00,1567.00,1332.00
21-05-2018,190.00,69.00,1554.00,1332.00
22-05-2018,189.00,69.00,1543.00,1322.00
23-05-2018,188.00,69.00,1532.00,1311.00
24-05-2018,188.00,69.00,1520.00,1301.00
25-05-2018,187.00,69.00,1507.00,1291.00
26-05-2018,187.00,69.00,1497.00,1280.00
27-05-2018,187.00,69.00,1485.00,1269.00
28-05-2018,186.00,69.00,1474.00,1258.00
29-05-2018,186.00,69.00,1462.00,1247.00
30-05-2018,185.00,68.00,1449.00,1236.00
31-05-2018,185.00,68.00,1438.00,1225.00
01-06-2018,184.00,68.00,1427.00,1214.00
02-06-2018,184.00,68.00,1415.00,1203.00
03-06-2018,184.00,68.00,1404.00,1192.00
04-06-2018,183.00,68.00,1393.00,1181.00
05-06-2018,183.00,68.00,1381.00,1170.00
06-06-2018,182.00,68.00,1369.00,1160.00
07-06-2018,182.00,68.00,1358.00,1148.00
08-06-2018,181.00,68.00,1346.00,1138.00
09-06-2018,181.00,68.00,1335.00,1128.00
10-06-2018,181.00,68.00,1324.00,1118.00
11-06-2018,180.00,68.00,1312.00,1108.00
12-06-2018,180.00,68.00,1301.00,1098.00
13-06-2018,179.00,68.00,1289.00,1088.00
14-06-2018,179.00,68.00,1279.00,1078.00
15-06-2018,178.00,68.00,1269.00,1068.00
16-06-2018,178.00,68.00,1259.00,1057.00
17-06-2018,178.00,68.00,1249.00,1047.00
18-06-2018,177.00,68.00,1239.00,1037.00
19-06-2018,177.00,68.00,1229.00,1027.00
20-06-2018,176.00,68.00,1219.00,1017.00
21-06-2018,172.00,68.00,1209.00,1007.00
22-06-2018,168.00,68.00,1199.00,997.00
23-06-2018,164.00,68.00,1189.00,987.00
24-06-2018,160.00,68.00,1179.00,977.00
25-06-2018,156.00,68.00,1169.00,967.00
26-06-2018,152.00,67.00,1160.00,957.00
27-06-2018,148.00,66.00,1152.00,947.00
28-06-2018,144.00,65.00,1144.00,936.00
29-06-2018,140.00,64.00,1136.00,926.00
30-06-2018,136.00,63.00,1128.00,916.00
01-07-2018,132.00,61.00,1120.00,906.00
02-07-2018,128.00,60.00,1112.00,896.00
03-07-2018,134.00,59.00,1104.00,896.00
04-07-2018,134.00,58.00,1096.00,886.00
05-07-2018,131.00,57.00,1089.00,876.00
06-07-2018,128.00,56.00,1083.00,866.00
07-07-2018,124.00,55.00,1076.00,856.00
08-07-2018,120.00,53.00,1070.00,847.00
09-07-2018,116.00,52.00,1064.00,837.00
10-07-2018,112.00,51.00,1057.00,827.00
11-07-2018,109.00,50.00,1051.00,816.00
12-07-2018,107.00,49.00,1045.00,810.00
13-07-2018,104.00,48.00,1039.00,800.00
14-07-2018,102.00,47.00,1032.00,791.00
15-07-2018,99.00,46.00,1026.00,782.00
16-07-2018,96.00,44.00,1020.00,774.00
17-07-2018,92.00,43.00,1014.00,764.00
18-07-2018,88.00,42.00,1007.00,756.00
19-07-2018,84.00,41.00,1001.00,747.00
20-07-2018,80.00,40.00,995.00,738.00
21-07-2018,76.00,39.00,989.00,729.00
22-07-2018,73.00,38.00,982.00,720.00
23-07-2018,70.00,37.00,976.00,710.00
24-07-2018,67.00,35.00,970.00,701.00
25-07-2018,64.00,34.00,964.00,692.00
26-07-2018,62.00,33.00,957.00,682.00
27-07-2018,60.00,32.00,951.00,673.00
28-07-2018,58.00,31.00,945.00,664.00
29-07-2018,56.00,30.00,939.00,655.00
30-07-2018,54.00,29.00,932.00,646.00
31-07-2018,52.00,27.00,926.00,637.00
01-08-2018,50.00,26.00,920.00,628.00
02-08-2018,48.00,25.00,914.00,619.00
03-08-2018,46.00,24.00,907.00,610.00
04-08-2018,45.00,23.00,901.00,600.00
05-08-2018,45.00,22.00,895.00,590.00
06-08-2018,44.00,21.00,889.00,579.00
07-08-2018,42.00,20.00,882.00,572.00
08-08-2018,41.00,18.00,876.00,565.00
09-08-2018,39.00,17.00,870.00,556.00
10-08-2018,38.00,16.00,864.00,548.00
11-08-2018,37.00,15.00,857.00,541.00
12-08-2018,35.00,13.00,851.00,536.00
13-08-2018,33.00,12.00,845.00,531.00
14-08-2018,31.00,11.00,839.00,526.00
15-08-2018,31.00,10.00,833.00,526.00
16-08-2018,28.00,9.00,826.00,521.00
17-08-2018,25.00,8.00,820.00,516.00
18-08-2018,22.00,7.00,814.00,511.00
19-08-2018,19.00,6.00,808.00,506.00
20-08-2018,16.00,5.00,802.00,501.00
21-08-2018,15.00,4.00,795.00,496.00
22-08-2018,15.00,3.00,789.00,491.00
23-08-2018,14.00,2.00,783.00,486.00
24-08-2018,14.00,1.00,777.00,481.00
25-08-2018,13.00,1.00,769.00,476.00
26-08-2018,13.00,1.00,761.00,472.00
27-08-2018,13.00,1.00,753.00,467.00
28-08-2018,13.00,1.00,745.00,463.00
29-08-2018,13.00,1.00,737.00,458.00
30-08-2018,13.00,1.00,729.00,454.00
31-08-2018,13.00,1.00,721.00,450.00
01-09-2018,13.00,1.00,713.00,445.00
02-09-2018,13.00,1.00,705.00,441.00
03-09-2018,13.00,1.00,697.00,437.00
04-09-2018,13.00,1.00,689.00,432.00
05-09-2018,13.00,1.00,681.00,428.00
06-09-2018,13.00,1.00,673.00,423.00
07-09-2018,13.00,1.00,665.00,418.00
08-09-2018,13.00,1.00,657.00,412.00
09-09-2018,13.00,1.00,649.00,408.00
10-09-2018,13.00,1.00,641.00,403.00
11-09-2018,13.00,1.00,633.00,398.00
12-09-2018,13.00,1.00,625.00,394.00
13-09-2018,13.00,1.00,617.00,390.00
14-09-2018,13.00,1.00,609.00,385.00
15-09-2018,13.00,1.00,601.00,381.00
16-09-2018,13.00,1.00,593.00,374.00
17-09-2018,13.00,1.00,585.00,380.00
18-09-2018,13.00,1.00,577.00,386.00
19-09-2018,13.00,7.00,573.00,394.00
20-09-2018,13.00,8.00,565.00,389.00
21-09-2018,13.00,8.00,557.00,385.00
22-09-2018,13.00,8.00,549.00,380.00
23-09-2018,13.00,8.00,541.00,376.00
24-09-2018,13.00,8.00,533.00,371.00
25-09-2018,13.00,8.00,525.00,366.00
26-09-2018,13.00,8.00,517.00,362.00
27-09-2018,13.00,8.00,510.00,357.00
28-09-2018,13.00,8.00,502.00,353.00
29-09-2018,19.00,8.00,494.00,348.00
30-09-2018,48,8.00,486,343.00
01-10-2018,93.00,8.00,478.00,338.00
02-10-2018,146.00,8.00,470.00,333.00
03-10-2018,198.00,8.00,462.00,328.00
04-10-2018,249.00,8.00,454.00,323.00
05-10-2018,317.00,11.00,449.00,328.00
06-10-2018,375.00,14.00,445.00,334.00
07-10-2018,405.00,16.00,441.00,330.00
08-10-2018,435.00,17.00,440.00,327.00
09-10-2018,467.00,17.00,446.00,323.00
10-10-2018,499.00,17.00,455.00,320.00
11-10-2018,530.00,17.00,467.00,316.00
12-10-2018,561.00,17.00,479.00,313.00
13-10-2018,582.00,17.00,491.00,307.00
14-10-2018,607.00,17.00,503.00,303.00
15-10-2018,637.00,17.00,515.00,299.00
16-10-2018,667.00,17.00,527.00,295.00
17-10-2018,689.00,17.00,540.00,290.00
18-10-2018,706.00,17.00,556.00,286.00
19-10-2018,720.00,17.00,575.00,282.00
20-10-2018,732.00,17.00,594.00,278.00
21-10-2018,742.00,17.00,613.00,274.00
22-10-2018,753.00,17.00,632.00,270.00
23-10-2018,766.00,17.00,651.00,266.00
24-10-2018,779.00,17.00,670.00,262.00
25-10-2018,791.00,17.00,689.00,258.00
26-10-2018,799,17.00,708.00,254.00
27-10-2018,805,17.00,727.00,249.00
28-10-2018,807.00,17.00,746.00,245.00
29-10-2018,782.00,17.00,760.00,241.00
30-10-2018,750.00,17.00,774.00,238.00
31-10-2018,715.00,17.00,788.00,235.00
01-11-2018,695.00,20.00,809.00,232.00
02-11-2018,682.00,22.00,828.00,229.00
03-11-2018,669.00,22.00,842.00,225.00
04-11-2018,656.00,22.00,851.00,221.00
05-11-2018,643.00,22.00,861.00,217.00
06-11-2018,630.00,22.00,871.00,213.00
07-11-2018,617.00,22.00,882.00,209.00
08-11-2018,604.00,22.00,892.00,206.00
09-11-2018,591.00,22.00,902.00,202.00
10-11-2018,578.00,22.00,912.00,198.00
11-11-2018,559.00,22.00,923.00,195.00
12-11-2018,540.00,22.00,933.00,191.00
13-11-2018,522.00,22.00,943.00,188.00
14-11-2018,503.00,22.00,953.00,184.00
15-11-2018,485.00,22.00,964.00,180.00
16-11-2018,468.00,22.00,974.00,177.00
17-11-2018,451.00,22.00,984.00,173.00
18-11-2018,433.00,22.00,994.00,170.00
19-11-2018,411.00,22.00,1005.00,166.00
20-11-2018,379.00,22.00,1014.00,163.00
21-11-2018,357.00,24.00,1026.00,178.00
22-11-2018,363.00,30.00,1058.00,194.00
23-11-2018,373.00,40.00,1133.00,206.00
24-11-2018,384.00,40.00,1143.00,206.00
25-11-2018,389.00,40.00,1143.00,203.00
26-11-2018,391.00,40.00,1137.00,200.00
27-11-2018,391.00,40.00,1130.00,197.00
28-11-2018,389.00,40.00,1123.00,194.00
29-11-2018,387.00,40.00,1116.00,191.00
30-11-2018,384.00,40.00,1109.00,188.00
01-12-2018,381.00,40.00,1102.00,185.00
02-12-2018,379.00,40.00,1094.00,181.00
03-12-2018,376.00,40.00,1087.00,178.00
04-12-2018,375.00,42.00,1082.00,175.00
05-12-2018,384.00,46.00,1102.00,172.00
06-12-2018,386.00,48.00,1117.00,169.00
07-12-2018,385.00,48.00,1117.00,166.00
08-12-2018,385.00,48.00,1112.00,163.00
09-12-2018,383.00,48.00,1105.00,160.00
10-12-2018,380.00,48.00,1098.00,157.00
11-12-2018,377.00,48.00,1091.00,154.00
12-12-2018,374.00,48.00,1084.00,151.00
13-12-2018,371.00,48.00,1077.00,148.00
14-12-2018,368.00,48.00,1070.00,145.00
15-12-2018,365.00,48.00,1063.00,141.00
16-12-2018,361.00,48.00,1055.00,138.00
17-12-2018,357.00,48.00,1048.00,135.00
18-12-2018,353.00,48.00,1041.00,133.00
19-12-2018,349.00,48.00,1034.00,130.00
20-12-2018,345.00,48.00,1027.00,128.00
21-12-2018,341.00,48.00,1020.00,126.00
22-12-2018,337.00,48.00,1013.00,124.00
23-12-2018,333.00,48.00,1005.00,122.00
24-12-2018,329.00,48.00,998.00,120.00
25-12-2018,325.00,48.00,991.00,116.00
26-12-2018,322.00,48.00,984.00,114.00
27-12-2018,318,48.00,977.00,112.00
28-12-2018,314.00,48.00,970.00,110.00
29-12-2018,310.00,48.00,963.00,108.00
30-12-2018,306.00,48.00,955.00,106.00
31-12-2018,302.00,48.00,948.00,104.00
01-01-2019,298.00,48.00,941.00,102.00
02-01-2019,294.00,48.00,934.00,100.00
03-01-2019,291.00,48.00,927.00,98.00
04-01-2019,287.00,48.00,920.00,96.00
05-01-2019,283.00,48.00,913.00,94.00
06-01-2019,279.00,48.00,905.00,92.00
07-01-2019,275.00,48.00,898.00,90.00
08-01-2019,271.00,48.00,891.00,88.00
09-01-2019,268.00,48.00,884.00,85.00
10-01-2019,265.00,48.00,877.00,83.00
11-01-2019,262.00,48.00,870.00,81.00
12-01-2019,259.00,48.00,863.00,79.00
13-01-2019,256.00,48.00,855.00,77.00
14-01-2019,254.00,48.00,848.00,75.00
15-01-2019,252.00,48.00,841.00,73.00
16-01-2019,248.00,48.00,834.00,71.00
17-01-2019,244.00,48.00,827.00,69.00
18-01-2019,240.00,48.00,820.00,67.00
19-01-2019,236.00,48.00,813.00,65.00
20-01-2019,233.00,48.00,805.00,63.00
21-01-2019,229.00,48.00,798.00,61.00
22-01-2019,225.00,48.00,791.00,60.00
23-01-2019,221.00,48.00,784.00,59.00
24-01-2019,217.00,48.00,777.00,58.00
25-01-2019,213.00,48.00,770.00,57.00
26-01-2019,210.00,48.00,763.00,56.00
27-01-2019,206.00,48.00,755.00,55.00
28-01-2019,204.00,48.00,748.00,54.00
29-01-2019,200.00,48.00,741.00,53.00
30-01-2019,196.00,48.00,734.00,52.00
31-01-2019,193.00,48.00,727.00,51.00
01-02-2019,190.00,48.00,720.00,50.00
02-02-2019,186.00,48.00,713.00,49.00
03-02-2019,182.00,48.00,705.00,48.00
04-02-2019,178.00,48.00,698.00,47.00
05-02-2019,175.00,48.00,691.00,46.00
06-02-2019,172.00,48.00,684.00,45.00
07-02-2019,169.00,48.00,677.00,44.00
08-02-2019,166.00,48.00,670.00,43.00
09-02-2019,163.00,48.00,663.00,42.00
10-02-2019,160.00,48.00,655.00,41.00
11-02-2019,157.00,48.00,648.00,40.00
12-02-2019,157.00,48.00,641.00,39.00
13-02-2019,158.00,48.00,634.00,38.00
14-02-2019,164.00,48.00,627.00,37.00
15-02-2019,179.00,48.00,620.00,36.00
16-02-2019,209.00,48.00,612.00,35.00
17-02-2019,239.00,48.00,605.00,34.00
18-02-2019,269.00,48.00,598.00,33.00
19-02-2019,301.00,48.00,591.00,32.00
20-02-2019,334.00,48.00,584.00,31.00
21-02-2019,363.00,48.00,577.00,30.00
22-02-2019,388.00,48.00,570.00,29.00
23-02-2019,412.00,48.00,563.00,28.00
24-02-2019,430.00,48.00,556.00,27.00
25-02-2019,447.00,48.00,549.00,26.00
26-02-2019,459.00,48.00,542.00,25.00
27-02-2019,467.00,48.00,534.00,24.00
28-02-2019,474.00,48.00,527.00,23.00
01-03-2019,477.00,48.00,520.00,22.00
02-03-2019,478.00,48.00,513.00,21.00
03-03-2019,475.00,48.00,506.00,20.00
04-03-2019,472.00,48.00,499.00,19.00
05-03-2019,469.00,48.00,492.00,18.00
06-03-2019,466.00,47.00,485.00,18.00
07-03-2019,462.00,47.00,477.00,18.00
08-03-2019,458.00,47.00,470.00,18.00
09-03-2019,453.00,47.00,463.00,17.00
10-03-2019,448.00,47.00,456.00,17.00
11-03-2019,443.00,47.00,449.00,17.00
12-03-2019,439.00,47.00,442.00,17.00
13-03-2019,433.00,47.00,435.00,16.00
14-03-2019,429.00,47.00,428.00,16.00
15-03-2019,424.00,47.00,420.00,15.00
16-03-2019,420.00,47.00,413.00,15.00
17-03-2019,415.00,47.00,406.00,15.00
18-03-2019,411.00,47.00,399.00,14.00
19-03-2019,406.00,47.00,392.00,14.00
20-03-2019,406.00,47.00,392.00,14.00
21-03-2019,396.00,47.00,377.00,13.00
22-03-2019,391.00,47.00,370.00,13.00
23-03-2019,386.00,47.00,363.00,13.00
24-03-2019,380.00,47.00,356.00,12.00
25-03-2019,374.00,47.00,349.00,12.00
26-03-2019,386.00,47.00,363.00,13.00
27-03-2019,362.00,46.00,335.00,11.00
28-03-2019,356.00,46.00,328.00,11.00
29-03-2019,350.00,45.00,321.00,11.00
30-03-2019,344.00,44.00,314.00,10.00
31-03-2019,344.00,44.00,314.00,10.00
01-04-2019,333.00,42.00,301.00,10.00
02-04-2019,328.00,41.00,295.00,9.00
03-04-2019,324.00,40.00,289.00,9.00
04-04-2019,321.00,39.00,283.00,9.00
05-04-2019,317.00,38.00,277.00,8.00
06-04-2019,313.00,37.00,271.00,8.00
07-04-2019,308.00,36.00,266.00,8.00
08-04-2019,303.00,35.00,260.00,7.00
09-04-2019,298.00,34.00,254.00,7.00
10-04-2019,293.00,33.00,248.00,7.00
11-04-2019,288.00,32.00,242.00,6.00
12-04-2019,283.00,31.00,236.00,6.00
13-04-2019,278.00,30.00,231.00,6.00
14-04-2019,273.00,29.00,225.00,6.00
15-04-2019,268.00,28.00,219.00,5.00
16-04-2019,263.00,27.00,213.00,5.00
17-04-2019,258.00,26.00,207.00,5.00
18-04-2019,254.00,25.00,202.00,5.00
