DeviceTimeStamp,KWH,KWH_I,KVARH,KW,KVA,KVAR,MPD,MKVAD
2020-03-28T16:45,329406.4,10.100000000034925,333206.0,37.237,37.681,5.769,102.5,103.1
2020-03-28T17:00,329416.0,9.599999999976717,333215.8,39.521,40.014,6.26,102.5,103.1
2020-03-28T17:15,329426.0,10.0,333226.0,40.077,40.688,7.027,102.5,103.1
2020-03-28T17:30,329436.6,10.599999999976717,333236.7,42.995,43.583,7.137,102.5,103.1
2020-03-28T17:45,329447.9,11.300000000046566,333248.2,44.085,44.71,7.448,102.5,103.1
2020-03-28T18:00,329459.5,11.599999999976717,333259.9,44.209,44.508,5.155,102.5,103.1
2020-03-28T18:15,329471.2,11.700000000011642,333271.7,47.253,47.859,7.591,102.5,103.1
2020-03-28T18:30,329483.4,12.200000000011642,333284.1,51.451,52.053,7.893,102.5,103.1
2020-03-28T18:45,329496.2,12.799999999988358,333297.0,50.402,50.925,7.279,102.5,103.1
2020-03-28T19:00,329509.1,12.899999999965075,333310.2,51.057,51.592,7.412,102.5,103.1
2020-03-28T19:15,329522.2,13.100000000034925,333323.4,51.802,52.448,8.204,102.5,103.1
2020-03-28T19:30,329534.8,12.599999999976717,333336.1,51.982,52.373,6.388,102.5,103.1
2020-03-28T19:45,329548.1,13.299999999988358,333349.5,51.941,52.324,6.324,102.5,103.1
2020-03-28T20:00,329561.1,13.0,333362.6,53.478,53.883,6.594,102.5,103.1
2020-03-28T20:15,329575.3,14.200000000011642,333376.8,56.301,56.685,6.588,102.5,103.1
2020-03-28T20:30,329589.0,13.700000000011642,333390.7,55.382,55.791,6.741,102.5,103.1
2020-03-28T20:45,329603.6,14.599999999976717,333405.4,58.364,58.896,7.895,102.5,103.1
2020-03-28T21:00,329618.0,14.400000000023283,333419.9,57.086,57.48,6.719,102.5,103.1
2020-03-28T21:15,329632.6,14.599999999976717,333434.6,59.149,59.425,5.717,102.5,103.1
2020-03-28T21:30,329647.1,14.5,333449.2,54.998,55.367,6.38,102.5,103.1
2020-03-28T21:45,329661.3,14.200000000011642,333463.4,58.062,58.722,8.785,102.5,103.1
2020-03-28T22:00,329675.3,14.0,333477.5,58.882,59.341,7.363,102.5,103.1
2020-03-28T22:15,329688.3,13.0,333490.7,51.417,51.809,6.357,102.5,103.1
2020-03-28T22:30,329701.2,12.900000000023283,333503.7,53.346,53.852,7.365,102.5,103.1
2020-03-28T22:45,329713.9,12.700000000011642,333516.5,48.707,49.27,7.426,102.5,103.1
2020-03-28T23:00,329726.3,12.399999999965075,333529.0,50.913,51.406,7.106,102.5,103.1
2020-03-28T23:15,329738.9,12.600000000034925,333541.8,49.87,50.286,6.457,102.5,103.1
2020-03-28T23:30,329752.2,13.299999999988358,333555.2,57.875,58.658,9.548,102.5,103.1
2020-03-28T23:45,329766.2,14.0,333569.4,51.558,51.956,6.421,102.5,103.1
2020-03-29T00:00,329779.6,13.399999999965075,333583.0,52.707,53.129,6.686,102.5,103.1
2020-03-29T00:15,329792.1,12.5,333595.5,50.907,51.255,5.967,102.5,103.1
2020-03-29T00:30,329804.8,12.700000000011642,333608.3,49.209,49.683,6.85,102.5,103.1
2020-03-29T00:45,329817.0,12.200000000011642,333620.6,48.773,49.131,5.917,102.5,103.1
2020-03-29T01:00,329827.9,10.900000000023283,333631.6,43.406,43.81,5.937,102.5,103.1
2020-03-29T01:15,329838.3,10.399999999965075,333642.1,41.641,42.305,7.466,102.5,103.1
2020-03-29T01:30,329848.3,10.0,333652.2,41.171,41.529,5.441,102.5,103.1
2020-03-29T01:45,329858.8,10.5,333662.8,40.651,40.996,5.306,102.5,103.1
2020-03-29T02:00,329869.0,10.200000000011642,333673.1,42.115,42.428,5.147,102.5,103.1
2020-03-29T02:15,329879.0,10.0,333683.1,36.511,36.901,5.351,102.5,103.1
2020-03-29T02:30,329888.7,9.700000000011642,333692.9,38.712,39.205,6.198,102.5,103.1
2020-03-29T02:45,329898.8,10.099999999976717,333703.2,38.606,38.955,5.2,102.5,103.1
2020-03-29T03:00,329908.3,9.5,333712.8,36.9,37.271,5.243,102.5,103.1
2020-03-29T03:15,329917.7,9.400000000023283,333722.3,37.731,38.058,4.974,102.5,103.1
2020-03-29T03:30,329926.7,9.0,333731.4,33.894,34.084,3.598,102.5,103.1
2020-03-29T03:45,329935.7,9.0,333740.5,38.198,38.529,5.039,102.5,103.1
2020-03-29T04:00,329944.8,9.099999999976717,333749.7,36.53,36.742,3.944,102.5,103.1
2020-03-29T04:15,329954.3,9.5,333759.3,37.348,37.803,5.844,102.5,103.1
2020-03-29T04:30,329963.5,9.200000000011642,333768.7,35.637,36.252,6.649,102.5,103.1
2020-03-29T04:45,329972.6,9.099999999976717,333777.8,36.751,37.067,4.315,102.5,103.1
2020-03-29T05:00,329981.1,8.5,333786.4,33.659,33.988,4.715,102.5,103.1
2020-03-29T05:15,329989.6,8.5,333795.0,34.713,35.087,5.107,102.5,103.1
2020-03-29T05:30,329998.1,8.5,333803.6,28.578,28.817,3.705,102.5,103.1
2020-03-29T05:45,330005.8,7.7000000000116415,333811.3,31.986,32.478,5.635,102.5,103.1
2020-03-29T06:00,330013.6,7.7999999999883585,333819.2,30.474,30.834,4.702,102.5,103.1
2020-03-29T06:15,330021.8,8.200000000011642,333827.6,34.261,35.122,7.73,102.5,103.1
2020-03-29T06:30,330029.8,8.0,333835.7,31.715,32.153,5.288,102.5,103.1
2020-03-29T06:45,330037.0,7.2000000000116415,333843.0,28.36,29.018,6.143,102.5,103.1
2020-03-29T07:00,330044.3,7.2999999999883585,333850.4,27.851,28.274,4.875,102.5,103.1
2020-03-29T07:15,330051.4,7.100000000034925,333857.7,29.279,29.763,5.344,102.5,103.1
2020-03-29T07:30,330058.8,7.399999999965075,333865.3,31.67,32.759,8.376,102.5,103.1
2020-03-29T07:45,330066.8,8.0,333873.4,33.19,33.999,7.376,102.5,103.1
2020-03-29T08:00,330075.1,8.299999999988358,333882.0,32.848,34.139,9.302,102.5,103.1
2020-03-29T08:15,330083.2,8.100000000034925,333890.3,32.6,34.147,10.162,102.5,103.1
2020-03-29T08:30,330091.3,8.099999999976717,333898.6,33.546,34.352,7.397,102.5,103.1
2020-03-29T08:45,330098.9,7.600000000034925,333906.4,31.82,32.689,7.488,102.5,103.1
2020-03-29T09:00,330107.4,8.5,333915.1,33.301,34.11,7.384,102.5,103.1
2020-03-29T09:15,330115.4,8.0,333923.3,29.714,30.735,7.853,102.5,103.1
2020-03-29T09:30,330123.2,7.7999999999883585,333931.3,35.39,36.352,8.304,102.5,103.1
2020-03-29T09:45,330131.8,8.599999999976717,333940.0,37.334,38.429,9.108,102.5,103.1
2020-03-29T10:00,330140.9,9.100000000034925,333949.4,33.167,33.731,6.145,102.5,103.1
2020-03-29T10:15,330149.3,8.399999999965075,333958.0,31.935,32.829,7.61,102.5,103.1
2020-03-29T10:30,330157.3,8.0,333966.2,33.324,34.119,7.321,102.5,103.1
2020-03-29T10:45,330165.8,8.5,333974.9,37.776,38.809,8.895,102.5,103.1
2020-03-29T11:00,330174.8,9.0,333984.0,37.397,37.93,6.332,102.5,103.1
2020-03-29T11:15,330184.6,9.799999999988358,333994.1,39.527,40.447,8.577,102.5,103.1
2020-03-29T11:30,330194.4,9.800000000046566,334004.1,37.844,38.948,9.208,102.5,103.1
2020-03-29T11:45,330202.9,8.5,334012.8,35.535,35.984,5.663,102.5,103.1
2020-03-29T12:00,330211.2,8.299999999988358,334021.2,33.847,34.596,7.158,102.5,103.1
2020-03-29T12:15,330220.0,8.799999999988358,334030.3,36.351,37.213,7.959,102.5,103.1
2020-03-29T12:30,330229.3,9.299999999988358,334039.8,38.143,39.229,9.17,102.5,103.1
2020-03-29T12:45,330239.1,9.799999999988358,334049.8,42.598,43.676,9.644,102.5,103.1
2020-03-29T13:00,330249.3,10.200000000011642,334060.3,42.096,43.247,9.913,102.5,103.1
2020-03-29T13:15,330259.6,10.299999999988358,334070.8,44.325,45.276,9.229,102.5,103.1
2020-03-29T13:30,330270.7,11.100000000034925,334082.2,41.261,42.136,8.544,102.5,103.1
2020-03-29T13:45,330280.8,10.099999999976717,334092.4,41.439,42.104,7.455,102.5,103.1
2020-03-29T14:00,330291.8,11.0,334103.5,40.588,41.35,7.901,102.5,103.1
2020-03-29T14:15,330303.1,11.299999999988358,334115.0,46.361,46.844,6.71,102.5,103.1
2020-03-29T14:30,330313.7,10.600000000034925,334125.8,39.298,39.879,6.782,102.5,103.1
2020-03-29T14:45,330323.8,10.099999999976717,334136.0,40.16,40.702,6.624,102.5,103.1
2020-03-29T15:00,330333.9,10.100000000034925,334146.3,40.803,41.447,7.279,102.5,103.1
2020-03-29T15:15,330343.9,10.0,334156.5,39.558,40.285,7.618,102.5,103.1
2020-03-29T15:30,330354.0,10.099999999976717,334166.8,41.643,42.483,8.408,102.5,103.1
2020-03-29T15:45,330365.5,11.5,334178.4,53.86,54.426,7.826,102.5,103.1
2020-03-29T16:00,330377.3,11.799999999988358,334190.4,44.978,45.708,8.131,102.5,103.1
2020-03-29T16:15,330389.5,12.200000000011642,334202.8,46.781,47.465,8.033,102.5,103.1
2020-03-29T16:30,330400.7,11.200000000011642,334214.2,42.27,42.688,5.958,102.5,103.1
2020-03-29T16:45,330411.3,10.599999999976717,334224.8,43.994,44.618,7.44,102.5,103.1
2020-03-29T17:00,330421.7,10.400000000023283,334235.5,43.484,44.208,7.97,102.5,103.1
2020-03-29T17:15,330432.5,10.799999999988358,334246.4,48.871,49.497,7.851,102.5,103.1
2020-03-29T17:30,330444.8,12.299999999988358,334258.8,49.459,50.028,7.523,102.5,103.1
2020-03-29T17:45,330457.0,12.200000000011642,334271.1,48.171,48.841,8.063,102.5,103.1
2020-03-29T18:00,330469.4,12.400000000023283,334283.7,52.29,53.227,9.945,102.5,103.1
2020-03-29T18:15,330482.2,12.799999999988358,334296.7,49.948,50.619,8.216,102.5,103.1
2020-03-29T18:30,330495.4,13.200000000011642,334310.1,54.803,55.536,8.994,102.5,103.1
2020-03-29T18:45,330509.5,14.099999999976717,334324.3,58.117,58.558,7.169,102.5,103.1
2020-03-29T19:00,330523.6,14.099999999976717,334338.5,53.616,54.242,8.221,102.5,103.1
2020-03-29T19:15,330537.1,13.5,334352.2,54.126,54.679,7.758,102.5,103.1
2020-03-29T19:30,330550.2,13.100000000034925,334365.4,52.159,52.592,6.73,102.5,103.1
2020-03-29T19:45,330563.4,13.200000000011642,334378.7,50.977,51.387,6.474,102.5,103.1
2020-03-29T20:00,330576.7,13.299999999988358,334392.1,51.613,52.081,6.97,102.5,103.1
2020-03-29T20:15,330589.7,13.0,334405.3,51.974,52.447,7.032,102.5,103.1
2020-03-29T20:30,330602.3,12.599999999976717,334418.0,50.499,50.982,6.998,102.5,103.1
2020-03-29T20:45,330615.2,12.900000000023283,334430.9,52.868,53.391,7.451,102.5,103.1
2020-03-29T21:00,330628.7,13.5,334444.5,55.582,56.038,7.135,102.5,103.1
2020-03-29T21:15,330642.5,13.799999999988358,334458.4,54.269,54.864,8.06,102.5,103.1
2020-03-29T21:30,330655.5,13.0,334471.6,50.724,51.436,8.528,102.5,103.1
2020-03-29T21:45,330669.2,13.700000000011642,334485.5,58.238,58.976,9.297,102.5,103.1
2020-03-29T22:00,330683.3,14.099999999976717,334499.7,56.762,57.208,7.129,102.5,103.1
2020-03-29T22:15,330697.2,13.900000000023283,334513.8,54.607,55.157,7.772,102.5,103.1
2020-03-29T22:30,330709.6,12.399999999965075,334526.3,44.321,44.687,5.709,102.5,103.1
2020-03-29T22:45,330721.8,12.200000000011642,334538.5,52.589,53.244,8.324,102.5,103.1
2020-03-29T23:00,330733.9,12.100000000034925,334550.9,47.54,48.361,8.871,102.5,103.1
2020-03-29T23:15,330745.8,11.899999999965075,334562.9,46.864,47.423,7.254,102.5,103.1
2020-03-29T23:30,330757.9,12.100000000034925,334575.1,48.369,48.939,7.448,102.5,103.1
2020-03-29T23:45,330770.0,12.099999999976717,334587.3,43.15,43.663,6.674,102.5,103.1
2020-03-30T00:00,330781.3,11.299999999988358,334598.8,45.788,46.165,5.891,102.5,103.1
2020-03-30T00:15,330792.0,10.700000000011642,334609.6,43.147,43.503,5.551,102.5,103.1
2020-03-30T00:30,330802.9,10.900000000023283,334620.6,44.144,44.909,8.256,102.5,103.1
2020-03-30T00:45,330814.3,11.399999999965075,334632.2,43.331,43.666,5.402,102.5,103.1
2020-03-30T01:00,330824.9,10.600000000034925,334642.8,41.401,41.834,6.004,102.5,103.1
2020-03-30T01:15,330835.3,10.399999999965075,334653.3,41.464,41.852,5.683,102.5,103.1
2020-03-30T01:30,330844.9,9.600000000034925,334663.0,37.195,37.661,5.908,102.5,103.1
2020-03-30T01:45,330854.6,9.699999999953434,334672.8,35.101,35.377,4.412,102.5,103.1
2020-03-30T02:00,330863.8,9.200000000011642,334682.2,37.613,37.925,4.851,102.5,103.1
2020-03-30T02:12,330871.0,7.2000000000116415,334689.3,38.89,39.239,5.218,102.5,103.1
2020-03-30T02:15,330872.8,1.7999999999883585,334691.1,36.462,36.696,4.132,102.5,103.1
2020-03-30T02:46,330892.4,19.600000000034925,334710.9,35.255,35.585,4.832,102.5,103.1
2020-03-30T03:00,330900.7,8.299999999988358,334719.3,40.553,41.013,6.125,102.5,103.1
2020-03-30T03:15,330909.8,9.099999999976717,334728.5,36.936,37.244,4.776,102.5,103.1
2020-03-30T03:30,330918.8,9.0,334737.5,37.672,38.137,5.939,102.5,103.1
2020-03-30T03:45,330928.0,9.200000000011642,334746.8,33.65,33.896,4.072,102.5,103.1
2020-03-30T04:00,330936.8,8.799999999988358,334755.7,35.548,35.831,4.49,102.5,103.1
2020-03-30T04:15,330945.2,8.400000000023283,334764.2,33.823,34.082,4.188,102.5,103.1
2020-03-30T04:30,330953.7,8.5,334772.7,34.049,34.361,4.615,102.5,103.1
2020-03-30T04:45,330962.1,8.399999999965075,334781.2,32.852,32.986,2.973,102.5,103.1
2020-03-30T05:00,330970.5,8.400000000023283,334789.8,36.17,36.508,4.959,102.5,103.1
2020-03-30T05:15,330979.0,8.5,334798.3,33.012,33.185,3.385,102.5,103.1
2020-03-30T05:30,330987.5,8.5,334806.8,32.43,32.777,4.76,102.5,103.1
2020-03-30T05:45,330995.2,7.7000000000116415,334814.6,30.471,30.695,3.698,102.5,103.1
2020-03-30T06:00,331002.8,7.599999999976717,334822.3,32.266,32.781,5.789,102.5,103.1
2020-03-30T06:15,331010.5,7.7000000000116415,334830.1,32.502,32.887,5.021,102.5,103.1
2020-03-30T06:30,331018.5,8.0,334838.2,32.903,33.403,5.755,102.5,103.1
2020-03-30T06:45,331026.7,8.200000000011642,334846.6,31.557,32.476,7.669,102.5,103.1
2020-03-30T07:00,331033.9,7.2000000000116415,334853.9,30.467,30.941,5.395,102.5,103.1
2020-03-30T07:16,331041.3,7.399999999965075,334861.4,27.835,28.339,5.324,102.5,103.1
2020-03-30T07:30,331048.4,7.100000000034925,334868.7,31.338,32.094,6.926,102.5,103.1
2020-03-30T07:45,331056.3,7.899999999965075,334876.7,33.536,34.758,9.134,102.5,103.1
2020-03-30T08:00,331064.2,7.900000000023283,334884.9,31.473,32.311,7.31,102.5,103.1
2020-03-30T08:15,331072.7,8.5,334893.6,35.719,36.59,7.937,102.5,103.1
2020-03-30T08:30,331080.9,8.200000000011642,334902.0,33.056,33.632,6.2,102.5,103.1
2020-03-30T08:45,331090.0,9.099999999976717,334911.3,31.757,32.637,7.527,102.5,103.1
2020-03-30T09:00,331098.3,8.299999999988358,334919.8,35.676,36.751,8.823,102.5,103.1
2020-03-30T09:15,331107.1,8.799999999988358,334928.8,34.535,35.628,8.759,102.5,103.1
2020-03-30T09:30,331115.3,8.200000000011642,334937.2,29.859,30.952,8.155,102.5,103.1
2020-03-30T09:45,331123.8,8.5,334945.9,39.851,40.293,5.949,102.5,103.1
2020-03-30T10:00,331132.7,8.900000000023283,334955.0,32.357,32.948,6.215,102.5,103.1
2020-03-30T10:15,331141.4,8.700000000011642,334963.9,37.424,38.184,7.581,102.5,103.1
2020-03-30T10:30,331149.8,8.399999999965075,334972.5,35.777,36.75,8.4,102.5,103.1
2020-03-30T10:45,331159.0,9.200000000011642,334982.0,35.634,37.336,11.145,102.5,103.1
2020-03-30T11:00,331167.9,8.900000000023283,334991.2,36.2,37.509,9.822,102.5,103.1
2020-03-30T11:15,331177.4,9.5,335001.0,34.778,36.441,10.884,102.5,103.1
2020-03-30T11:30,331186.8,9.399999999965075,335010.7,38.916,40.879,12.516,102.5,103.1
2020-03-30T11:45,331196.3,9.5,335020.5,40.596,42.408,12.263,102.5,103.1
2020-03-30T12:00,331206.3,10.0,335030.9,38.557,40.224,11.458,102.5,103.1
2020-03-30T12:15,331216.2,9.900000000023283,335041.0,40.587,41.896,10.39,102.5,103.1
2020-03-30T12:30,331226.6,10.399999999965075,335051.7,41.007,42.211,10.01,102.5,103.1
2020-03-30T12:45,331237.3,10.700000000011642,335062.6,44.257,45.411,10.17,102.5,103.1
2020-03-30T13:00,331248.4,11.100000000034925,335074.1,41.441,42.921,11.174,102.5,103.1
2020-03-30T13:15,331259.5,11.099999999976717,335085.4,46.375,47.425,9.922,102.5,103.1
2020-03-30T13:30,331271.2,11.700000000011642,335097.4,43.321,44.475,10.063,102.5,103.1
2020-03-30T13:45,331281.6,10.399999999965075,335108.0,40.259,41.859,11.46,102.5,103.1
2020-03-30T14:00,331292.1,10.5,335118.8,44.217,45.271,9.711,102.5,103.1
2020-03-30T14:15,331302.2,10.100000000034925,335129.1,41.373,42.641,10.32,102.5,103.1
2020-03-30T14:30,331312.4,10.200000000011642,335139.6,39.852,41.009,9.673,102.5,103.1
2020-03-30T14:45,331322.5,10.099999999976717,335149.9,38.617,39.721,9.302,102.5,103.1
2020-03-30T15:00,331333.0,10.5,335160.7,43.879,44.892,9.48,102.5,103.1
2020-03-30T15:15,331344.3,11.299999999988358,335172.2,46.245,47.068,8.767,102.5,103.1
2020-03-30T15:30,331355.4,11.100000000034925,335183.5,41.082,41.884,8.158,102.5,103.1
2020-03-30T15:45,331366.2,10.799999999988358,335194.4,44.558,45.2,7.588,102.5,103.1
2020-03-30T16:00,331376.6,10.399999999965075,335204.9,36.915,37.444,6.275,102.5,103.1
2020-03-30T16:15,331386.3,9.700000000011642,335214.8,38.888,39.583,7.387,102.5,103.1
2020-03-30T16:30,331396.2,9.900000000023283,335224.9,38.35,38.804,5.922,102.5,103.1
2020-03-30T16:45,331406.6,10.399999999965075,335235.4,40.829,41.678,8.37,102.5,103.1
2020-03-30T17:00,331417.2,10.600000000034925,335246.2,42.493,43.13,7.383,102.5,103.1
2020-03-30T17:15,331427.6,10.399999999965075,335256.8,40.242,40.788,6.648,102.5,103.1
2020-03-30T17:30,331438.2,10.600000000034925,335267.5,47.675,48.219,7.218,102.5,103.1
2020-03-30T17:45,331450.1,11.899999999965075,335279.6,48.072,48.751,8.11,102.5,103.1
2020-03-30T18:00,331462.5,12.400000000023283,335292.1,50.109,50.909,8.991,102.5,103.1
2020-03-30T18:15,331475.7,13.200000000011642,335305.4,52.745,53.424,8.492,102.5,103.1
2020-03-30T18:30,331489.0,13.299999999988358,335319.0,53.348,54.117,9.09,102.5,103.1
2020-03-30T18:45,331502.5,13.5,335332.6,52.734,53.165,6.755,102.5,103.1
2020-03-30T19:00,331515.5,13.0,335345.8,56.255,56.946,8.848,102.5,103.1
2020-03-30T19:15,331528.3,12.799999999988358,335358.6,53.191,53.798,8.059,102.5,103.1
2020-03-30T19:30,331541.6,13.299999999988358,335372.2,55.17,55.856,8.73,102.5,103.1
2020-03-30T19:45,331555.0,13.400000000023283,335385.7,53.849,54.369,7.501,102.5,103.1
2020-03-30T20:00,331568.6,13.599999999976717,335399.4,55.598,56.273,8.694,102.5,103.1
2020-03-30T20:15,331582.6,14.0,335413.5,52.746,53.135,6.42,102.5,103.1
2020-03-30T20:30,331596.4,13.800000000046566,335427.5,57.434,58.02,8.227,102.5,103.1
2020-03-30T20:45,331610.3,13.899999999965075,335441.5,50.086,50.446,6.013,102.5,103.1
2020-03-30T21:00,331623.3,13.0,335454.7,56.268,56.731,7.231,102.5,103.1
2020-03-30T21:15,331636.5,13.200000000011642,335468.0,52.039,52.609,7.724,102.5,103.1
2020-03-30T21:30,331649.2,12.700000000011642,335480.8,51.055,51.679,8.006,102.5,103.1
2020-03-30T21:45,331662.0,12.799999999988358,335493.7,47.634,48.034,6.187,102.5,103.1
2020-03-30T22:00,331674.8,12.799999999988358,335506.6,52.89,53.339,6.906,102.5,103.1
2020-03-30T22:15,331687.4,12.600000000034925,335519.3,48.083,48.537,6.626,102.5,103.1
2020-03-30T22:30,331699.7,12.299999999988358,335531.8,46.869,47.425,7.244,102.5,103.1
2020-03-30T22:45,331711.5,11.799999999988358,335543.7,44.211,44.866,7.637,102.5,103.1
2020-03-30T23:00,331723.8,12.299999999988358,335556.1,51.489,52.011,7.35,102.5,103.1
2020-03-30T23:15,331736.8,13.0,335569.2,53.673,54.185,7.431,102.5,103.1
2020-03-30T23:30,331749.7,12.900000000023283,335582.3,46.819,47.188,5.888,102.5,103.1
2020-03-30T23:45,331762.5,12.799999999988358,335595.2,49.144,49.791,8.004,102.5,103.1
2020-03-31T00:00,331774.5,12.0,335607.3,46.677,47.181,6.878,102.5,103.1
2020-03-31T00:15,331786.3,11.799999999988358,335619.3,47.636,48.183,7.239,102.5,103.1
2020-03-31T00:30,331797.9,11.600000000034925,335631.0,42.696,42.987,4.995,102.5,103.1
2020-03-31T00:45,331808.8,10.899999999965075,335642.0,46.924,47.356,6.384,102.5,103.1
2020-03-31T01:00,331819.8,11.0,335653.1,40.325,40.524,4.007,102.5,103.1
2020-03-31T01:15,331830.2,10.400000000023283,335663.5,41.762,42.2,6.067,102.5,103.1
2020-03-31T01:36,331845.3,15.099999999976717,335678.8,39.168,39.372,4.0,102.5,103.1
2020-03-31T01:44,331850.5,5.2000000000116415,335684.0,38.534,38.827,4.767,102.5,103.1
2020-03-31T01:45,331850.9,0.40000000002328306,335684.4,41.174,41.517,5.319,102.5,103.1
2020-03-31T02:00,331860.7,9.799999999988358,335694.2,36.998,37.233,4.172,102.5,103.1
2020-03-31T02:15,331870.4,9.700000000011642,335704.1,38.301,38.702,5.555,102.5,103.1
2020-03-31T02:30,331879.8,9.399999999965075,335713.5,38.061,38.319,4.441,102.5,103.1
2020-03-31T02:45,331889.2,9.400000000023283,335723.0,37.902,38.168,4.496,102.5,103.1
2020-03-31T03:00,331898.9,9.700000000011642,335732.7,36.709,36.951,4.229,102.5,103.1
2020-03-31T03:15,331908.7,9.799999999988358,335742.6,41.909,42.249,5.344,102.5,103.1
2020-03-31T03:30,331918.4,9.700000000011642,335752.3,38.237,38.425,3.795,102.5,103.1
2020-03-31T03:45,331927.5,9.099999999976717,335761.5,37.48,37.732,4.357,102.5,103.1
2020-03-31T04:00,331936.8,9.299999999988358,335770.9,36.807,37.072,4.421,102.5,103.1
2020-03-31T04:15,331945.6,8.799999999988358,335779.7,33.992,34.196,3.728,102.5,103.1
2020-03-31T04:30,331954.0,8.400000000023283,335788.2,37.014,37.388,5.274,102.5,103.1
2020-03-31T04:45,331962.4,8.400000000023283,335796.7,32.326,32.629,4.436,102.5,103.1
2020-03-31T05:00,331970.6,8.199999999953434,335804.9,33.515,33.715,3.667,102.5,103.1
2020-03-31T05:15,331978.9,8.300000000046566,335813.3,32.906,33.074,3.328,102.5,103.1
2020-03-31T05:30,331986.9,8.0,335821.3,29.309,29.711,4.87,102.5,103.1
2020-03-31T05:45,331994.0,7.099999999976717,335828.6,27.19,27.513,4.204,102.5,103.1
2020-03-31T06:00,332001.3,7.2999999999883585,335836.0,32.521,32.873,4.8,102.5,103.1
2020-03-31T06:15,332008.7,7.400000000023283,335843.5,28.139,28.553,4.303,102.5,103.1
2020-03-31T06:30,332016.0,7.2999999999883585,335850.8,28.894,29.372,5.273,102.5,103.1
2020-03-31T06:45,332023.0,7.0,335858.0,29.205,29.777,5.81,102.5,103.1
2020-03-31T07:00,332029.9,6.900000000023283,335865.0,27.532,28.21,6.148,102.5,103.1
2020-03-31T07:18,332039.0,9.099999999976717,335874.3,29.887,31.192,8.927,102.5,103.1
2020-03-31T07:30,332044.4,5.400000000023283,335879.8,25.458,26.094,5.724,102.5,103.1
2020-03-31T07:45,332051.6,7.199999999953434,335887.2,30.04,31.368,9.03,102.5,103.1
2020-03-31T08:00,332058.9,7.300000000046566,335894.8,28.56,29.686,8.096,102.5,103.1
2020-03-31T08:15,332066.4,7.5,335902.5,28.211,29.425,7.678,102.5,103.1
2020-03-31T08:30,332074.3,7.899999999965075,335910.6,32.569,33.431,7.541,102.5,103.1
2020-03-31T08:45,332081.8,7.5,335918.4,28.121,28.976,6.989,102.5,103.1
2020-03-31T09:00,332090.1,8.299999999988358,335926.8,34.659,35.575,8.02,102.5,103.1
2020-03-31T09:15,332098.9,8.800000000046566,335935.8,30.661,31.379,6.675,102.5,103.1
2020-03-31T09:30,332106.9,8.0,335944.1,36.651,37.832,9.379,102.5,103.1
2020-03-31T09:45,332115.3,8.399999999965075,335952.6,29.883,30.893,7.832,102.5,103.1
2020-03-31T10:00,332123.3,8.0,335960.9,36.829,37.886,8.885,102.5,103.1
2020-03-31T10:15,332132.6,9.299999999988358,335970.4,36.753,37.65,8.169,102.5,103.1
2020-03-31T10:30,332142.0,9.400000000023283,335980.1,37.75,39.287,10.879,102.5,103.1
2020-03-31T10:45,332151.1,9.099999999976717,335989.5,33.17,34.946,10.998,102.5,103.1
2020-03-31T11:00,332160.0,8.900000000023283,335998.7,35.956,37.568,10.887,102.5,103.1
2020-03-31T11:15,332169.8,9.799999999988358,336008.8,39.995,41.531,11.189,102.5,103.1
2020-03-31T11:30,332179.6,9.799999999988358,336018.9,40.747,42.537,12.209,102.5,103.1
2020-03-31T11:45,332189.3,9.700000000011642,336029.0,40.061,41.938,12.409,102.5,103.1
2020-03-31T12:00,332199.6,10.299999999988358,336039.6,44.147,45.537,11.164,102.5,103.1
2020-03-31T12:15,332210.9,11.300000000046566,336051.1,44.049,45.052,9.452,102.5,103.1
2020-03-31T12:30,332222.8,11.899999999965075,336063.3,40.845,41.758,8.684,102.5,103.1
2020-03-31T12:45,332233.3,10.5,336074.0,43.875,45.286,11.214,102.5,103.1
2020-03-31T13:00,332244.3,11.0,336085.3,42.555,43.711,9.986,102.5,103.1
2020-03-31T13:15,332256.0,11.700000000011642,336097.3,43.064,44.219,10.038,102.5,103.1
2020-03-31T13:30,332267.4,11.400000000023283,336108.9,48.113,48.994,9.249,102.5,103.1
2020-03-31T13:45,332278.8,11.399999999965075,336120.5,41.573,42.297,7.792,102.5,103.1
2020-03-31T14:00,332289.6,10.799999999988358,336131.4,44.514,45.515,9.489,102.5,103.1
2020-03-31T14:15,332300.7,11.100000000034925,336142.8,44.961,45.852,8.991,102.5,103.1
2020-03-31T14:30,332312.3,11.599999999976717,336154.6,46.591,47.504,9.269,102.5,103.1
2020-03-31T14:45,332323.8,11.5,336166.2,43.887,44.724,8.611,102.5,103.1
2020-03-31T15:00,332335.0,11.200000000011642,336177.7,45.094,46.008,9.126,102.5,103.1
2020-03-31T15:15,332346.7,11.700000000011642,336189.6,46.246,47.167,9.277,102.5,103.1
2020-03-31T15:30,332358.4,11.700000000011642,336201.5,44.734,45.836,9.991,102.5,103.1
2020-03-31T15:45,332369.9,11.5,336213.3,45.917,46.72,8.621,102.5,103.1
2020-03-31T16:00,332381.7,11.799999999988358,336225.2,44.717,45.684,9.346,102.5,103.1
2020-03-31T16:15,332392.8,11.099999999976717,336236.5,44.947,45.725,8.398,102.5,103.1
2020-03-31T16:30,332404.0,11.200000000011642,336247.9,45.483,46.075,7.363,102.5,103.1
