signal_id,id_measurement,phase,target
4593,1531,0,0
4594,1531,1,0
4595,1531,2,0
4596,1532,0,1
4597,1532,1,1
4598,1532,2,1
4599,1533,0,0
4600,1533,1,0
4601,1533,2,0
4602,1534,0,0
4603,1534,1,0
4604,1534,2,0
4605,1535,0,0
4606,1535,1,0
4607,1535,2,0
4608,1536,0,0
4609,1536,1,0
4610,1536,2,0
4611,1537,0,1
4612,1537,1,0
4613,1537,2,1
4614,1538,0,0
4615,1538,1,0
4616,1538,2,0
4617,1539,0,0
4618,1539,1,0
4619,1539,2,0
4620,1540,0,0
4621,1540,1,0
4622,1540,2,0
4623,1541,0,0
4624,1541,1,0
4625,1541,2,0
4626,1542,0,0
4627,1542,1,0
4628,1542,2,0
4629,1543,0,0
4630,1543,1,0
4631,1543,2,0
4632,1544,0,1
4633,1544,1,1
4634,1544,2,1
4635,1545,0,0
4636,1545,1,0
4637,1545,2,0
4638,1546,0,0
4639,1546,1,0
4640,1546,2,0
4641,1547,0,0
4642,1547,1,0
4643,1547,2,0
4644,1548,0,0
4645,1548,1,0
4646,1548,2,0
4647,1549,0,0
4648,1549,1,0
4649,1549,2,0
4650,1550,0,0
4651,1550,1,0
4652,1550,2,0
4653,1551,0,0
4654,1551,1,0
4655,1551,2,0
4656,1552,0,0
4657,1552,1,0
4658,1552,2,0
4659,1553,0,0
4660,1553,1,0
4661,1553,2,0
4662,1554,0,0
4663,1554,1,0
4664,1554,2,0
4665,1555,0,0
4666,1555,1,0
4667,1555,2,0
4668,1556,0,0
4669,1556,1,0
4670,1556,2,0
4671,1557,0,0
4672,1557,1,0
4673,1557,2,0
4674,1558,0,0
4675,1558,1,0
4676,1558,2,0
4677,1559,0,0
4678,1559,1,0
4679,1559,2,0
4680,1560,0,0
4681,1560,1,0
4682,1560,2,0
4683,1561,0,0
4684,1561,1,0
4685,1561,2,1
4686,1562,0,0
4687,1562,1,0
4688,1562,2,0
4689,1563,0,0
4690,1563,1,0
4691,1563,2,0
4692,1564,0,1
4693,1564,1,1
4694,1564,2,1
4695,1565,0,0
4696,1565,1,0
4697,1565,2,0
4698,1566,0,0
4699,1566,1,0
4700,1566,2,0
4701,1567,0,0
4702,1567,1,0
4703,1567,2,0
4704,1568,0,0
4705,1568,1,0
4706,1568,2,0
4707,1569,0,0
4708,1569,1,0
4709,1569,2,0
4710,1570,0,0
4711,1570,1,0
4712,1570,2,0
4713,1571,0,1
4714,1571,1,1
4715,1571,2,1
4716,1572,0,0
4717,1572,1,0
4718,1572,2,0
4719,1573,0,0
4720,1573,1,0
4721,1573,2,0
4722,1574,0,0
4723,1574,1,0
4724,1574,2,0
4725,1575,0,0
4726,1575,1,0
4727,1575,2,0
4728,1576,0,0
4729,1576,1,0
4730,1576,2,0
4731,1577,0,0
4732,1577,1,0
4733,1577,2,0
4734,1578,0,0
4735,1578,1,0
4736,1578,2,0
4737,1579,0,1
4738,1579,1,1
4739,1579,2,1
4740,1580,0,0
4741,1580,1,0
4742,1580,2,0
4743,1581,0,0
4744,1581,1,0
4745,1581,2,0
4746,1582,0,0
4747,1582,1,0
4748,1582,2,0
4749,1583,0,0
4750,1583,1,0
4751,1583,2,0
4752,1584,0,0
4753,1584,1,0
4754,1584,2,0
4755,1585,0,0
4756,1585,1,0
4757,1585,2,0
4758,1586,0,0
4759,1586,1,0
4760,1586,2,0
4761,1587,0,0
4762,1587,1,0
4763,1587,2,0
4764,1588,0,0
4765,1588,1,0
4766,1588,2,0
4767,1589,0,1
4768,1589,1,1
4769,1589,2,1
4770,1590,0,0
4771,1590,1,0
4772,1590,2,0
4773,1591,0,0
4774,1591,1,0
4775,1591,2,0
4776,1592,0,0
4777,1592,1,0
4778,1592,2,0
4779,1593,0,0
4780,1593,1,0
4781,1593,2,0
4782,1594,0,0
4783,1594,1,0
4784,1594,2,0
4785,1595,0,0
4786,1595,1,0
4787,1595,2,0
4788,1596,0,0
4789,1596,1,0
4790,1596,2,0
4791,1597,0,0
4792,1597,1,0
4793,1597,2,0
4794,1598,0,0
4795,1598,1,0
4796,1598,2,0
4797,1599,0,0
4798,1599,1,0
4799,1599,2,0
4800,1600,0,0
4801,1600,1,0
4802,1600,2,0
4803,1601,0,0
4804,1601,1,0
4805,1601,2,0
4806,1602,0,0
4807,1602,1,0
4808,1602,2,0
4809,1603,0,0
4810,1603,1,0
4811,1603,2,0
4812,1604,0,0
4813,1604,1,0
4814,1604,2,0
4815,1605,0,1
4816,1605,1,1
4817,1605,2,1
4818,1606,0,0
4819,1606,1,0
4820,1606,2,0
4821,1607,0,0
4822,1607,1,0
4823,1607,2,0
4824,1608,0,0
4825,1608,1,0
4826,1608,2,0
4827,1609,0,0
4828,1609,1,0
4829,1609,2,0
4830,1610,0,0
4831,1610,1,0
4832,1610,2,0
4833,1611,0,0
4834,1611,1,0
4835,1611,2,0
4836,1612,0,1
4837,1612,1,1
4838,1612,2,1
4839,1613,0,0
4840,1613,1,0
4841,1613,2,0
4842,1614,0,0
4843,1614,1,0
4844,1614,2,0
4845,1615,0,0
4846,1615,1,0
4847,1615,2,0
4848,1616,0,0
4849,1616,1,0
4850,1616,2,0
4851,1617,0,0
4852,1617,1,0
4853,1617,2,0
4854,1618,0,0
4855,1618,1,0
4856,1618,2,0
4857,1619,0,0
4858,1619,1,0
4859,1619,2,0
4860,1620,0,0
4861,1620,1,0
4862,1620,2,0
4863,1621,0,0
4864,1621,1,0
4865,1621,2,0
4866,1622,0,0
4867,1622,1,0
4868,1622,2,0
4869,1623,0,0
4870,1623,1,0
4871,1623,2,0
4872,1624,0,1
4873,1624,1,1
4874,1624,2,1
4875,1625,0,0
4876,1625,1,0
4877,1625,2,0
4878,1626,0,0
4879,1626,1,0
4880,1626,2,0
4881,1627,0,0
4882,1627,1,0
4883,1627,2,0
4884,1628,0,0
4885,1628,1,0
4886,1628,2,0
4887,1629,0,0
4888,1629,1,0
4889,1629,2,0
4890,1630,0,0
4891,1630,1,0
4892,1630,2,0
4893,1631,0,0
4894,1631,1,0
4895,1631,2,0
4896,1632,0,0
4897,1632,1,0
4898,1632,2,0
4899,1633,0,0
4900,1633,1,0
4901,1633,2,0
4902,1634,0,0
4903,1634,1,0
4904,1634,2,0
4905,1635,0,0
4906,1635,1,0
4907,1635,2,0
4908,1636,0,0
4909,1636,1,0
4910,1636,2,0
4911,1637,0,0
4912,1637,1,0
4913,1637,2,0
4914,1638,0,0
4915,1638,1,0
4916,1638,2,0
4917,1639,0,0
4918,1639,1,0
4919,1639,2,0
4920,1640,0,0
4921,1640,1,0
4922,1640,2,0
4923,1641,0,0
4924,1641,1,0
4925,1641,2,0
4926,1642,0,0
4927,1642,1,0
4928,1642,2,0
4929,1643,0,0
4930,1643,1,0
4931,1643,2,0
4932,1644,0,1
4933,1644,1,1
4934,1644,2,1
4935,1645,0,0
4936,1645,1,0
4937,1645,2,0
4938,1646,0,1
4939,1646,1,1
4940,1646,2,1
4941,1647,0,0
4942,1647,1,0
4943,1647,2,0
4944,1648,0,0
4945,1648,1,0
4946,1648,2,0
4947,1649,0,0
4948,1649,1,0
4949,1649,2,0
4950,1650,0,0
4951,1650,1,0
4952,1650,2,0
4953,1651,0,0
4954,1651,1,0
4955,1651,2,0
4956,1652,0,0
4957,1652,1,0
4958,1652,2,0
4959,1653,0,0
4960,1653,1,0
4961,1653,2,0
4962,1654,0,0
4963,1654,1,0
4964,1654,2,0
4965,1655,0,0
4966,1655,1,0
4967,1655,2,0
4968,1656,0,0
4969,1656,1,0
4970,1656,2,0
4971,1657,0,0
4972,1657,1,0
4973,1657,2,0
4974,1658,0,0
4975,1658,1,0
4976,1658,2,0
4977,1659,0,0
4978,1659,1,0
4979,1659,2,0
4980,1660,0,0
4981,1660,1,0
4982,1660,2,0
4983,1661,0,0
4984,1661,1,0
4985,1661,2,0
4986,1662,0,0
4987,1662,1,0
4988,1662,2,0
4989,1663,0,0
4990,1663,1,0
4991,1663,2,0
4992,1664,0,0
4993,1664,1,0
4994,1664,2,0
4995,1665,0,0
4996,1665,1,0
4997,1665,2,0
4998,1666,0,0
4999,1666,1,0
5000,1666,2,0
5001,1667,0,0
5002,1667,1,0
5003,1667,2,0
5004,1668,0,1
5005,1668,1,0
5006,1668,2,1
5007,1669,0,1
5008,1669,1,1
5009,1669,2,1
5010,1670,0,0
5011,1670,1,0
5012,1670,2,0
5013,1671,0,0
5014,1671,1,0
5015,1671,2,0
5016,1672,0,1
5017,1672,1,1
5018,1672,2,1
5019,1673,0,1
5020,1673,1,1
5021,1673,2,1
5022,1674,0,0
5023,1674,1,0
5024,1674,2,0
5025,1675,0,0
5026,1675,1,0
5027,1675,2,0
5028,1676,0,0
5029,1676,1,0
5030,1676,2,0
5031,1677,0,0
5032,1677,1,0
5033,1677,2,0
5034,1678,0,0
5035,1678,1,0
5036,1678,2,0
5037,1679,0,0
5038,1679,1,0
5039,1679,2,0
5040,1680,0,0
5041,1680,1,0
5042,1680,2,0
5043,1681,0,0
5044,1681,1,0
5045,1681,2,0
5046,1682,0,0
5047,1682,1,0
5048,1682,2,0
5049,1683,0,0
5050,1683,1,0
5051,1683,2,0
5052,1684,0,0
5053,1684,1,0
5054,1684,2,0
5055,1685,0,0
5056,1685,1,0
5057,1685,2,0
5058,1686,0,0
5059,1686,1,0
5060,1686,2,0
5061,1687,0,1
5062,1687,1,1
5063,1687,2,1
5064,1688,0,0
5065,1688,1,0
5066,1688,2,0
5067,1689,0,0
5068,1689,1,0
5069,1689,2,0
5070,1690,0,0
5071,1690,1,0
5072,1690,2,0
5073,1691,0,0
5074,1691,1,0
5075,1691,2,0
5076,1692,0,0
5077,1692,1,0
5078,1692,2,0
5079,1693,0,0
5080,1693,1,0
5081,1693,2,0
5082,1694,0,0
5083,1694,1,0
5084,1694,2,0
5085,1695,0,0
5086,1695,1,0
5087,1695,2,0
5088,1696,0,0
5089,1696,1,0
5090,1696,2,0
5091,1697,0,0
5092,1697,1,0
5093,1697,2,0
5094,1698,0,0
5095,1698,1,0
5096,1698,2,0
5097,1699,0,0
5098,1699,1,0
5099,1699,2,0
5100,1700,0,0
5101,1700,1,0
5102,1700,2,0
5103,1701,0,0
5104,1701,1,0
5105,1701,2,0
5106,1702,0,0
5107,1702,1,0
5108,1702,2,0
5109,1703,0,0
5110,1703,1,0
5111,1703,2,0
5112,1704,0,1
5113,1704,1,1
5114,1704,2,0
5115,1705,0,0
5116,1705,1,0
5117,1705,2,0
5118,1706,0,0
5119,1706,1,0
5120,1706,2,0
5121,1707,0,0
5122,1707,1,0
5123,1707,2,0
5124,1708,0,0
5125,1708,1,0
5126,1708,2,0
5127,1709,0,0
5128,1709,1,0
5129,1709,2,0
5130,1710,0,0
5131,1710,1,0
5132,1710,2,0
5133,1711,0,0
5134,1711,1,0
5135,1711,2,0
5136,1712,0,0
5137,1712,1,0
5138,1712,2,0
5139,1713,0,0
5140,1713,1,0
5141,1713,2,0
5142,1714,0,0
5143,1714,1,0
5144,1714,2,0
5145,1715,0,0
5146,1715,1,0
5147,1715,2,0
5148,1716,0,0
5149,1716,1,0
5150,1716,2,0
5151,1717,0,0
5152,1717,1,0
5153,1717,2,0
5154,1718,0,0
5155,1718,1,0
5156,1718,2,0
5157,1719,0,0
5158,1719,1,0
5159,1719,2,0
5160,1720,0,0
5161,1720,1,0
5162,1720,2,0
5163,1721,0,0
5164,1721,1,0
5165,1721,2,0
5166,1722,0,0
5167,1722,1,0
5168,1722,2,0
5169,1723,0,0
5170,1723,1,0
5171,1723,2,0
5172,1724,0,0
5173,1724,1,0
5174,1724,2,0
5175,1725,0,0
5176,1725,1,0
5177,1725,2,0
5178,1726,0,0
5179,1726,1,0
5180,1726,2,0
5181,1727,0,1
5182,1727,1,1
5183,1727,2,1
5184,1728,0,0
5185,1728,1,0
5186,1728,2,0
5187,1729,0,0
5188,1729,1,0
5189,1729,2,0
5190,1730,0,0
5191,1730,1,0
5192,1730,2,0
5193,1731,0,0
5194,1731,1,0
5195,1731,2,0
5196,1732,0,1
5197,1732,1,1
5198,1732,2,1
5199,1733,0,0
5200,1733,1,0
5201,1733,2,0
5202,1734,0,0
5203,1734,1,0
5204,1734,2,0
5205,1735,0,0
5206,1735,1,0
5207,1735,2,0
5208,1736,0,0
5209,1736,1,0
5210,1736,2,0
5211,1737,0,0
5212,1737,1,0
5213,1737,2,0
5214,1738,0,0
5215,1738,1,0
5216,1738,2,0
5217,1739,0,0
5218,1739,1,0
5219,1739,2,0
5220,1740,0,0
5221,1740,1,0
5222,1740,2,0
5223,1741,0,0
5224,1741,1,0
5225,1741,2,0
5226,1742,0,0
5227,1742,1,0
5228,1742,2,0
5229,1743,0,0
5230,1743,1,0
5231,1743,2,0
5232,1744,0,0
5233,1744,1,0
5234,1744,2,0
5235,1745,0,0
5236,1745,1,0
5237,1745,2,0
5238,1746,0,0
5239,1746,1,0
5240,1746,2,0
5241,1747,0,0
5242,1747,1,0
5243,1747,2,0
5244,1748,0,0
5245,1748,1,0
5246,1748,2,0
5247,1749,0,0
5248,1749,1,0
5249,1749,2,0
5250,1750,0,1
5251,1750,1,1
5252,1750,2,1
5253,1751,0,0
5254,1751,1,0
5255,1751,2,0
5256,1752,0,0
5257,1752,1,0
5258,1752,2,0
5259,1753,0,0
5260,1753,1,0
5261,1753,2,0
5262,1754,0,0
5263,1754,1,0
5264,1754,2,0
5265,1755,0,0
5266,1755,1,0
5267,1755,2,0
5268,1756,0,0
5269,1756,1,0
5270,1756,2,0
5271,1757,0,0
5272,1757,1,0
5273,1757,2,0
5274,1758,0,0
5275,1758,1,0
5276,1758,2,0
5277,1759,0,0
5278,1759,1,0
5279,1759,2,0
5280,1760,0,0
5281,1760,1,0
5282,1760,2,0
5283,1761,0,1
5284,1761,1,1
5285,1761,2,1
5286,1762,0,0
5287,1762,1,0
5288,1762,2,0
5289,1763,0,0
5290,1763,1,0
5291,1763,2,0
5292,1764,0,0
5293,1764,1,0
5294,1764,2,0
5295,1765,0,0
5296,1765,1,0
5297,1765,2,0
5298,1766,0,0
5299,1766,1,0
5300,1766,2,0
5301,1767,0,0
5302,1767,1,0
5303,1767,2,0
5304,1768,0,0
5305,1768,1,0
5306,1768,2,0
5307,1769,0,1
5308,1769,1,1
5309,1769,2,1
5310,1770,0,0
5311,1770,1,0
5312,1770,2,0
5313,1771,0,0
5314,1771,1,0
5315,1771,2,0
5316,1772,0,1
5317,1772,1,1
5318,1772,2,1
5319,1773,0,0
5320,1773,1,0
5321,1773,2,0
5322,1774,0,0
5323,1774,1,0
5324,1774,2,0
5325,1775,0,0
5326,1775,1,0
5327,1775,2,0
5328,1776,0,0
5329,1776,1,0
5330,1776,2,0
5331,1777,0,0
5332,1777,1,0
5333,1777,2,0
5334,1778,0,0
5335,1778,1,0
5336,1778,2,0
5337,1779,0,0
5338,1779,1,0
5339,1779,2,0
5340,1780,0,0
5341,1780,1,0
5342,1780,2,0
5343,1781,0,0
5344,1781,1,0
5345,1781,2,0
5346,1782,0,0
5347,1782,1,0
5348,1782,2,0
5349,1783,0,0
5350,1783,1,0
5351,1783,2,0
5352,1784,0,0
5353,1784,1,0
5354,1784,2,0
5355,1785,0,0
5356,1785,1,0
5357,1785,2,0
5358,1786,0,0
5359,1786,1,0
5360,1786,2,0
5361,1787,0,0
5362,1787,1,0
5363,1787,2,0
5364,1788,0,1
5365,1788,1,1
5366,1788,2,1
5367,1789,0,1
5368,1789,1,1
5369,1789,2,1
5370,1790,0,0
5371,1790,1,0
5372,1790,2,0
5373,1791,0,0
5374,1791,1,0
5375,1791,2,0
5376,1792,0,0
5377,1792,1,0
5378,1792,2,0
5379,1793,0,0
5380,1793,1,0
5381,1793,2,0
5382,1794,0,0
5383,1794,1,0
5384,1794,2,0
5385,1795,0,0
5386,1795,1,0
5387,1795,2,0
5388,1796,0,0
5389,1796,1,0
5390,1796,2,0
5391,1797,0,0
5392,1797,1,0
5393,1797,2,0
5394,1798,0,0
5395,1798,1,0
5396,1798,2,0
5397,1799,0,0
5398,1799,1,0
5399,1799,2,0
5400,1800,0,0
5401,1800,1,0
5402,1800,2,0
5403,1801,0,0
5404,1801,1,0
5405,1801,2,0
5406,1802,0,0
5407,1802,1,0
5408,1802,2,0
5409,1803,0,0
5410,1803,1,0
5411,1803,2,0
5412,1804,0,0
5413,1804,1,0
5414,1804,2,0
5415,1805,0,0
5416,1805,1,0
5417,1805,2,0
5418,1806,0,0
5419,1806,1,0
5420,1806,2,0
5421,1807,0,0
5422,1807,1,0
5423,1807,2,0
5424,1808,0,0
5425,1808,1,0
5426,1808,2,0
5427,1809,0,0
5428,1809,1,0
5429,1809,2,0
5430,1810,0,0
5431,1810,1,0
5432,1810,2,0
5433,1811,0,0
5434,1811,1,0
5435,1811,2,0
5436,1812,0,0
5437,1812,1,0
5438,1812,2,0
5439,1813,0,0
5440,1813,1,0
5441,1813,2,0
5442,1814,0,0
5443,1814,1,0
5444,1814,2,0
5445,1815,0,0
5446,1815,1,0
5447,1815,2,0
5448,1816,0,0
5449,1816,1,0
5450,1816,2,0
5451,1817,0,0
5452,1817,1,0
5453,1817,2,0
5454,1818,0,0
5455,1818,1,0
5456,1818,2,0
5457,1819,0,0
5458,1819,1,0
5459,1819,2,0
5460,1820,0,0
5461,1820,1,0
5462,1820,2,0
5463,1821,0,0
5464,1821,1,0
5465,1821,2,0
5466,1822,0,0
5467,1822,1,0
5468,1822,2,0
5469,1823,0,0
5470,1823,1,0
5471,1823,2,0
5472,1824,0,0
5473,1824,1,0
5474,1824,2,0
5475,1825,0,0
5476,1825,1,0
5477,1825,2,0
5478,1826,0,0
5479,1826,1,0
5480,1826,2,0
5481,1827,0,0
5482,1827,1,0
5483,1827,2,0
5484,1828,0,0
5485,1828,1,0
5486,1828,2,0
5487,1829,0,1
5488,1829,1,1
5489,1829,2,1
5490,1830,0,0
5491,1830,1,0
5492,1830,2,0
5493,1831,0,0
5494,1831,1,0
5495,1831,2,0
5496,1832,0,0
5497,1832,1,0
5498,1832,2,0
5499,1833,0,0
5500,1833,1,0
5501,1833,2,0
5502,1834,0,0
5503,1834,1,0
5504,1834,2,0
5505,1835,0,0
5506,1835,1,0
5507,1835,2,0
5508,1836,0,0
5509,1836,1,0
5510,1836,2,0
5511,1837,0,0
5512,1837,1,0
5513,1837,2,0
5514,1838,0,0
5515,1838,1,0
5516,1838,2,0
5517,1839,0,0
5518,1839,1,0
5519,1839,2,0
5520,1840,0,0
5521,1840,1,0
5522,1840,2,0
5523,1841,0,0
5524,1841,1,0
5525,1841,2,0
5526,1842,0,0
5527,1842,1,0
5528,1842,2,0
5529,1843,0,0
5530,1843,1,0
5531,1843,2,0
5532,1844,0,0
5533,1844,1,0
5534,1844,2,0
5535,1845,0,0
5536,1845,1,0
5537,1845,2,0
5538,1846,0,0
5539,1846,1,0
5540,1846,2,0
5541,1847,0,1
5542,1847,1,1
5543,1847,2,1
5544,1848,0,0
5545,1848,1,0
5546,1848,2,0
5547,1849,0,0
5548,1849,1,0
5549,1849,2,0
5550,1850,0,0
5551,1850,1,0
5552,1850,2,0
5553,1851,0,0
5554,1851,1,0
5555,1851,2,0
5556,1852,0,0
5557,1852,1,0
5558,1852,2,0
5559,1853,0,0
5560,1853,1,0
5561,1853,2,0
5562,1854,0,0
5563,1854,1,0
5564,1854,2,0
5565,1855,0,0
5566,1855,1,0
5567,1855,2,0
5568,1856,0,0
5569,1856,1,0
5570,1856,2,0
5571,1857,0,0
5572,1857,1,0
5573,1857,2,0
5574,1858,0,0
5575,1858,1,0
5576,1858,2,0
5577,1859,0,0
5578,1859,1,0
5579,1859,2,0
5580,1860,0,0
5581,1860,1,0
5582,1860,2,0
5583,1861,0,0
5584,1861,1,0
5585,1861,2,0
5586,1862,0,0
5587,1862,1,0
5588,1862,2,0
5589,1863,0,0
5590,1863,1,0
5591,1863,2,0
5592,1864,0,0
5593,1864,1,0
5594,1864,2,0
5595,1865,0,0
5596,1865,1,0
5597,1865,2,0
5598,1866,0,0
5599,1866,1,0
5600,1866,2,0
5601,1867,0,0
5602,1867,1,0
5603,1867,2,0
5604,1868,0,0
5605,1868,1,0
5606,1868,2,0
5607,1869,0,0
5608,1869,1,0
5609,1869,2,0
5610,1870,0,0
5611,1870,1,0
5612,1870,2,0
5613,1871,0,0
5614,1871,1,0
5615,1871,2,0
5616,1872,0,0
5617,1872,1,0
5618,1872,2,0
5619,1873,0,0
5620,1873,1,0
5621,1873,2,0
5622,1874,0,0
5623,1874,1,0
5624,1874,2,0
5625,1875,0,0
5626,1875,1,0
5627,1875,2,0
5628,1876,0,0
5629,1876,1,0
5630,1876,2,0
5631,1877,0,0
5632,1877,1,0
5633,1877,2,0
5634,1878,0,0
5635,1878,1,0
5636,1878,2,0
5637,1879,0,0
5638,1879,1,0
5639,1879,2,0
5640,1880,0,0
5641,1880,1,0
5642,1880,2,0
5643,1881,0,0
5644,1881,1,0
5645,1881,2,0
5646,1882,0,0
5647,1882,1,0
5648,1882,2,0
5649,1883,0,0
5650,1883,1,0
5651,1883,2,0
5652,1884,0,0
5653,1884,1,0
5654,1884,2,1
5655,1885,0,0
5656,1885,1,0
5657,1885,2,0
5658,1886,0,0
5659,1886,1,0
5660,1886,2,0
5661,1887,0,0
5662,1887,1,0
5663,1887,2,0
5664,1888,0,0
5665,1888,1,0
5666,1888,2,0
5667,1889,0,0
5668,1889,1,0
5669,1889,2,0
5670,1890,0,0
5671,1890,1,0
5672,1890,2,0
5673,1891,0,0
5674,1891,1,0
5675,1891,2,0
5676,1892,0,0
5677,1892,1,0
5678,1892,2,0
5679,1893,0,0
5680,1893,1,0
5681,1893,2,0
5682,1894,0,0
5683,1894,1,0
5684,1894,2,0
5685,1895,0,0
5686,1895,1,0
5687,1895,2,0
5688,1896,0,0
5689,1896,1,0
5690,1896,2,0
5691,1897,0,0
5692,1897,1,0
5693,1897,2,0
5694,1898,0,0
5695,1898,1,0
5696,1898,2,0
5697,1899,0,0
5698,1899,1,0
5699,1899,2,1
5700,1900,0,0
5701,1900,1,0
5702,1900,2,0
5703,1901,0,0
5704,1901,1,0
5705,1901,2,0
5706,1902,0,0
5707,1902,1,0
5708,1902,2,0
5709,1903,0,0
5710,1903,1,0
5711,1903,2,0
5712,1904,0,0
5713,1904,1,0
5714,1904,2,0
5715,1905,0,0
5716,1905,1,0
5717,1905,2,0
5718,1906,0,0
5719,1906,1,0
5720,1906,2,0
5721,1907,0,0
5722,1907,1,0
5723,1907,2,0
5724,1908,0,0
5725,1908,1,0
5726,1908,2,0
5727,1909,0,0
5728,1909,1,0
5729,1909,2,0
5730,1910,0,1
5731,1910,1,1
5732,1910,2,1
5733,1911,0,0
5734,1911,1,0
5735,1911,2,0
5736,1912,0,0
5737,1912,1,0
5738,1912,2,0
5739,1913,0,0
5740,1913,1,0
5741,1913,2,0
5742,1914,0,0
5743,1914,1,0
5744,1914,2,0
5745,1915,0,0
5746,1915,1,0
5747,1915,2,0
5748,1916,0,0
5749,1916,1,0
5750,1916,2,0
5751,1917,0,0
5752,1917,1,0
5753,1917,2,0
5754,1918,0,0
5755,1918,1,0
5756,1918,2,0
5757,1919,0,0
5758,1919,1,0
5759,1919,2,0
5760,1920,0,0
5761,1920,1,0
5762,1920,2,0
5763,1921,0,0
5764,1921,1,0
5765,1921,2,0
5766,1922,0,0
5767,1922,1,0
5768,1922,2,0
5769,1923,0,0
5770,1923,1,0
5771,1923,2,0
5772,1924,0,0
5773,1924,1,0
5774,1924,2,0
5775,1925,0,0
5776,1925,1,0
5777,1925,2,0
5778,1926,0,0
5779,1926,1,0
5780,1926,2,0
5781,1927,0,0
5782,1927,1,0
5783,1927,2,0
5784,1928,0,0
5785,1928,1,0
5786,1928,2,0
5787,1929,0,0
5788,1929,1,0
5789,1929,2,0
5790,1930,0,0
5791,1930,1,0
5792,1930,2,0
5793,1931,0,0
5794,1931,1,0
5795,1931,2,0
5796,1932,0,0
5797,1932,1,0
5798,1932,2,0
5799,1933,0,0
5800,1933,1,0
5801,1933,2,0
5802,1934,0,0
5803,1934,1,0
5804,1934,2,0
5805,1935,0,0
5806,1935,1,0
5807,1935,2,0
5808,1936,0,0
5809,1936,1,0
5810,1936,2,0
5811,1937,0,0
5812,1937,1,0
5813,1937,2,0
5814,1938,0,0
5815,1938,1,0
5816,1938,2,0
5817,1939,0,0
5818,1939,1,0
5819,1939,2,0
5820,1940,0,0
5821,1940,1,0
5822,1940,2,0
5823,1941,0,0
5824,1941,1,0
5825,1941,2,0
5826,1942,0,0
5827,1942,1,0
5828,1942,2,0
5829,1943,0,0
5830,1943,1,0
5831,1943,2,0
5832,1944,0,0
5833,1944,1,0
5834,1944,2,0
5835,1945,0,0
5836,1945,1,0
5837,1945,2,0
5838,1946,0,0
5839,1946,1,0
5840,1946,2,0
5841,1947,0,0
5842,1947,1,0
5843,1947,2,0
5844,1948,0,0
5845,1948,1,0
5846,1948,2,0
5847,1949,0,0
5848,1949,1,0
5849,1949,2,0
5850,1950,0,0
5851,1950,1,0
5852,1950,2,0
5853,1951,0,0
5854,1951,1,0
5855,1951,2,0
5856,1952,0,0
5857,1952,1,0
5858,1952,2,0
5859,1953,0,0
5860,1953,1,0
5861,1953,2,0
5862,1954,0,0
5863,1954,1,0
5864,1954,2,0
5865,1955,0,0
5866,1955,1,0
5867,1955,2,0
5868,1956,0,0
5869,1956,1,0
5870,1956,2,0
5871,1957,0,0
5872,1957,1,0
5873,1957,2,0
5874,1958,0,0
5875,1958,1,0
5876,1958,2,0
5877,1959,0,0
5878,1959,1,0
5879,1959,2,0
5880,1960,0,0
5881,1960,1,0
5882,1960,2,0
5883,1961,0,0
5884,1961,1,0
5885,1961,2,0
5886,1962,0,0
5887,1962,1,0
5888,1962,2,0
5889,1963,0,0
5890,1963,1,0
5891,1963,2,0
5892,1964,0,0
5893,1964,1,0
5894,1964,2,0
5895,1965,0,0
5896,1965,1,0
5897,1965,2,0
5898,1966,0,0
5899,1966,1,0
5900,1966,2,0
5901,1967,0,0
5902,1967,1,0
5903,1967,2,0
5904,1968,0,0
5905,1968,1,0
5906,1968,2,0
5907,1969,0,0
5908,1969,1,0
5909,1969,2,0
5910,1970,0,0
5911,1970,1,0
5912,1970,2,0
5913,1971,0,0
5914,1971,1,0
5915,1971,2,0
5916,1972,0,0
5917,1972,1,0
5918,1972,2,0
5919,1973,0,0
5920,1973,1,0
5921,1973,2,0
5922,1974,0,0
5923,1974,1,0
5924,1974,2,0
5925,1975,0,0
5926,1975,1,0
5927,1975,2,0
5928,1976,0,0
5929,1976,1,0
5930,1976,2,0
5931,1977,0,0
5932,1977,1,0
5933,1977,2,0
5934,1978,0,0
5935,1978,1,0
5936,1978,2,0
5937,1979,0,0
5938,1979,1,0
5939,1979,2,0
5940,1980,0,0
5941,1980,1,0
5942,1980,2,0
5943,1981,0,1
5944,1981,1,1
5945,1981,2,1
5946,1982,0,0
5947,1982,1,0
5948,1982,2,0
5949,1983,0,0
5950,1983,1,0
5951,1983,2,0
5952,1984,0,0
5953,1984,1,0
5954,1984,2,0
5955,1985,0,0
5956,1985,1,0
5957,1985,2,0
5958,1986,0,0
5959,1986,1,0
5960,1986,2,0
5961,1987,0,0
5962,1987,1,0
5963,1987,2,0
5964,1988,0,0
5965,1988,1,0
5966,1988,2,0
5967,1989,0,0
5968,1989,1,0
5969,1989,2,0
5970,1990,0,0
5971,1990,1,0
5972,1990,2,0
5973,1991,0,0
5974,1991,1,0
5975,1991,2,0
5976,1992,0,0
5977,1992,1,0
5978,1992,2,0
5979,1993,0,0
5980,1993,1,0
5981,1993,2,0
5982,1994,0,0
5983,1994,1,1
5984,1994,2,0
5985,1995,0,0
5986,1995,1,0
5987,1995,2,0
5988,1996,0,0
5989,1996,1,0
5990,1996,2,0
