Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed
6580,23/09/20,8:00 AM,Madhya Pradesh,-,-,86030,2035,110711
6581,23/09/20,8:00 AM,Maharashtra,-,-,936554,33407,1242770
6582,23/09/20,8:00 AM,Manipur,-,-,6887,60,9280
6583,23/09/20,8:00 AM,Meghalaya,-,-,2706,38,4791
6584,23/09/20,8:00 AM,Mizoram,-,-,1023,0,1713
6585,23/09/20,8:00 AM,Nagaland,-,-,4517,15,5604
6586,23/09/20,8:00 AM,Odisha,-,-,153213,721,188311
6587,23/09/20,8:00 AM,Puducherry,-,-,18454,473,23684
6588,23/09/20,8:00 AM,Punjab,-,-,77127,2926,101341
6589,23/09/20,8:00 AM,Rajasthan,-,-,98812,1367,118793
6590,23/09/20,8:00 AM,Sikkim,-,-,2009,29,2594
6591,23/09/20,8:00 AM,Tamil Nadu,-,-,497377,8947,552674
6592,23/09/20,8:00 AM,Telengana,-,-,146135,1062,177070
6593,23/09/20,8:00 AM,Tripura,-,-,16486,253,23338
6594,23/09/20,8:00 AM,Uttarakhand,-,-,30308,512,42651
6595,23/09/20,8:00 AM,Uttar Pradesh,-,-,296183,5212,364543
6596,23/09/20,8:00 AM,West Bengal,-,-,202030,4483,231484
6597,24/09/20,8:00 AM,Andaman and Nicobar Islands,-,-,3494,52,3712
6598,24/09/20,8:00 AM,Andhra Pradesh,-,-,570667,5506,646530
6599,24/09/20,8:00 AM,Arunachal Pradesh,-,-,5903,14,8133
6600,24/09/20,8:00 AM,Assam,-,-,132712,597,163491
6601,24/09/20,8:00 AM,Bihar,-,-,159022,874,172854
6602,24/09/20,8:00 AM,Chandigarh,-,-,8049,140,10726
6603,24/09/20,8:00 AM,Chhattisgarh,-,-,56773,728,93351
6604,24/09/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,2755,2,2962
6605,24/09/20,8:00 AM,Delhi,-,-,220866,5087,256789
6606,24/09/20,8:00 AM,Goa,-,-,23857,376,29879
6607,24/09/20,8:00 AM,Gujarat,-,-,107574,3367,127379
6608,24/09/20,8:00 AM,Haryana,-,-,96347,1233,116856
6609,24/09/20,8:00 AM,Himachal Pradesh,-,-,8959,140,13049
6610,24/09/20,8:00 AM,Jammu and Kashmir,-,-,46530,1062,67510
6611,24/09/20,8:00 AM,Jharkhand,-,-,61559,648,75089
6612,24/09/20,8:00 AM,Karnataka,-,-,437910,8266,540847
6613,24/09/20,8:00 AM,Kerala,-,-,104682,592,148132
6614,24/09/20,8:00 AM,Ladakh,-,-,2844,51,3933
6615,24/09/20,8:00 AM,Madhya Pradesh,-,-,88168,2077,113057
6616,24/09/20,8:00 AM,Maharashtra,-,-,956030,33886,1263799
6617,24/09/20,8:00 AM,Manipur,-,-,7108,62,9376
6618,24/09/20,8:00 AM,Meghalaya,-,-,2859,42,4961
6619,24/09/20,8:00 AM,Mizoram,-,-,1095,0,1713
6620,24/09/20,8:00 AM,Nagaland,-,-,4536,16,5671
6621,24/09/20,8:00 AM,Odisha,-,-,157265,736,192548
6622,24/09/20,8:00 AM,Puducherry,-,-,18893,481,24227
6623,24/09/20,8:00 AM,Punjab,-,-,79244,2990,103464
6624,24/09/20,8:00 AM,Rajasthan,-,-,100365,1382,120739
6625,24/09/20,8:00 AM,Sikkim,-,-,2023,30,2628
6626,24/09/20,8:00 AM,Tamil Nadu,-,-,502740,9010,557999
6627,24/09/20,8:00 AM,Telengana,-,-,148139,1070,179246
6628,24/09/20,8:00 AM,Tripura,-,-,16978,260,23789
6629,24/09/20,8:00 AM,Uttarakhand,-,-,31324,529,43720
6630,24/09/20,8:00 AM,Uttar Pradesh,-,-,302689,5299,369686
6631,24/09/20,8:00 AM,West Bengal,-,-,205028,4544,234673
6632,25/09/20,8:00 AM,Andaman and Nicobar Islands,-,-,3503,52,3744
6633,25/09/20,8:00 AM,Andhra Pradesh,-,-,579474,5558,654385
6634,25/09/20,8:00 AM,Arunachal Pradesh,-,-,6071,14,8416
6635,25/09/20,8:00 AM,Assam,-,-,135144,608,165582
6636,25/09/20,8:00 AM,Bihar,-,-,160178,878,174071
6637,25/09/20,8:00 AM,Chandigarh,-,-,8342,144,10968
6638,25/09/20,8:00 AM,Chhattisgarh,-,-,58833,752,95623
6639,25/09/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,2785,2,2977
6640,25/09/20,8:00 AM,Delhi,-,-,224375,5123,260623
6641,25/09/20,8:00 AM,Goa,-,-,24347,383,30552
6642,25/09/20,8:00 AM,Gujarat,-,-,109079,3381,128787
6643,25/09/20,8:00 AM,Haryana,-,-,98410,1255,118554
6644,25/09/20,8:00 AM,Himachal Pradesh,-,-,9252,150,13386
6645,25/09/20,8:00 AM,Jammu and Kashmir,-,-,48079,1084,68614
6646,25/09/20,8:00 AM,Jharkhand,-,-,62945,652,76438
6647,25/09/20,8:00 AM,Karnataka,-,-,444658,8331,548557
6648,25/09/20,8:00 AM,Kerala,-,-,107850,613,154456
6649,25/09/20,8:00 AM,Ladakh,-,-,2893,54,3969
6650,25/09/20,8:00 AM,Madhya Pradesh,-,-,90495,2122,115361
6651,25/09/20,8:00 AM,Maharashtra,-,-,973214,34345,1282963
6652,25/09/20,8:00 AM,Manipur,-,-,7369,62,9537
6653,25/09/20,8:00 AM,Meghalaya,-,-,3058,43,5078
6654,25/09/20,8:00 AM,Mizoram,-,-,1105,0,1786
6655,25/09/20,8:00 AM,Nagaland,-,-,4626,16,5730
6656,25/09/20,8:00 AM,Odisha,-,-,161044,752,196888
6657,25/09/20,8:00 AM,Puducherry,-,-,19311,487,24895
6658,25/09/20,8:00 AM,Punjab,-,-,81475,3066,105220
6659,25/09/20,8:00 AM,Rajasthan,-,-,102330,1397,122720
6660,25/09/20,8:00 AM,Sikkim,-,-,2054,31,2692
6661,25/09/20,8:00 AM,Tamil Nadu,-,-,508210,9076,563691
6662,25/09/20,8:00 AM,Telengana,-,-,150160,1080,181627
6663,25/09/20,8:00 AM,Tripura,-,-,17487,265,24130
6664,25/09/20,8:00 AM,Uttarakhand,-,-,32355,542,44404
6665,25/09/20,8:00 AM,Uttar Pradesh,-,-,307611,5366,374277
6666,25/09/20,8:00 AM,West Bengal,-,-,208042,4606,237869
6667,26/09/20,8:00 AM,Andaman and Nicobar Islands,-,-,3528,52,3759
6668,26/09/20,8:00 AM,Andhra Pradesh,-,-,588169,5606,661458
6669,26/09/20,8:00 AM,Arunachal Pradesh,-,-,6230,14,8671
6670,26/09/20,8:00 AM,Assam,-,-,136715,625,167374
6671,26/09/20,8:00 AM,Bihar,-,-,161874,878,175525
6672,26/09/20,8:00 AM,Chandigarh,-,-,8677,145,11212
6673,26/09/20,8:00 AM,Chhattisgarh,-,-,66860,777,98565
6674,26/09/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,2805,2,2989
6675,26/09/20,8:00 AM,Delhi,-,-,228436,5147,264450
6676,26/09/20,8:00 AM,Goa,-,-,25071,386,31071
6677,26/09/20,8:00 AM,Gujarat,-,-,110358,3393,130229
6678,26/09/20,8:00 AM,Haryana,-,-,101273,1273,120578
6679,26/09/20,8:00 AM,Himachal Pradesh,-,-,9546,157,13679
6680,26/09/20,8:00 AM,Jammu and Kashmir,-,-,49557,1105,69832
6681,26/09/20,8:00 AM,Jharkhand,-,-,64515,661,77709
6682,26/09/20,8:00 AM,Karnataka,-,-,450302,8417,557212
6683,26/09/20,8:00 AM,Kerala,-,-,111331,635,160933
6684,26/09/20,8:00 AM,Ladakh,-,-,2971,56,4025
6685,26/09/20,8:00 AM,Madhya Pradesh,-,-,93238,2152,117588
6686,26/09/20,8:00 AM,Maharashtra,-,-,992806,34761,1300757
6687,26/09/20,8:00 AM,Manipur,-,-,7602,63,9791
6688,26/09/20,8:00 AM,Meghalaya,-,-,3343,43,5158
6689,26/09/20,8:00 AM,Mizoram,-,-,1289,0,1835
6690,26/09/20,8:00 AM,Nagaland,-,-,4669,16,5768
6691,26/09/20,8:00 AM,Odisha,-,-,165432,767,201096
6692,26/09/20,8:00 AM,Puducherry,-,-,19781,494,25489
6693,26/09/20,8:00 AM,Punjab,-,-,84025,3134,107096
6694,26/09/20,8:00 AM,Rajasthan,-,-,104288,1412,124730
6695,26/09/20,8:00 AM,Sikkim,-,-,2075,31,2785
6696,26/09/20,8:00 AM,Tamil Nadu,-,-,513836,9148,569370
6697,26/09/20,8:00 AM,Telengana,-,-,152441,1091,183866
6698,26/09/20,8:00 AM,Tripura,-,-,17992,268,24408
6699,26/09/20,8:00 AM,Uttarakhand,-,-,33843,555,45332
6700,26/09/20,8:00 AM,Uttar Pradesh,-,-,313686,5450,378533
6701,26/09/20,8:00 AM,West Bengal,-,-,211020,4665,241059
6702,27/09/20,8:00 AM,Andaman and Nicobar Islands,-,-,3551,52,3774
6703,27/09/20,8:00 AM,Andhra Pradesh,-,-,597294,5663,668751
6704,27/09/20,8:00 AM,Arunachal Pradesh,-,-,6397,14,8869
6705,27/09/20,8:00 AM,Assam,-,-,138310,638,169110
6706,27/09/20,8:00 AM,Bihar,-,-,163432,886,177072
6707,27/09/20,8:00 AM,Chandigarh,-,-,8937,145,11380
6708,27/09/20,8:00 AM,Chhattisgarh,-,-,70955,817,102461
6709,27/09/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,2831,2,2996
6710,27/09/20,8:00 AM,Delhi,-,-,232912,5193,267822
6711,27/09/20,8:00 AM,Goa,-,-,25759,391,31574
6712,27/09/20,8:00 AM,Gujarat,-,-,111777,3406,131646
6713,27/09/20,8:00 AM,Haryana,-,-,103827,1291,122267
6714,27/09/20,8:00 AM,Himachal Pradesh,-,-,9728,164,13996
6715,27/09/20,8:00 AM,Jammu and Kashmir,-,-,51494,1125,71049
6716,27/09/20,8:00 AM,Jharkhand,-,-,65839,670,78935
6717,27/09/20,8:00 AM,Karnataka,-,-,455719,8503,566023
6718,27/09/20,8:00 AM,Kerala,-,-,114530,656,167939
6719,27/09/20,8:00 AM,Ladakh,-,-,3018,57,4093
6720,27/09/20,8:00 AM,Madhya Pradesh,-,-,95490,2181,119899
6721,27/09/20,8:00 AM,Maharashtra,-,-,1016450,35191,1321176
6722,27/09/20,8:00 AM,Manipur,-,-,7681,64,10051
6723,27/09/20,8:00 AM,Meghalaya,-,-,3654,43,5212
6724,27/09/20,8:00 AM,Mizoram,-,-,1316,0,1865
6725,27/09/20,8:00 AM,Nagaland,-,-,4819,16,5862
6726,27/09/20,8:00 AM,Odisha,-,-,170193,783,205452
6727,27/09/20,8:00 AM,Puducherry,-,-,20205,500,26032
6728,27/09/20,8:00 AM,Punjab,-,-,86013,3188,108684
6729,27/09/20,8:00 AM,Rajasthan,-,-,105994,1426,126775
6730,27/09/20,8:00 AM,Sikkim,-,-,2097,31,2833
6731,27/09/20,8:00 AM,Tamil Nadu,-,-,519448,9233,575017
6732,27/09/20,8:00 AM,Telengana,-,-,154499,1100,185833
6733,27/09/20,8:00 AM,Tripura,-,-,18392,270,24728
6734,27/09/20,8:00 AM,Uttarakhand,-,-,34859,566,46281
6735,27/09/20,8:00 AM,Uttar Pradesh,-,-,320232,5517,382835
6736,27/09/20,8:00 AM,West Bengal,-,-,213975,4721,244240
6737,28/09/20,8:00 AM,Andaman and Nicobar Islands,-,-,3553,53,3794
6738,28/09/20,8:00 AM,Andhra Pradesh,-,-,605090,5708,675674
6739,28/09/20,8:00 AM,Arunachal Pradesh,-,-,6495,14,9004
6740,28/09/20,8:00 AM,Assam,-,-,139980,655,169985
6741,28/09/20,8:00 AM,Bihar,-,-,164987,888,178702
6742,28/09/20,8:00 AM,Chandigarh,-,-,9103,147,11553
6743,28/09/20,8:00 AM,Chhattisgarh,-,-,72224,848,104733
6744,28/09/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,2848,2,3002
6745,28/09/20,8:00 AM,Delhi,-,-,236651,5235,271114
6746,28/09/20,8:00 AM,Goa,-,-,26460,401,31958
6747,28/09/20,8:00 AM,Gujarat,-,-,113008,3416,133057
6748,28/09/20,8:00 AM,Haryana,-,-,105990,1307,123782
6749,28/09/20,8:00 AM,Himachal Pradesh,-,-,10359,175,14191
6750,28/09/20,8:00 AM,Jammu and Kashmir,-,-,52859,1132,72190
6751,28/09/20,8:00 AM,Jharkhand,-,-,66797,679,79909
6752,28/09/20,8:00 AM,Karnataka,-,-,462241,8582,575566
6753,28/09/20,8:00 AM,Kerala,-,-,117921,677,175384
6754,28/09/20,8:00 AM,Ladakh,-,-,3032,58,4103
6755,28/09/20,8:00 AM,Madhya Pradesh,-,-,97571,2207,122209
6756,28/09/20,8:00 AM,Maharashtra,-,-,1030015,35571,1339232
6757,28/09/20,8:00 AM,Manipur,-,-,7876,64,10299
6758,28/09/20,8:00 AM,Meghalaya,-,-,3779,43,5302
6759,28/09/20,8:00 AM,Mizoram,-,-,1373,0,1908
6760,28/09/20,8:00 AM,Nagaland,-,-,4888,16,5946
6761,28/09/20,8:00 AM,Odisha,-,-,173571,797,209374
6762,28/09/20,8:00 AM,Puducherry,-,-,20648,513,26400
6763,28/09/20,8:00 AM,Punjab,-,-,88312,3238,110106
6764,28/09/20,8:00 AM,Rajasthan,-,-,107718,1441,128859
6765,28/09/20,8:00 AM,Sikkim,-,-,2146,33,2871
6766,28/09/20,8:00 AM,Tamil Nadu,-,-,525154,9313,580808
6767,28/09/20,8:00 AM,Telengana,-,-,156431,1107,187211
6768,28/09/20,8:00 AM,Tripura,-,-,18959,273,24921
6769,28/09/20,8:00 AM,Uttarakhand,-,-,35672,574,47045
6770,28/09/20,8:00 AM,Uttar Pradesh,-,-,325888,5594,387085
6771,28/09/20,8:00 AM,West Bengal,-,-,216921,4781,247425
6772,29/09/20,8:00 AM,Andaman and Nicobar Islands,-,-,3582,53,3803
6773,29/09/20,8:00 AM,Andhra Pradesh,-,-,612300,5745,681161
6774,29/09/20,8:00 AM,Arunachal Pradesh,-,-,6592,15,9332
6775,29/09/20,8:00 AM,Assam,-,-,142300,667,173629
6776,29/09/20,8:00 AM,Bihar,-,-,166276,892,179832
6777,29/09/20,8:00 AM,Chandigarh,-,-,9325,153,11678
6778,29/09/20,8:00 AM,Chhattisgarh,-,-,74537,877,108458
6779,29/09/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,2877,2,3012
6780,29/09/20,8:00 AM,Delhi,-,-,240703,5272,273098
6781,29/09/20,8:00 AM,Goa,-,-,27072,407,32396
6782,29/09/20,8:00 AM,Gujarat,-,-,114344,3428,134461
6783,29/09/20,8:00 AM,Haryana,-,-,108411,1331,125412
6784,29/09/20,8:00 AM,Himachal Pradesh,-,-,10627,180,14457
6785,29/09/20,8:00 AM,Jammu and Kashmir,-,-,54267,1146,73014
6786,29/09/20,8:00 AM,Jharkhand,-,-,68603,688,81417
6787,29/09/20,8:00 AM,Karnataka,-,-,469750,8641,582458
6788,29/09/20,8:00 AM,Kerala,-,-,121268,697,179922
6789,29/09/20,8:00 AM,Ladakh,-,-,3064,58,4152
6790,29/09/20,8:00 AM,Madhya Pradesh,-,-,100012,2242,124166
6791,29/09/20,8:00 AM,Maharashtra,-,-,1049947,35751,1351153
6792,29/09/20,8:00 AM,Manipur,-,-,7982,64,10477
6793,29/09/20,8:00 AM,Meghalaya,-,-,3868,46,5362
6794,29/09/20,8:00 AM,Mizoram,-,-,1459,0,1958
6795,29/09/20,8:00 AM,Nagaland,-,-,4938,17,5957
6796,29/09/20,8:00 AM,Odisha,-,-,177585,813,212609
6797,29/09/20,8:00 AM,Puducherry,-,-,21156,515,26685
6798,29/09/20,8:00 AM,Punjab,-,-,90345,3284,111375
6799,29/09/20,8:00 AM,Rajasthan,-,-,109472,1456,130971
6800,29/09/20,8:00 AM,Sikkim,-,-,2164,34,2896
6801,29/09/20,8:00 AM,Tamil Nadu,-,-,530708,9383,586397
6802,29/09/20,8:00 AM,Telengana,-,-,158690,1116,189283
6803,29/09/20,8:00 AM,Tripura,-,-,19203,276,25353
6804,29/09/20,8:00 AM,Uttarakhand,-,-,36856,580,47502
6805,29/09/20,8:00 AM,Uttar Pradesh,-,-,331270,5652,390875
6806,29/09/20,8:00 AM,West Bengal,-,-,219844,4837,250580
6807,30/09/20,8:00 AM,Andaman and Nicobar Islands,-,-,3587,53,3821
6808,30/09/20,8:00 AM,Andhra Pradesh,-,-,622136,5780,687351
6809,30/09/20,8:00 AM,Arunachal Pradesh,-,-,6743,16,9553
6810,30/09/20,8:00 AM,Assam,-,-,144002,680,177221
6811,30/09/20,8:00 AM,Bihar,-,-,168025,894,181285
6812,30/09/20,8:00 AM,Chandigarh,-,-,9598,158,11816
6813,30/09/20,8:00 AM,Chhattisgarh,-,-,78514,916,110655
6814,30/09/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,2910,2,3032
6815,30/09/20,8:00 AM,Delhi,-,-,243481,5320,276325
6816,30/09/20,8:00 AM,Goa,-,-,27781,419,32777
6817,30/09/20,8:00 AM,Gujarat,-,-,115727,3439,135842
6818,30/09/20,8:00 AM,Haryana,-,-,110814,1356,126974
6819,30/09/20,8:00 AM,Himachal Pradesh,-,-,10991,183,14747
6820,30/09/20,8:00 AM,Jammu and Kashmir,-,-,55517,1164,74095
6821,30/09/20,8:00 AM,Jharkhand,-,-,69898,700,82540
6822,30/09/20,8:00 AM,Karnataka,-,-,476378,8777,592911
6823,30/09/20,8:00 AM,Kerala,-,-,124688,719,187276
6824,30/09/20,8:00 AM,Ladakh,-,-,3107,58,4195
6825,30/09/20,8:00 AM,Madhya Pradesh,-,-,102445,2281,126043
6826,30/09/20,8:00 AM,Maharashtra,-,-,1069159,36181,1366129
6827,30/09/20,8:00 AM,Manipur,-,-,8039,65,10746
6828,30/09/20,8:00 AM,Meghalaya,-,-,3940,47,5463
6829,30/09/20,8:00 AM,Mizoram,-,-,1576,0,1986
6830,30/09/20,8:00 AM,Nagaland,-,-,4986,17,6040
6831,30/09/20,8:00 AM,Odisha,-,-,181481,828,215676
6832,30/09/20,8:00 AM,Puducherry,-,-,21616,517,27066
6833,30/09/20,8:00 AM,Punjab,-,-,92277,3359,112460
6834,30/09/20,8:00 AM,Rajasthan,-,-,111272,1471,133119
6835,30/09/20,8:00 AM,Sikkim,-,-,2235,35,2937
6836,30/09/20,8:00 AM,Tamil Nadu,-,-,536209,9453,591943
6837,30/09/20,8:00 AM,Telengana,-,-,160933,1127,191386
6838,30/09/20,8:00 AM,Tripura,-,-,19692,277,25734
6839,30/09/20,8:00 AM,Uttarakhand,-,-,38282,591,47995
6840,30/09/20,8:00 AM,Uttar Pradesh,-,-,336981,5715,394856
6841,30/09/20,8:00 AM,West Bengal,-,-,222805,4899,253768
6842,01/10/20,8:00 AM,Andaman and Nicobar Islands,-,-,3608,53,3835
6843,01/10/20,8:00 AM,Andhra Pradesh,-,-,629211,5828,693484
6844,01/10/20,8:00 AM,Arunachal Pradesh,-,-,6890,16,9796
6845,01/10/20,8:00 AM,Assam,-,-,145618,697,180811
6846,01/10/20,8:00 AM,Bihar,-,-,169732,904,182728
6847,01/10/20,8:00 AM,Chandigarh,-,-,9813,162,11938
6848,01/10/20,8:00 AM,Chhattisgarh,-,-,81718,957,113602
6849,01/10/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,2929,2,3040
6850,01/10/20,8:00 AM,Delhi,-,-,247446,5361,279715
6851,01/10/20,8:00 AM,Goa,-,-,28125,428,33418
6852,01/10/20,8:00 AM,Gujarat,-,-,117099,3450,137232
6853,01/10/20,8:00 AM,Haryana,-,-,112877,1382,128599
6854,01/10/20,8:00 AM,Himachal Pradesh,-,-,11390,186,14976
6855,01/10/20,8:00 AM,Jammu and Kashmir,-,-,56872,1181,75070
6856,01/10/20,8:00 AM,Jharkhand,-,-,71342,713,83651
6857,01/10/20,8:00 AM,Karnataka,-,-,485268,8864,601767
6858,01/10/20,8:00 AM,Kerala,-,-,128224,742,196106
6859,01/10/20,8:00 AM,Ladakh,-,-,3147,58,4269
6860,01/10/20,8:00 AM,Madhya Pradesh,-,-,104734,2316,128047
6861,01/10/20,8:00 AM,Maharashtra,-,-,1088322,36662,1384446
6862,01/10/20,8:00 AM,Manipur,-,-,8460,67,10983
6863,01/10/20,8:00 AM,Meghalaya,-,-,3975,49,5639
6864,01/10/20,8:00 AM,Mizoram,-,-,1597,0,2017
6865,01/10/20,8:00 AM,Nagaland,-,-,5066,17,6163
6866,01/10/20,8:00 AM,Odisha,-,-,185700,842,219119
6867,01/10/20,8:00 AM,Puducherry,-,-,22074,521,27544
6868,01/10/20,8:00 AM,Punjab,-,-,93666,3406,113886
6869,01/10/20,8:00 AM,Rajasthan,-,-,113225,1486,135292
6870,01/10/20,8:00 AM,Sikkim,-,-,2303,37,3012
6871,01/10/20,8:00 AM,Tamil Nadu,-,-,541819,9520,597602
6872,01/10/20,8:00 AM,Telengana,-,-,163407,1135,193600
6873,01/10/20,8:00 AM,Tripura,-,-,20092,283,26066
6874,01/10/20,8:00 AM,Uttarakhand,-,-,39278,611,49000
6875,01/10/20,8:00 AM,Uttar Pradesh,-,-,342415,5784,399082
6876,01/10/20,8:00 AM,West Bengal,-,-,225759,4958,257049
6877,02/10/20,8:00 AM,Andaman and Nicobar Islands,-,-,3623,53,3848
6878,02/10/20,8:00 AM,Andhra Pradesh,-,-,636508,5869,700235
6879,02/10/20,8:00 AM,Arunachal Pradesh,-,-,7049,16,10020
6880,02/10/20,8:00 AM,Assam,-,-,147522,711,182396
6881,02/10/20,8:00 AM,Bihar,-,-,171048,904,184038
6882,02/10/20,8:00 AM,Chandigarh,-,-,10009,164,12057
6883,02/10/20,8:00 AM,Chhattisgarh,-,-,84699,986,116153
6884,02/10/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,2939,2,3054
6885,02/10/20,8:00 AM,Delhi,-,-,250613,5401,282752
6886,02/10/20,8:00 AM,Goa,-,-,28525,440,33942
6887,02/10/20,8:00 AM,Gujarat,-,-,118433,3460,138583
6888,02/10/20,8:00 AM,Haryana,-,-,115038,1402,129912
6889,02/10/20,8:00 AM,Himachal Pradesh,-,-,11608,195,15219
6890,02/10/20,8:00 AM,Jammu and Kashmir,-,-,58552,1198,76163
6891,02/10/20,8:00 AM,Jharkhand,-,-,72461,721,84664
6892,02/10/20,8:00 AM,Karnataka,-,-,492412,8994,611837
6893,02/10/20,8:00 AM,Kerala,-,-,131052,771,204241
6894,02/10/20,8:00 AM,Ladakh,-,-,3232,61,4360
6895,02/10/20,8:00 AM,Madhya Pradesh,-,-,107279,2336,130088
6896,02/10/20,8:00 AM,Maharashtra,-,-,1104426,37056,1400922
6897,02/10/20,8:00 AM,Manipur,-,-,8641,68,11111
6898,02/10/20,8:00 AM,Meghalaya,-,-,4001,51,5802
6899,02/10/20,8:00 AM,Mizoram,-,-,1721,0,2049
6900,02/10/20,8:00 AM,Nagaland,-,-,5144,17,6244
6901,02/10/20,8:00 AM,Odisha,-,-,190080,859,222734
6902,02/10/20,8:00 AM,Puducherry,-,-,22505,525,28024
6903,02/10/20,8:00 AM,Punjab,-,-,95937,3451,115151
6904,02/10/20,8:00 AM,Rajasthan,-,-,115178,1500,137485
6905,02/10/20,8:00 AM,Sikkim,-,-,2375,39,3050
6906,02/10/20,8:00 AM,Tamil Nadu,-,-,547335,9586,603290
6907,02/10/20,8:00 AM,Telengana,-,-,165844,1145,195609
6908,02/10/20,8:00 AM,Tripura,-,-,20596,286,26362
6909,02/10/20,8:00 AM,Uttarakhand,-,-,40079,625,49248
6910,02/10/20,8:00 AM,Uttar Pradesh,-,-,346859,5864,403101
6911,02/10/20,8:00 AM,West Bengal,-,-,228755,5017,260324
6912,03/10/20,8:00 AM,Andaman and Nicobar Islands,-,-,3631,53,3858
6913,03/10/20,8:00 AM,Andhra Pradesh,-,-,643993,5900,706790
6914,03/10/20,8:00 AM,Arunachal Pradesh,-,-,7183,18,10220
6915,03/10/20,8:00 AM,Assam,-,-,148963,721,183812
6916,03/10/20,8:00 AM,Bihar,-,-,172449,910,185436
6917,03/10/20,8:00 AM,Chandigarh,-,-,10162,169,12212
6918,03/10/20,8:00 AM,Chhattisgarh,-,-,88095,1002,118790
6919,03/10/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,2959,2,3061
6920,03/10/20,8:00 AM,Delhi,-,-,253784,5438,285672
6921,03/10/20,8:00 AM,Goa,-,-,29004,442,34455
6922,03/10/20,8:00 AM,Gujarat,-,-,119683,3475,139893
6923,03/10/20,8:00 AM,Haryana,-,-,116716,1425,131388
6924,03/10/20,8:00 AM,Himachal Pradesh,-,-,11996,202,15454
6925,03/10/20,8:00 AM,Jammu and Kashmir,-,-,59952,1212,77253
6926,03/10/20,8:00 AM,Jharkhand,-,-,73428,729,85400
6927,03/10/20,8:00 AM,Karnataka,-,-,499506,9119,620630
6928,03/10/20,8:00 AM,Kerala,-,-,135144,791,213499
6929,03/10/20,8:00 AM,Ladakh,-,-,3274,61,4429
6930,03/10/20,8:00 AM,Madhya Pradesh,-,-,109611,2372,132107
6931,03/10/20,8:00 AM,Maharashtra,-,-,1117720,37480,1416513
6932,03/10/20,8:00 AM,Manipur,-,-,8992,69,11397
6933,03/10/20,8:00 AM,Meghalaya,-,-,4226,52,6033
6934,03/10/20,8:00 AM,Mizoram,-,-,1759,0,2103
6935,03/10/20,8:00 AM,Nagaland,-,-,5211,17,6318
6936,03/10/20,8:00 AM,Odisha,-,-,194128,875,226334
6937,03/10/20,8:00 AM,Puducherry,-,-,22948,532,28534
6938,03/10/20,8:00 AM,Punjab,-,-,97777,3501,116213
6939,03/10/20,8:00 AM,Rajasthan,-,-,117238,1516,139696
6940,03/10/20,8:00 AM,Sikkim,-,-,2409,41,3092
6941,03/10/20,8:00 AM,Tamil Nadu,-,-,552938,9653,608885
6942,03/10/20,8:00 AM,Telengana,-,-,167846,1153,197327
6943,03/10/20,8:00 AM,Tripura,-,-,20897,289,26552
6944,03/10/20,8:00 AM,Uttarakhand,-,-,40419,636,49559
6945,03/10/20,8:00 AM,Uttar Pradesh,-,-,351966,5917,406995
6946,03/10/20,8:00 AM,West Bengal,-,-,231699,5070,263634
6947,04/10/20,8:00 AM,Andaman and Nicobar Islands,-,-,3642,53,3868
6948,04/10/20,8:00 AM,Andhra Pradesh,-,-,651791,5941,713014
6949,04/10/20,8:00 AM,Arunachal Pradesh,-,-,7388,18,10421
6950,04/10/20,8:00 AM,Assam,-,-,150776,735,185444
6951,04/10/20,8:00 AM,Bihar,-,-,173932,912,186441
6952,04/10/20,8:00 AM,Chandigarh,-,-,10396,172,12360
6953,04/10/20,8:00 AM,Chhattisgarh,-,-,91077,1031,121400
6954,04/10/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,2967,2,3070
6955,04/10/20,8:00 AM,Delhi,-,-,257224,5472,287930
6956,04/10/20,8:00 AM,Goa,-,-,29527,450,34900
6957,04/10/20,8:00 AM,Gujarat,-,-,120987,3487,141236
6958,04/10/20,8:00 AM,Haryana,-,-,118258,1450,132576
6959,04/10/20,8:00 AM,Himachal Pradesh,-,-,12193,210,15695
6960,04/10/20,8:00 AM,Jammu and Kashmir,-,-,61351,1231,78228
6961,04/10/20,8:00 AM,Jharkhand,-,-,74604,734,86277
6962,04/10/20,8:00 AM,Karnataka,-,-,508495,9219,630516
6963,04/10/20,8:00 AM,Kerala,-,-,139620,813,221333
6964,04/10/20,8:00 AM,Ladakh,-,-,3315,61,4477
6965,04/10/20,8:00 AM,Madhya Pradesh,-,-,111712,2399,133918
6966,04/10/20,8:00 AM,Maharashtra,-,-,1134555,37758,1430861
6967,04/10/20,8:00 AM,Manipur,-,-,9081,71,11649
