POSTED_BY,UNDER_CONSTRUCTION,RERA,BHK_NO.,BHK_OR_RK,SQUARE_FT,READY_TO_MOVE,RESALE,ADDRESS,LONGITUDE,LATITUDE,TARGET(PRICE_IN_LACS)
Owner,0,0,3,BHK,1360.092884,1,1,"Ramamurthy Nagar Extension,Bangalore",13.013311999999999,77.662077,82.0
Owner,0,0,2,BHK,1207.186974,1,1,"Tada,Nellore",14.433329999999998,79.96667,43.0
Dealer,0,1,2,BHK,743.3333332999999,1,1,"Mahim,Palghar",19.6394,72.7256,22.3
Dealer,1,1,3,BHK,2234.242709,0,1,"Kharadi,Pune",18.5438,73.9438,190.0
Dealer,0,0,3,BHK,1649.994844,1,1,"Bhawanipore,Kolkata",22.54111,88.33778000000001,160.0
Owner,0,0,2,BHK,890.1116686,1,1,"Virugambakkam,Chennai",13.0463,80.1913,55.0
Dealer,1,1,2,BHK,1110.49417,0,1,"Thakur Village,Mumbai",18.914541,72.818211,180.0
Dealer,0,1,3,BHK,1343.033016,1,1,"Wadala,Mumbai",31.292091,75.543763,360.0
Owner,0,0,2,BHK,949.7427779999999,1,1,"Kujimahal,Bhubaneswar",20.35418,85.756473,24.0
Dealer,0,1,1,BHK,724.2105263,1,1,"Sector-23 Taloja,Lalitpur",28.509982,77.05185,34.4
Builder,0,0,2,BHK,800.0,1,0,"Mulagunnathukavu,Thrissur",10.52,76.21,24.0
Dealer,0,0,3,BHK,1547.029703,1,1,"Sector-61 Noida,Noida",28.5942,77.3675,75.0
Owner,0,0,1,BHK,400.0,1,1,"Ambegaon Budruk,Pune",19.116670000000003,73.73333000000001,19.0
Owner,0,0,3,BHK,2500.0,1,1,"Bicholi Hapsi,Indore",22.727017,75.93404100000001,35.0
Dealer,0,0,4,BHK,3000.063159,1,1,"Juhu,Lalitpur",19.1026,72.8243,950.0
Builder,1,1,2,BHK,886.8421053,0,0,"Seegehalli,Bangalore",12.817956,77.452539,33.7
Owner,0,0,2,BHK,824.9312557,1,1,"Beed Bypass Road,Aurangabad",19.88879,75.34344,27.0
Dealer,0,0,2,BHK,1284.8516,1,1,"Bellandur,Bangalore",12.9255,77.6765,100.0
Owner,0,0,3,BHK,1230.180426,1,1,"Thakurpukur,Kolkata",22.461348,88.318428,45.0
Owner,0,0,3,BHK,1650.7098050000002,1,1,"Kakkanad,Kochi",9.930471,76.271273,100.0
Dealer,0,1,2,BHK,1689.655172,1,0,"Sector-85 Gurgaon,Gurgaon",28.404096999999997,76.951229,98.0
Owner,1,1,2,BHK,914.8486981000001,0,1,"Sector-168 Noida,Noida",28.494868,77.410298,39.0
Owner,0,0,3,BHK,1512.235359,1,1,"Basapura,Bangalore",12.863421,77.652405,55.0
Owner,0,0,2,BHK,840.3361345000001,1,1,"Queensland Park,Meerut",28.570553000000004,77.345958,17.0
Dealer,0,0,2,BHK,1100.060277,1,1,"Pimple Saudagar,Pune",18.5956,73.7981,73.0
Dealer,0,1,2,BHK,1350.028688,1,1,"Worli,Lalitpur",19.0167,72.8167,400.0
Dealer,1,1,3,BHK,2017.5,0,1,"Thanisandra,Bangalore",13.055985,77.622157,80.7
Dealer,0,0,3,BHK,2120.807478,1,1,"Varthur,Bangalore",12.9407,77.7466,270.0
Owner,0,0,3,BHK,2000.0,1,1,"Sector-63 Chandigarh,Chandigarh",30.73528,76.79111,120.0
Builder,0,1,3,BHK,929.1813159,1,0,"Wagholi,Pune",18.5823,73.983,74.0
Owner,0,0,2,BHK,960.0614439,1,1,"Near GNFC Township,Bharuch",21.725261,73.02358100000001,25.0
Dealer,0,0,2,BHK,833.1404767000001,1,1,"Sholinganallur,Chennai",12.90015,80.22791,36.0
Owner,0,1,1,BHK,425.0495891,1,1,"Akoli,Amravati",20.681069,76.9811,15.0
Owner,0,0,3,BHK,1274.787535,1,1,"Benachity,Durgapur",23.554673,87.274204,45.0
Dealer,1,0,1,BHK,626.005054,0,1,"Ghodbunder Road,Lalitpur",24.690279999999998,78.41889,54.5
Dealer,0,1,3,BHK,2177.554439,1,1,"New Alkapuri,Vadodara",22.31055,73.1695,52.0
Dealer,0,0,2,BHK,1171.444322,1,1,"Malad (West),Maharashtra",19.1849,72.8347,170.0
Dealer,1,0,2,BHK,1150.070126,0,1,"Barabanki Faizabad Road,Lucknow",26.92,81.2,41.0
Dealer,1,1,2,BHK,1110.053917,0,1,"Taloja,Mumbai",19.076057000000002,73.097319,70.0
Dealer,1,1,2,BHK,904.0683073999999,0,1,"Tambaram,Chennai",12.93,80.11,36.0
Dealer,1,0,1,BHK,630.0160513999999,0,1,"Tera Khas,Lucknow",26.864667999999998,81.0654,15.7
Owner,0,0,2,BHK,970.1202948999999,1,1,"Bekarbandh,Dhanbad",23.78,86.41,25.0
Dealer,0,1,3,BHK,1304.595248,1,1,"Kudlu Gate,Bangalore",12.887839999999999,77.654131,91.7
Dealer,0,0,3,BHK,2000.0,1,1,"Haridwar-Dehradun Road,Dehradun",30.327965999999996,78.046144,74.0
Dealer,0,0,2,BHK,1060.304838,1,1,"Shree Ananth Nagar Layout,Bangalore",21.19233,79.062102,32.0
Dealer,1,1,3,BHK,860.2520538999999,0,0,"Pokhran-2,Mumbai",18.96667,72.83333,200.0
Owner,0,0,2,BHK,960.0,1,1,"Tenkasi,Tirunelveli",8.96,77.3153,42.0
Dealer,0,1,2,BHK,1155.975252,1,1,"Zirakpur,Chandigarh",30.662283000000002,76.822397,35.5
Owner,0,0,2,BHK,745.8563536,1,1,"Chakan,Pune",18.744775,73.823649,27.0
Owner,0,0,3,BHK,1500.159591,1,1,"chopasni road,Jodhpur",26.173068,73.26135,47.0
Dealer,0,0,3,BHK,1405.8613599999999,1,1,"Sector-35G Kharghar,Maharashtra",18.96,72.82,130.0
Dealer,0,0,3,BHK,1725.200246,1,1,"Valasaravakkam,Chennai",13.04394,80.17251,140.0
Dealer,0,0,2,BHK,1100.164204,1,1,"NIBM,Pune",18.475864,73.89000899999999,67.0
Dealer,0,0,3,BHK,1800.232288,1,1,"Sector-134 Noida,Noida",28.5041,77.381557,62.0
Dealer,0,0,3,BHK,1749.883341,1,1,"Sector 20 Kharghar,Mumbai",19.049214000000003,73.072916,150.0
Owner,0,1,3,BHK,1996.007984,1,1,"Thanisandra,Bangalore",13.055985,77.622157,140.0
Owner,0,0,4,BHK,2400.0,1,1,"Bhoopsandra,Bangalore",13.0727,77.318754,120.0
Dealer,0,1,1,BHK,454.99786720000003,1,1,"Wadala,Lalitpur",24.690279999999998,78.41889,160.0
Dealer,1,1,4,BHK,1892.816856,0,1,"Prabhadevi,Maharashtra",19.0164,72.8294,990.0
Owner,0,0,2,BHK,1352.045182,1,1,"Prithvi Layout,Bangalore",12.96991,77.59796,79.0
Owner,0,0,3,BHK,4152.823920000001,1,1,"Ravi Subbaiah Colony,Vijayawada",16.51667,80.61667,50.0
Dealer,0,1,1,BHK,628.8990052,1,1,"Manjri,Pune",18.490075,73.968862,37.3
Dealer,0,0,2,BHK,909.0909091,1,1,"Nilje Gaon,Lalitpur",24.690279999999998,78.41889,54.0
Owner,0,0,2,BHK,899.8659774,1,1,"Tilakwadi,Belgaum",15.866670000000001,74.5,47.0
Dealer,0,0,4,BHK,1781.5540629999998,1,1,"Sector-49 Chandigarh,Chandigarh",30.692242999999998,76.750614,130.0
Owner,0,0,2,BHK,800.0,1,1,"Sector-28 Pratap Nagar,Jaipur",26.807408000000002,75.83865899999999,27.0
Dealer,1,1,1,BHK,352.5983487,0,0,"Bhadra Nagar,Maharashtra",20.742166,80.104602,36.3
Dealer,0,0,3,BHK,1200.107875,1,1,"Chhalera,Noida",28.57,77.32,44.5
Dealer,0,0,2,BHK,1060.0706710000002,1,1,"Sector-35G Kharghar,Lalitpur",24.690279999999998,78.41889,90.0
Dealer,1,1,2,BHK,580.1450363,0,0,"Sector-89 Gurgaon,Gurgaon",28.418638,76.94541600000001,23.2
Dealer,0,0,2,BHK,841.6327676000001,1,1,"Malad (West),Mumbai",19.1849,72.8347,180.0
Dealer,1,1,2,BHK,1575.2409189999998,0,0,"Sector-77 Gurgaon,Gurgaon",28.381414000000003,76.98137,85.0
Builder,1,1,1,BHK,444.56371039999993,0,0,"Bhandup (West),Mumbai",19.147866,72.932609,99.4
Owner,0,0,2,BHK,880.2816901000001,1,1,"Indore Bypass Road,Indore",41.68798605,-86.00731141,17.5
Owner,0,0,2,BHK,1200.234192,1,1,"NGGO Colony,Coimbatore",9.506689,77.637778,41.0
Dealer,0,1,3,BHK,1777.983921,1,1,"Bhandup (West),Lalitpur",19.147866,72.932609,230.0
Dealer,0,1,3,BHK,1705.1913600000003,1,1,"Yelahanka,Bangalore",13.11389,77.59833,90.0
Owner,0,0,2,BHK,1170.145478,1,1,"sudarshan nagar,Indore",20.720696,77.375135,37.0
Builder,1,1,2,BHK,1023.6842109999999,0,0,"New Manish Nagar,Lalitpur",19.12775,72.827595,38.9
Dealer,0,0,2,BHK,800.0,1,1,"Semmenchery,Chennai",13.09,80.27,30.0
Dealer,0,1,3,BHK,1380.065717,1,1,"Perumbakkam,Chennai",12.9053,80.1986,63.0
Dealer,0,1,3,BHK,1995.034581,1,1,"Bhakti Park,Maharashtra",19.02767,72.88001,450.0
Dealer,0,0,3,BHK,1600.134748,1,1,"Jyoti Nagar,Aurangabad",29.974075,76.84109699999999,95.0
Dealer,0,1,2,BHK,955.0239234,1,1,"Kalyan (West),Maharashtra",19.245347,73.124577,49.9
Owner,0,0,1,BHK,480.10973939999997,1,1,"Central Apartment,Sarfabad Near Sundar Farm House,Noida",19.344689000000002,72.812609,14.0
Dealer,0,1,3,BHK,1647.220316,1,1,"Sector-107 Noida,Noida",28.546788,77.37849399999999,96.0
Owner,0,0,3,BHK,780.0312012,1,1,"Ramdham Society,Rajkot",22.29691,70.79836,60.0
Owner,1,1,2,BHK,1139.742319,0,1,"Salan Gaon,Dehradun",30.488981,78.646387,46.0
Dealer,1,1,2,BHK,1311.020408,0,0,"Sohna,Gurgaon",28.25,77.07,80.3
Dealer,0,1,3,BHK,2305.9185239999997,1,1,"Bannerghatta,Bangalore",12.808137,77.58308000000001,180.0
Dealer,1,1,2,BHK,697.2420205,0,1,"Powai,Maharashtra",19.12,72.91,180.0
Dealer,0,1,3,BHK,1917.0860289999998,1,1,"Sector-37 Bahadurgarh,Bahadurgarh",30.739007,76.74839300000001,80.0
Owner,0,0,3,BHK,1394.894685,1,1,"Whitefield,Bangalore",12.9958935,77.761394,100.0
Dealer,1,1,3,BHK,1778.6286109999999,0,1,"Zirakpur,Chandigarh",30.662283000000002,76.822397,51.1
Owner,0,0,2,BHK,670.0758244,1,1,"Kestopur,Kolkata",22.605438,88.422084,38.0
Dealer,0,1,3,BHK,2082.741645,1,1,"kavesar,Mumbai",18.96667,72.83333,220.0
Dealer,0,0,2,BHK,1257.647859,1,1,"Alwar Road,Bhiwadi",28.2102,76.8606,18.5
Owner,0,0,1,BHK,430.57050589999994,1,1,"Gyan Khand 4,Ghaziabad",28.66667,77.41667,20.0
Owner,0,0,4,BHK,2300.025556,1,1,"Hebbal Kempapura,Bangalore",13.050999999999998,77.5962,270.0
Owner,0,0,2,BHK,1200.0,1,1,"Madhira,khammam Dist,Telangana,Warangal",16.9167,80.3667,30.0
Dealer,0,0,2,BHK,832.4324324,1,1,"Anakaputhur,Chennai",12.9828,80.1264,30.8
Dealer,0,0,3,BHK,1250.0,1,1,"Kondhwa,Pune",18.52361,73.84778,70.0
Dealer,0,1,3,BHK,1564.5000710000002,1,1,"Thane West,Maharashtra",19.18,72.96333,220.0
Dealer,0,0,3,BHK,2295.332823,1,1,"Hebbal,Bangalore",13.040339999999999,77.591347,210.0
Dealer,1,1,2,BHK,808.9631598999999,0,0,"Sulem Sarai,Allahabad",25.451221,81.788809,42.6
Dealer,0,0,2,BHK,1350.048216,1,1,"Rustam Bagh Layout,Bangalore",12.96991,77.59796,70.0
Dealer,1,1,2,BHK,1049.017738,0,1,"Dhokali,Maharashtra",18.142544,75.10616999999999,110.0
Dealer,0,0,2,BHK,1000.0,1,1,"Baridih,Jamshedpur",22.800527,86.25166,62.0
Owner,0,0,3,BHK,1200.0,1,1,"Wadgaon Budruk,Pune",18.73783,73.640766,75.0
Dealer,0,0,3,BHK,1935.0157219999999,1,1,"Lokhandwala Kandivali East,Mumbai",19.1955,72.8728,240.0
Owner,0,0,3,BHK,1160.092807,1,1,"Sundarpada,Bhubaneswar",20.230195000000002,85.816005,40.0
Dealer,1,1,4,BHK,1449.55756,0,0,"Worli,Mumbai",19.0167,72.8167,670.0
Owner,0,0,2,BHK,870.0980392000001,1,1,"Talap,Kannur",11.87703,75.369159,35.5
Dealer,0,1,2,BHK,1043.841336,1,1,"Kandivali (West),Lalitpur",19.1983,72.8409,130.0
Owner,0,0,2,BHK,850.0,1,1,"Pallavaram,Chennai",12.968,80.1502,42.5
Dealer,0,1,2,BHK,1053.007318,1,1,"Mysore Road,Bangalore",12.96991,77.59796,59.0
Dealer,0,1,1,BHK,630.2521008,1,1,"UIT,Bhiwadi",28.2102,76.8606,15.0
Owner,0,1,2,BHK,845.1957295,1,1,"Ayodhya Bypass,Bhopal",23.25,77.41667,19.0
Dealer,0,0,2,BHK,746.9056764999999,1,1,"Hebbal,Bangalore",13.040339999999999,77.591347,35.0
Owner,0,1,3,BHK,1540.229885,1,1,"Lalghati,Bhopal",23.280294,77.36573100000001,67.0
Dealer,0,0,3,BHK,1523.151909,1,1,"Surya Nagar,Chennai",20.266924,85.814859,75.0
Owner,0,0,2,BHK,994.3714822000001,1,1,"College road,Junagadh",-6.19851525,106.78419699999999,15.9
Dealer,0,1,3,BHK,932.6380939999999,1,0,"Goregaon (West),Maharashtra",19.161955,72.839616,220.0
Dealer,1,0,3,BHK,1422.648565,0,1,"Dadar (West),Lalitpur",19.0201,72.8381,350.0
Dealer,1,1,1,BHK,486.00223960000005,0,0,"Balkum,Maharashtra",19.222101000000002,72.988231,65.1
Dealer,0,1,2,BHK,473.4350342,1,0,"Dombivli (East),Maharashtra",19.2167,73.0833,45.0
Dealer,0,1,3,BHK,1606.511728,1,1,"Ulwe,Mumbai",18.973907999999998,73.02510600000001,150.0
Dealer,0,1,1,BHK,384.2230534,1,1,"Virar West,Mumbai",19.4559,72.8114,33.9
Dealer,0,1,2,BHK,987.6033058,1,1,"Dera Bassi,Chandigarh",30.594843,76.84983000000001,23.9
Dealer,0,0,3,BHK,1471.753651,1,1,"Deonar,Maharashtra",19.049513,72.91920400000001,260.0
Owner,0,0,3,BHK,1580.194891,1,1,"Infopark,Kochi",10.009277,76.361736,60.0
Dealer,0,0,3,BHK,1723.77158,1,1,"Mullanpur,Chandigarh",30.73528,76.79111,64.9
Owner,0,1,3,BHK,1480.165779,1,1,"Sector-78 Noida,Noida",28.560719,77.386208,75.0
Dealer,1,1,3,BHK,174909.0909,0,0,"Sector-89 A Gurgaon,Gurgaon",28.418638,76.94541600000001,9620.0
Owner,0,0,2,BHK,1090.047393,1,1,"Punkunnam,Thrissur",10.5339,76.2085,46.0
Dealer,0,1,3,BHK,1650.165017,1,1,"Sector-102 Gurgaon,Gurgaon",28.479440000000004,76.971432,85.0
Dealer,0,1,2,BHK,667.022412,1,1,"Ravet,Pune",18.651598,73.735448,50.0
Owner,0,1,2,BHK,1050.213325,1,1,"Lal Kuan,Ghaziabad",28.634536999999998,77.471342,32.0
Owner,0,0,1,BHK,450.0450045,1,1,"Mahal,Nagpur",21.14408,79.111474,20.0
Dealer,0,0,2,BHK,1100.06854,1,1,"Zingabai Takli,Nagpur",21.033401,79.491924,32.1
Dealer,0,0,2,BHK,1203.703704,1,1,"Kharghar,Mumbai",19.038204999999998,73.06612,130.0
Dealer,1,1,3,BHK,1814.8820329999999,0,1,"Chinna Waltair,Visakhapatnam",17.788157,83.379896,130.0
Dealer,0,0,1,BHK,589.9060519999999,1,1,"Nalasopara (West),Mumbai",18.96667,72.83333,27.0
Dealer,1,1,1,BHK,477.0082045,0,1,"Undri,Pune",18.452663,73.93104,25.0
Dealer,1,1,3,BHK,976.9441188,0,0,"Hosahalli,Bangalore",12.993708,77.475989,100.0
Dealer,0,0,2,BHK,1088.132358,1,1,"Porur,Chennai",13.03478,80.15586,68.4
Dealer,0,1,2,BHK,817.3273396000001,1,1,"Kolshet Road,Mumbai",19.249861,72.96386600000001,100.0
Builder,0,0,3,BHK,1094.3833240000001,1,0,"Kalwar Road,Jaipur",26.9883,75.5846,18.9
Dealer,0,0,2,BHK,1518.987342,1,1,"Kharghar,Mumbai",19.038204999999998,73.06612,150.0
Dealer,0,0,1,BHK,500.0,1,1,"Sector 19 Ulwe,Lalitpur",19.049989,73.077321,38.0
Dealer,0,0,3,BHK,1600.0,1,1,"Peer Muchalla,Panchkula",30.660436999999998,76.861517,38.0
Dealer,1,0,2,BHK,921.5590611,0,1,"Chembur,Lalitpur",19.05871,72.89969,170.0
Dealer,1,1,2,BHK,863.4431456,0,1,"Lal Baug,Lalitpur",24.690279999999998,78.41889,260.0
Dealer,0,0,2,BHK,945.0307134999999,1,1,"Dombivli (East),Mumbai",19.2167,73.0833,60.0
Owner,0,0,2,BHK,1015.141087,1,1,"Kengeri,Bangalore",12.919986999999999,77.489265,59.0
Dealer,0,0,1,BHK,610.0040667000001,1,1,"Louis Wadi,Maharashtra",21.145892,74.56310699999999,75.0
Owner,0,0,3,BHK,1800.327332,1,1,"Zirakpur,Chandigarh",30.662283000000002,76.822397,55.0
Dealer,0,1,3,BHK,1833.3333329999998,1,1,"Bawadia Kalan,Bhopal",23.176444,77.44891700000001,55.0
Dealer,0,0,5,BHK,2341.597796,1,1,"Majiwada,Mumbai",19.218498,72.992114,510.0
Dealer,1,1,3,BHK,1710.0188100000003,0,1,"Upper Worli,Mumbai",19.0167,72.8167,900.0
Owner,1,1,3,BHK,1906.158358,0,1,"Zirakpur,Chandigarh",30.662283000000002,76.822397,65.0
Owner,0,0,2,BHK,680.0894855,1,1,"Tembhode,Palghar",19.700808,72.75554699999999,15.2
Dealer,0,1,2,BHK,1150.121065,1,1,"Tapukara,Bhiwadi",28.2102,76.8606,19.0
Dealer,0,0,2,BHK,1222.942399,1,1,"Baner,Pune",18.558319,73.77588,100.0
Owner,0,1,2,BHK,900.0620732000001,1,1,"Iggalur,Bangalore",12.788269999999999,77.70558299999999,29.0
Dealer,0,0,5,BHK,5600.0,1,1,"Sector-78 Noida,Noida",28.560719,77.386208,490.0
Dealer,0,1,1,BHK,560.0327824,1,1,"Nandel Fata,Pune",18.52361,73.84778,41.0
Owner,0,0,2,BHK,1000.0,1,1,"Sarjapura - Attibele Road,Bangalore",12.86,77.786,40.0
Owner,0,0,2,BHK,1169.13484,1,1,"Hathoj,Jaipur",26.96,75.6809,30.0
Owner,0,1,1,BHK,512.0852110000001,1,1,"Kadamba Plateau,Goa",15.40194,74.04333000000001,25.0
Owner,0,0,2,BHK,1180.004291,1,1,"Hinjewadi Phase 1,Pune",18.5853,73.7413,55.0
Dealer,0,0,2,BHK,1230.186894,1,1,"8th Phase JP Nagar,Bangalore",12.905368,77.580403,52.0
Dealer,1,1,2,BHK,1078.9350769999999,0,1,"Zirakpur,Mohali",30.65,76.82,46.2
Owner,0,0,2,BHK,898.7210508,1,1,"Aluva,Ernakulam",10.139252,76.370372,26.0
Owner,0,0,2,BHK,800.0,1,1,"Nandivaram-Guduvancheri,Chennai",12.852400999999999,80.05933900000001,26.0
Owner,0,1,2,BHK,1376.032024,1,1,"Rajarajeshwari Nagar,Bangalore",12.919423,77.522774,110.0
Owner,0,1,1,BHK,610.0660905,1,1,"Kankavli,Sindhudurg",16.2661,73.7122,24.0
Dealer,0,0,2,BHK,1200.1010609999998,1,1,"Sector 5 Ulwe,Mumbai",19.148338,72.995687,95.0
Dealer,0,0,2,BHK,1250.0,1,1,"Anand Nagar,Maharashtra",18.476532000000002,73.820689,100.0
Dealer,0,1,2,BHK,982.6086957,1,1,"Nagarbhavi,Bangalore",12.957467999999999,77.516563,45.2
Dealer,0,0,2,BHK,920.0,1,1,"Bhakti Park,Mumbai",19.02767,72.88001,230.0
Dealer,0,0,4,BHK,2841.219539,1,1,"Sector-67 Gurgaon,Gurgaon",28.378021,77.063066,260.0
Owner,0,0,2,BHK,1151.9607839999999,1,1,"Moti Residency,Ghaziabad",28.66667,77.41667,47.0
Owner,0,0,2,BHK,899.9470618999999,1,1,"Ankleshwar,Bharuch",21.6,73.0,17.0
Owner,0,1,2,BHK,1034.885662,1,1,"Warje,Pune",18.485487,73.80377299999999,62.0
Dealer,1,1,2,BHK,750.0,0,1,"Dombivli (East),Lalitpur",19.2167,73.0833,60.0
Owner,0,0,3,BHK,1135.273425,1,1,"P And T Nagar,Madurai",13.040035000000001,80.241072,35.5
Dealer,0,0,3,BHK,1348.888889,1,1,"Seminari Hill,Nagpur",21.164965,79.06456700000001,60.7
Dealer,0,1,2,BHK,1095.023726,1,1,"Sector 17 Ulwe,Maharashtra",18.964489,73.019574,90.0
Dealer,0,1,2,BHK,1159.913393,1,1,"Malad (West),Mumbai",19.1849,72.8347,150.0
Owner,0,0,2,BHK,1050.199538,1,1,"Ramprastha,Ghaziabad",28.66667,77.41667,50.0
Dealer,0,0,3,BHK,1199.926158,1,1,"Bhattakufer,Shimla",31.10333,77.17222,65.0
Owner,0,0,1,BHK,379.0028375,1,1,"Maruti Nagar,Rajkot",21.729768,70.43892,18.7
Owner,0,0,2,BHK,685.2248394,1,1,"Tembhode,Palghar",19.700808,72.75554699999999,16.0
Dealer,0,0,4,BHK,3372.3258509999996,1,1,"Kaloor,Kochi",9.994,76.292,320.0
Dealer,0,0,2,BHK,1310.087675,1,1,"Nerul,Goa",15.508002,73.796273,130.0
Dealer,0,0,2,BHK,1000.0,1,1,"Padi Pudur Nagar,Chennai",12.80464,80.214308,67.2
Owner,0,0,3,BHK,2400.2400239999997,1,1,"Bhakti Nagar,Rajkot",22.285717,70.767706,80.0
Owner,0,0,3,BHK,1574.80315,1,1,"Jalandhar-Nakodar Road,Jalandhar",31.15185,75.56378000000001,50.0
Owner,0,1,3,BHK,1502.145923,1,1,"Dindoli,Surat",21.142359,72.862596,35.0
Dealer,0,1,3,BHK,1650.456823,1,1,"Peer Muchalla,Panchkula",30.660436999999998,76.861517,56.0
Owner,0,0,2,BHK,1100.196464,1,1,"Ainthapali,Sambalpur",21.494059,83.994374,28.0
Dealer,0,0,2,BHK,1063.1578949999998,1,1,"Kestopur,Kolkata",22.605438,88.422084,40.4
Owner,0,1,4,BHK,3374.578178,1,1,"Sector-143 Noida,Noida",28.5035,77.426447,120.0
Owner,1,1,2,BHK,1170.365068,0,1,"Manewada,Nagpur",21.093676000000002,79.111965,32.7
Dealer,0,0,2,BHK,1049.656843,1,1,"Jagatpura,Jaipur",26.832353,75.841749,26.0
Dealer,1,1,2,BHK,1133.38528,0,1,"Mulund (West),Mumbai",19.1759,72.9522,160.0
Dealer,1,0,3,BHK,1207.5471699999998,0,0,"New Alipore,Kolkata",22.530279999999998,88.33417,160.0
Owner,0,0,2,BHK,900.090009,1,1,"Vignana Nagar,Bangalore",12.973432,77.68242,40.0
Dealer,0,0,3,BHK,1398.9769820000001,1,1,"Sector 84 Faridabad,Faridabad",28.404729999999997,77.367514,54.7
Dealer,0,0,3,BHK,1550.087192,1,1,"Kamla Nagar,Agra",27.221766,78.026673,80.0
Dealer,0,1,4,BHK,2672.81106,1,1,"Chembur (East),Mumbai",19.05871,72.89969,580.0
Dealer,0,0,3,BHK,1360.103627,1,1,"Beltola,Guwahati",26.117107999999998,91.802088,63.0
Dealer,0,0,3,BHK,1300.091771,1,1,"Pimple Saudagar,Pune",18.5956,73.7981,85.0
Dealer,0,1,2,BHK,1322.199026,1,1,"Worli,Mumbai",19.0167,72.8167,380.0
Dealer,0,0,3,BHK,1750.0514719999999,1,1,"Sector-99 Noida,Noida",28.543278000000004,77.358896,85.0
Dealer,1,1,4,BHK,3939.393939,0,0,"Hebbal,Bangalore",13.040339999999999,77.591347,390.0
Owner,0,0,3,BHK,1764.705882,1,1,"Wilson Garden,Bangalore",12.9506,77.5952,150.0
Dealer,0,0,2,BHK,1000.0,1,1,"Viman Nagar,Pune",18.56,73.91,100.0
Owner,0,0,3,BHK,1035.2477199999998,1,1,"Manish Nagar,Nagpur",21.094632,79.074805,42.0
Owner,0,1,2,BHK,1245.15772,1,1,"Noida Extension,Noida",28.579003999999998,77.431173,45.0
Dealer,0,1,3,BHK,1937.6324550000002,1,1,"Wadala,Mumbai",31.292091,75.543763,320.0
Owner,0,0,2,BHK,989.8539965,1,1,"Begur Mico layout,Bangalore",12.8706,77.6279,40.0
Owner,0,0,2,BHK,850.0991782,1,1,"Oswal Nagar,Ratnagiri",20.936311,74.779335,30.0
Dealer,0,1,1,BHK,584.1121495,1,1,"Sector-120 Noida,Noida",28.585757,77.396668,25.0
Owner,0,1,2,BHK,734.8784624,1,1,"Itkheda,Aurangabad",20.020552,75.07763299999999,26.0
Dealer,1,0,1,BHK,550.0381970999999,0,1,"Naupada,Maharashtra",18.96,72.82,72.0
Dealer,0,0,2,BHK,1002.119869,1,1,"Sunnambu Kolathur,Chennai",13.129470999999999,80.208888,52.0
Owner,0,0,2,BHK,1957.730812,1,1,"Trichy Road,Coimbatore",11.0,76.96667,88.0
Owner,0,0,2,BHK,1184.30792,1,1,"Villivakkam,Chennai",13.1101,80.2095,32.0
Dealer,1,0,2,BHK,753.3333332999999,0,1,"Behala,Kolkata",22.498882000000002,88.31755600000001,22.6
Owner,0,0,3,BHK,1131.090487,1,1,"Sarvodaya Nagar,Kanpur",26.477364,80.302782,78.0
Dealer,0,0,2,BHK,900.2520706,1,1,"Mansarovar Extension,Jaipur",26.8626,75.7633,25.0
Dealer,0,0,4,BHK,3775.4845210000003,1,1,"Sector-128 Noida,Noida",28.522931,77.357078,300.0
Dealer,0,0,3,BHK,1448.1305949999999,1,1,"Akshaya Nagar,Bangalore",12.96991,77.59796,110.0
Dealer,0,0,2,BHK,1064.311594,1,1,"MR 11,Indore",22.72056,75.84722,23.5
Dealer,1,1,4,BHK,2740.083507,0,1,"Whitefield,Bangalore",12.9958935,77.761394,210.0
Dealer,1,1,2,BHK,568.6759885,0,0,"Kalwa,Maharashtra",19.196694,73.00311500000001,85.0
Dealer,0,1,1,BHK,750.0394758,1,1,"Malad (West),Mumbai",19.1849,72.8347,95.0
Dealer,1,0,2,BHK,949.5548961000001,0,1,"Sector-37 Noida,Noida",28.5688,77.3425,28.8
Dealer,0,1,3,BHK,1663.3209060000002,1,1,"Zirakpur,Chandigarh",30.662283000000002,76.822397,58.0
Dealer,0,0,2,BHK,984.8751319,1,1,"Sukliya,Indore",22.756329,75.863062,28.0
Dealer,1,0,1,BHK,610.0536847,0,1,"Badlapur,Mumbai",18.96667,72.83333,25.0
Dealer,0,1,2,BHK,979.7431483999999,1,1,"Wakad,Pune",18.5993,73.7625,74.0
Dealer,0,0,2,BHK,948.5714286,1,1,"Hindustan More,Kolkata",22.558039,88.350884,33.2
Dealer,0,0,2,BHK,1145.751673,1,1,"Bhandup (West),Lalitpur",19.147866,72.932609,190.0
Owner,0,0,2,BHK,712.0662869,1,1,"Maheshtala,Kolkata",22.486821,88.233267,27.5
Dealer,0,0,3,BHK,1335.0342660000001,1,1,"Hiranandani Gardens - Powai,Mumbai",19.124896,72.89350300000001,450.0
Owner,0,0,2,BHK,1649.746193,1,1,"NH-8,Dharuhera",12.973237,77.64685899999999,52.0
Dealer,0,0,3,BHK,1649.530621,1,1,"Zirakpur,Chandigarh",30.662283000000002,76.822397,36.9
Owner,1,1,2,BHK,1000.0,0,1,"Rachna Nagar,Bhopal",23.243151,77.436136,22.0
Dealer,1,1,3,BHK,1100.41841,0,1,"Sector 45 Faridabad,Faridabad",28.450803999999998,77.29956,26.3
