,id,title,release_date,overview,popularity,vote_average,vote_count,video
9155,4723,Southland Tales,2007-11-14,"Set in the futuristic landscape of Los Angeles on July 4, 2008, as it stands on the brink of social, economic and environmental disaster. Boxer Santaros is an action star who's stricken with amnesia. His life intertwines with Krysta Now, an adult film star developing her own reality television project, and Ronald Taverner, a Hermosa Beach police officer who holds the key to a vast conspiracy.",8.274,5.0,392,False
9156,9722,Bewitched,2005-06-21,"Thinking he can overshadow an unknown actress in the part, an egocentric actor unknowingly gets a witch cast in an upcoming television remake of the classic show ""Bewitched"".",11.51,5.0,1245,False
9157,43554,Paparazzi,1998-12-18,A  montley group of free-lance photographers are desperate to grab a good shot of a celebrity.,6.007,5.0,268,False
9158,42437,Natale a Rio,2008-12-19,"Fabio has always been in love with his colleague Linda Vita but she has never seen him in four years despite attempts to Fabio until he contacts her but due to a mistake she believes is her boyfriend. Paolo Berni and Mario Patani have organized a luxurious vacation in Rio de Janeiro for the Christmas holidays but don't know that their sons Piero and Marco have booked a trip for the same low-cost destination and for a problem of homonymy between fathers and sons, the two holidays are exchanged.",7.095,5.0,390,False
9159,429422,Capone,2020-06-26,"The 47-year old Al Capone, after 10 years in prison, starts suffering from dementia and comes to be haunted by his violent past.",15.601,5.0,226,False
9160,4474,My Super Ex-Girlfriend,2006-06-20,"When New York architect Matt Saunders dumps his new girlfriend Jenny Johnson - a smart, sexy and reluctant superhero known as G-Girl - she uses her powers to make his life a living hell!",12.041,5.0,1141,False
9161,325358,Superfast!,2015-03-05,"Undercover cop Lucas White joins Vin Serento's LA gang of illegal street racers. They are fast and they are furious and they plan to double cross LA crime kingpin Juan Carlos de la Sol who hides his cash in a downtown Taco Bell. The gang's outrageous plan is as daring as it is ridiculous and will see them towing the whole damn restaurant, at crazy speeds.",52.959,5.0,279,False
9162,289720,Outcast,2014-09-26,"A mysterious warrior teams up with the daughter and son of a deposed Chinese Emperor to defeat their cruel Uncle, who seeks their deaths.",50.089,5.0,361,False
9163,77941,I soliti idioti,2011-11-04,"A movie based on the italian sitcom ""I Soliti Idioti"".",5.258,5.0,315,False
9164,277839,"Good Guys Go to Heaven, Bad Guys Go to Pattaya",2016-02-24,"Franky and Krimo dream of leaving the grey grime of their neighborhood behind and of traveling to the famous and diabolical Thai beach resort of Pattaya. To get there cheaply, the two friends have the crazy idea of registering, unbeknownst to him, the local little person for the Thai Dwarf Boxing World Championship. But what was supposed to be a dream vacation will transform into the most insane and dangerous adventure of their lives.",5.795,5.0,410,False
9165,293572,The Houses October Built,2014-10-10,"Beneath the fake blood and cheap masks of countless haunted house attractions across the country, there are whispers of truly terrifying alternatives. Looking to find an authentic, blood-curdling good fright for Halloween, five friends set off on a road trip in an RV to track down these underground Haunts. Just when their search seems to reach a dead end, strange and disturbing things start happening and it becomes clear that the Haunt has come to them…",7.116,5.0,241,False
9166,12158,Vampire in Brooklyn,1995-10-26,"Maximillian, the lone survivor of a race of vampires, comes to Brooklyn in search of a way to live past the next full moon. His ticket to survival is Rita, a NYPD detective who doesn't know she's half vampire -- and Maximillian will do whatever's necessary to put her under his spell.",11.777,5.0,402,False
9167,25704,Post Grad,2009-08-21,"Ryden Malby has a master plan. Graduate college, get a great job, hang out with her best friend and find the perfect guy. But her plan spins hilariously out of control when she’s forced to move back home with her eccentric family.",8.643,5.0,233,False
9168,133469,The Dream Team,2012-09-26,A former footballer living in Brittany enlists his old teammates to help the local fisherman to win some games in order to raise money and save jobs.,7.766,5.0,592,False
9169,346651,Pandemic,2016-02-26,"After a virus of epic proportions overwhelms the planet—with more infected than uninfected—humanity is losing its grip on survival and its only hope is finding a cure and keeping the infected contained. Lauren, a doctor, arrives in Los Angeles with her crack team to lead the hunt for uncontaminated civilian survivors, but nothing can prepare them for the blood-soaked mayhem they witness as they head into the Californian streets where everything is considered a trap.",64.096,5.0,251,False
9170,87436,The ABCs of Death,2013-03-08,"An ambitious anthology film featuring segments directed by over two dozen of the world's leading talents in contemporary genre film. Inspired by children's educational ABC books, the film comprises 26 individual chapters, each helmed by a different director assigned a letter of the alphabet. The directors were then given free reign in choosing a word to create a story involving death.",9.572,5.0,426,False
9171,17680,The Girlfriend Experience,2009-05-22,"Chelsea is an in-demand call girl whose $2,000 an hour price tag allows her to live in New York's lap of luxury. Besides her beauty and sexual skill, Chelsea offers her clients companionship and conversation, or, as she dubs it, ""the girlfriend experience."" With her successful business and a devoted, live-in boyfriend, Chelsea thinks she has it made... until a new client rocks her world.",10.84,5.0,213,False
9172,12107,Nutty Professor II: The Klumps,2000-07-27,"The hilarity begins when professor Sherman Klump finds romance with fellow DNA specialist, Denise Gaines, and discovers a brilliant formula that reverses aging. But Sherman's thin and obnoxious alter ego, Buddy Love, wants out...and a big piece of the action. And when Buddy gets loose, things get seriously nutty.",14.103,5.0,1013,False
9173,586333,Who Would You Take to a Deserted Island?,2019-03-22,"On their last night together, four longtime flatmates' lives are suddenly upended when a secret is revealed during the course of an evening celebration.",10.885,5.0,336,False
9174,681019,Nobody Sleeps in the Woods Tonight,2020-03-13,"Addicted to technology, a group of teens attends a rehabilitation camp in the forest, but a sinister force there intends to take them offline forever.",89.5,5.0,397,False
9175,65055,Shark Night 3D,2011-09-02,A weekend at a lake house in the Louisiana Gulf turns into a nightmare for seven vacationers as they are subjected to fresh-water shark attacks.,15.385,5.0,396,False
9176,11679,xXx: State of the Union,2005-04-27,Darius Stone's criminal record and extreme sports obsession make him the perfect candidate to be the newest XXX agent. He must save the U.S. government from a deadly conspiracy led by five-star general and Secretary of Defense George Deckert.,26.789,5.0,1452,False
9177,10032,Van Wilder 2: The Rise of Taj,2006-12-01,"Taj Mahal Badalandabad leaves Coolidge College behind for the halls of Camford University in England, where he looks to continue his education, and teach an uptight student how to make the most out of her academic career.",13.274,5.0,306,False
9178,9947,Elektra,2005-01-13,"Elektra the warrior survives a near-death experience, becomes an assassin-for-hire, and tries to protect her two latest targets, a single father and his young daughter, from a group of supernatural assassins.",27.162,5.0,1857,False
9179,3093,Basic Instinct 2,2006-03-29,"Novelist Catherine Tramell is once again in trouble with the law, and Scotland Yard appoints psychiatrist Dr. Michael Glass to evaluate her. Though, like Detective Nick Curran before him, Glass is entranced by Tramell and lured into a seductive game.",25.198,5.0,550,False
9180,385448,The Little Mermaid,2018-08-02,A young reporter and his niece discover a beautiful and enchanting creature they believe to be the real little mermaid.,36.755,5.0,750,False
9181,10685,The Watcher,2000-09-08,"FBI agent Joel Campbell, burnt-out and shell-shocked after years spent chasing serial killers, flees L.A. to begin a new life for himself in Chicago. But five months later, Joel's best laid plans are abruptly cut short when his new hometown becomes the setting for some particularly gruesome murders--murders that could only have been committed by one man: David Allen Griffin. One of Joel's most elusive and cunning nemeses, Griffin has followed his former pursuer to Chicago in order to play a sadistic game of cat and mouse. Taunting Joel with photographs of his intended victims and leaving his crime scenes meticulously free of clues in order to keep the police at bay, Griffin derives as much pleasure out of watching Joel react to every movement as watching his victims die. But when Griffin moves into Joel's inner circle, Joel must quickly find some way to stop him before someone close to him becomes the next one to die.",9.18,5.0,354,False
9182,71676,Ghost Rider: Spirit of Vengeance,2011-12-11,"When the devil resurfaces with aims to take over the world in human form, Johnny Blaze reluctantly comes out of hiding to transform into the flame-spewing supernatural hero Ghost Rider -- and rescue a 10-year-old boy from an unsavory end.",97.533,5.0,2974,False
9183,13257,Mr. Woodcock,2007-09-14,"Taken aback by his mother's wedding announcement, a young man returns home in an effort to stop her from marrying his old high school gym teacher, a man who made high school hell for generations of students.",7.384,5.0,334,False
9184,441614,Amar,2017-04-21,"Laura and Carlos love each other as if every day was the last, and perhaps that first love intensity is what will tear them apart a year later.",6.875,5.0,455,False
9185,42941,30 Days of Night: Dark Days,2010-10-04,"After surviving the incidents in Barrow, Alaska, Stella Olemaun relocates to Los Angeles, where she intentionally attracts the attention of the local vampire population in order to avenge the death of her husband, Eben.",29.93,5.0,370,False
9186,157424,Cabin Fever: Patient Zero,2014-02-05,"A group of friends head to a deserted Caribbean island for a surprise overnight bachelor party only to discover that the island isn't deserted. It's actually the home to a secret medical facility. Not only that, there's something wrong with the water surrounding the island...",11.573,5.0,224,False
9187,323262,Holidays,2016-04-22,"An anthology feature film that puts a uniquely dark and original spin on some of the most iconic and beloved holidays of all time by challenging our folklore, traditions and assumptions.",12.594,5.0,394,False
9188,8968,Boogeyman,2005-02-04,"Every culture has one – the horrible monster fueling young children's nightmares. But for Tim, the Boogeyman still lives in his memories as a creature that devoured his father 16 years earlier. Is the Boogeyman real? Or did Tim make him up to explain why his father abandoned his family?",8.467,5.0,562,False
9189,14564,Rings,2017-02-01,"Julia becomes worried about her boyfriend, Holt when he explores the dark urban legend of a mysterious videotape said to kill the watcher seven days after viewing. She sacrifices herself to save her boyfriend and in doing so makes a horrifying discovery: there is a ""movie within the movie"" that no one has ever seen before.",43.205,5.0,2182,False
9190,2830,My Boss's Daughter,2003-08-21,"When a young man agrees to housesit for his boss, he thinks it'll be the perfect opportunity to get close to the woman he desperately has a crush on – his boss's daughter. But he doesn't plan on the long line of other houseguests that try to keep him from his mission. And he also has to deal with the daughter's older brother, who's on the run from local drug dealers.",8.948,5.0,548,False
9191,297160,XX,2017-02-17,This all-female horror anthology features four dark tales from four fiercely talented women.,10.006,5.0,340,False
9192,70586,Setup,2011-10-17,"A group of friends plan out a detailed heist that turns deadly when one betrays the other by taking off with the goods. Taking matters into his own hands, Sonny seeks out his revenge teaming up with the most dangerous mob boss in town to get back what is rightfully his. When he finally comes face to face with his longtime friend he will be forced to make a life changing choice.",8.576,5.0,331,False
9193,481375,Malevolent,2018-12-13,"A brother-sister team who fake paranormal encounters for cash get more than they bargained for when a job at a haunted estate turns very, very real.",11.473,5.0,294,False
9194,10384,Supernova,2000-01-14,"Set in the 22nd century, when a battered salvage ship sends out a distress signal, the seasoned crew of the rescue hospital ship Nova-17 responds. What they find is a black hole--that threatens to destroy both ships--and a mysterious survivor whose body quickly mutates into a monstrous and deadly form.",10.901,5.0,267,False
9195,14456,Shrooms,2007-08-16,"A group of American teens comes to Ireland to visit a friend who takes them on a camping trip in search of the local, fabled magic mushrooms. When the psychedelics start taking hold, the panicked friends are attacked by ghostly creatures; but how can they determine whether what they are experiencing is reality or hallucination?",6.749,5.0,283,False
9196,10283,Friday the 13th Part VIII: Jason Takes Manhattan,1989-07-28,A group of students on a graduation cruise bound for Manhattan soon realize they've got a stowaway aboard the ship: serial killer Jason Voorhees.,33.011,5.0,708,False
9197,33624,Double zéro,2004-06-16,"Ben and Bill are the two worst, completely useless agents - real losers. But who else would you send on a super-difficult top-secret mission? The French have just sold a new high-power M51 rocket to the Russians for crazy money. Unfortunately for them, the rocket was hijacked before they could get it of their hands. However, not just any fool is up to neutralizing this threat, but only the craziest and most stupid of them can cope with such a task.",5.553,5.0,242,False
9198,3177,Battle Royale II: Requiem,2003-07-05,"It's three years after the events of the original Battle Royale, and Shuya Nanahara is now an internationally-known terrorist determined to bring down the government. His terrorist group, Wild Seven, stages an attack that levels several buildings in Tokyo on Christmas Day, killing 8000 people. In order for the government to study the benefits of ""teamwork"", the new students work in pairs, with their collars electronically linked so that if one of them is killed, the other dies as well. They must kill Nanahara in three days - or die.",10.609,4.9,324,False
9199,520901,Doom: Annihilation,2019-09-30,"A group of UAC Marines responds to a distress call from a top-secret scientific base on Phobos, a Martian moon, only to discover it's been overrun by demons.",20.295,4.9,284,False
9200,35169,Furry Vengeance,2010-04-02,"When real estate developer Dan Sanders finalizes plans to level a swath of pristine Oregon forest to make way for a soulless housing subdivision, a band of woodland creatures rises up to throw a monkey wrench into the greedy scheme. Just how much mischief from the furry critters can the businessman take before he calls it quits?",11.305,5.0,472,False
9201,269173,The Anomaly,2014-06-19,A former soldier is taken captive and awakens in the back of a van where he learns that he only has less than 10 minutes to figure out how he got there.,29.621,4.9,268,False
9202,68637,Ducoboo,2011-06-22,"Ducoboo is a very inventive dunce and joker, he is very resourceful at finding new ways to copy from his neighbor, to cheat or to defy the teacher's authority.",5.861,4.9,340,False
9203,11058,Godsend,2004-04-30,"A couple agree to have their deceased son cloned under the supervision of an enigmatic doctor, but bizarre things start to happen years after his rebirth.",8.511,4.9,362,False
9204,9310,American Dreamz,2006-03-04,"The new season of ""American Dreamz,"" the wildly popular television singing contest, has captured the country's attention, as the competition looks to be between a young Midwestern gal and a showtunes-loving young man from Orange County. Recently awakened President Staton even wants in on the craze, as he signs up for the potential explosive season finale.",8.754,4.9,238,False
9205,185460,Willow Creek,2013-05-02,A young couple ventures into the woods to capture footage of the elusive Bigfoot.,8.166,4.9,222,False
9206,459616,The Brand New Adventures of Aladin,2018-10-03,"After freeing Baghdad from its terrible ruler, Aladin delays his marriage to the princess until a new dictator arrives to take over the city.",10.26,4.9,305,False
9207,437739,The Mansion,2017-06-21,"A band of students comes to celebrate the New Year in an old manor house isolated from everything. But soon after their arrival, strange events disrupt the atmosphere, before the party turns squarely to the nightmare ...",9.971,4.9,398,False
9208,14623,Thunderbirds,2004-07-23,"Dangerous missions are the bread and butter of the Thunderbirds, a high-tech secret force employed by the government. Led by Jeff Tracy (Bill Paxton), the Thunderbirds are at the top of their game, but their nemesis, The Hood (Ben Kingsley), has landed on their island and is attempting a coup by using the team's rescue vehicles. He'll soon discover that the Thunderbirds won't go down.",10.195,4.9,230,False
9209,14620,The Butterfly Effect 2,2006-08-17,"After his girlfriend, Julie, and two best friends are killed in a tragic auto accident, Nick struggles to cope with his loss and grief. Suffering from migraine-like seizures, Nick soon discovers that he has the power to change the past via his memories. However, his time-traveling attempts to alter the past and save his one true love have unexpected and dire consequences.",18.63,4.9,703,False
9210,42684,Skyline,2010-11-11,"When strange lights descend on the city of Los Angeles, people are drawn outside like moths to a flame where an extraterrestrial force threatens to swallow the entire human population off the face of the Earth. Now the band of survivors must fight for their lives as the world unravels around them.",92.409,4.9,1251,False
9211,10710,Envy,2004-04-30,A man becomes increasingly jealous of his friend's newfound success.,9.259,4.9,400,False
9212,11246,Hellraiser: Hellseeker,2002-10-15,"Kirsty Cotten is now all grown up and married. Her memory of the events that took place back at her parent's home and the mental institution have dimmed, but she is still traumatized. A fatal car crash kills Kirsty. Now, her husband finds himself in a strange world full of sexy women, greed and murder, making him believe that he is in hell.",15.531,4.9,224,False
9213,78381,Twixt,2011-09-10,A declining writer arrives in a small town where he gets caught up in a murder mystery involving a young girl.,8.301,4.9,201,False
9214,42435,Natale a New York,2006-12-15,"During the holidays of Christmas, three groups of funny characters depart from Italy to spend the Christmas season in New York City.",7.937,4.9,444,False
9215,299245,The Gallows,2015-07-10,"20 years after a horrific accident during a small town school play, students at the school resurrect the failed show in a misguided attempt to honor the anniversary of the tragedy - but soon discover that some things are better left alone.",16.624,4.9,790,False
9216,505225,The Last Thing He Wanted,2020-02-14,"At the turning point of the Iran-Contra affair, Elena McMahon, a fearless investigative journalist covering the 1984 US presidential campaign, puts herself in danger when she abandons her assigned task in order to fulfill the last wish of her ailing father, a mysterious man whose past activities she barely knows.",12.999,4.9,375,False
9217,331962,Exposed,2016-01-22,"After witnessing a miracle, a young Latina woman experiences strange things as a police detective searches for the truth behind his partner's death.",15.331,4.9,397,False
9218,327040,Bang Gang (A Modern Love Story),2015-08-26,"Biarritz. Sixteen-year-old George, the high school hottie, falls in love with Alex. To get his attention, she initiates a group game with Alex, Nikita, Laetitia and Gabriel. They will discover, test, and push the limits of their sexuality.",3.984,4.9,218,False
9219,246320,The Three Brothers: The Return,2014-02-12,"Three brothers are reunited on the occasion of the death of his mother. The three are in a difficult stage of their lives due to economic difficulties: Bernard is a failed actor, Didier pretends to be a professor of philosophy when, in fact, is selling sex toys and Pascal lives off a rich sexagenarian. Accompanied by Sara, the teenage daughter of Bernard, they live surprising encounters while new problems appear.",7.612,4.9,336,False
9220,29426,Survival of the Dead,2010-05-06,"On an island off the coast of North America, local residents simultaneously fight a zombie epidemic while hoping for a cure to return their un-dead relatives back to their human state.",15.212,4.9,337,False
9221,438970,Sharknado 5: Global Swarming,2017-08-06,Fin and his wife April travel around the world to save their young son who's trapped inside a sharknado.,12.159,4.9,242,False
9222,408238,The New Adventures of Cinderella,2017-10-18,,6.57,4.9,220,False
9223,17610,Year One,2009-06-18,"When a couple of lazy hunter-gatherers are banished from their primitive village, they set off on an epic journey through the ancient world.",69.639,4.9,1452,False
9224,11859,Fair Game,1995-11-03,"Max Kirkpatrick is a cop who protects Kate McQuean, a civil law attorney, from a renegade KGB team out to terminate her",11.894,4.9,214,False
9225,5393,Happily N'Ever After,2007-01-05,"An alliance of evil-doers, led by Frieda, looks to take over Fairy Tale Land. But when Ella realizes her stepmother is out to ruin her storybook existence, she takes a dramatic turn and blossoms into the leader of the resistance effort.",11.661,4.9,346,False
9226,10067,The Shaggy Dog,2006-03-09,The tale of a workaholic dad-turned-dog who finds that being man's best friend shows him the most important job - being a great dad.,10.331,4.9,456,False
9227,23706,All About Steve,2009-09-04,"After one short date, a brilliant crossword constructor decides that a CNN cameraman is her true love. Because the cameraman's job takes him hither and yon, she crisscrosses the country, turning up at media events as she tries to convince him they are perfect for each other.",16.116,4.9,801,False
9228,241254,The Prince,2014-08-22,A family man who turns out to be a retired mob enforcer must travel across the country to find his daughter who has gone missing.,13.657,4.9,403,False
9229,42436,Natale in crociera,2007-12-14,,4.988,4.9,351,False
9230,480572,Bullet Head,2017-12-07,A group of career criminals finds itself trapped in a warehouse with the law – and an Attack Dog named DeNiro closing in.,9.591,4.9,409,False
9231,214597,Fright Night 2: New Blood,2013-08-31,"By day Gerri Dandridge is a sexy professor, but by night she transforms into a real-life vampire with an unquenchable thirst for human blood. When a group of high school students travel abroad to study in Romania, they find themselves ensnared in her chilling web of lust and terror. Charlie and 'Evil' Ed must stop Gerri from drinking and bathing in the blood of a 'new moon virgin', who just so happens to be Charlie’s ex-girlfriend.",12.64,4.9,201,False
9232,339116,Maximum Ride,2016-09-30,"Six children genetically cross-bred with avian DNA, complete with wings, take flight around the country to discover their origins.",7.88,4.9,206,False
9233,12211,Highlander: Endgame,2000-09-01,"Immortals Connor and Duncan Macleod join forces against a man from Connor's distant past in the highlands of Scotland, Kell, an immensely powerful immortal who leads an army of equally powerful and deadly immortal swordsmen and assassins. No immortal alive has been able to defeat Kell yet, and neither Connor nor Duncan are skilled enough themselves to take him on and live. The two of them eventually come to one inevitable conclusion; one of them must die so that the combined power of both the Highlanders can bring down Kell for good. There can be only one... the question is, who will it be?",13.65,4.9,293,False
9234,11802,Space Chimps,2008-06-25,Three chimps are sent into space to explore the possibility of alien life when an unmanned space shuttle crash lands on an uncharted planet.,13.257,4.9,334,False
9235,14125,Captivity,2007-03-09,"The sought-after images of top model Jennifer adorn magazine covers and billboards worldwide. When alone at a charity event, she is abducted and incarcerated in a cell with another prisoner. When their captor subjects the two to torture, and commit to escaping the chamber of horrors before they're killed.",7.662,4.9,322,False
9236,44918,Titanic II,2010-08-07,"On the 100th anniversary of the original voyage, a modern luxury liner christened ""Titanic 2,"" follows the path of its namesake. But when a tsunami hurls an ice berg into the new ship's path, the passengers and crew must fight to avoid a similar fate.",54.341,4.9,281,False
9237,41556,The Romantics,2010-09-10,Seven close friends reunite for the wedding of two of their friends. Problems arise because the bride and the maid of honor have had a long rivalry over the groom.,7.122,4.9,207,False
9238,6116,Spice World,1997-12-18,"Zany adventure that follows The Spice Girls and their entourage (mostly fictional characters) - manager Clifford, his assistant Deborah,  and filmmaker Piers (who is trying to shoot a documentary on ""the real Spice Girls"").",8.9,4.9,353,False
9239,354556,Guardians,2017-02-14,"During the Cold War, an organization called ""Patriot"" created a super-hero squad, which includes members of multiple soviet republics. For years, the heroes had to hide their identities, but in hard times they must show themselves again.",59.33,4.9,585,False
9240,85056,Vacanze di Natale a Cortina,2011-12-16,,6.406,4.9,242,False
9241,284674,Air,2015-08-14,"In the near future, breathable air is nonexistent. Virtually all of humanity has disappeared, and those chosen to reestablish society reside in a controlled state of suspended animation. Two engineers tasked with guarding the last hope for mankind struggle to preserve their own sanity and lives while administering to the vital task at hand.",7.788,4.9,362,False
9242,5458,Cruel Intentions 2,2000-11-09,"After his precocious behavior has gotten him bounced out of one more in a string of exclusive private schools, 16-year old Sebastian Valmont has arrived in New York City to live with his father and stepmother. The cunning and handsome Sebastian may have met his match, however in his equally manipulative and beautiful stepsister Kathryn Merteuil.",17.746,4.9,278,False
9243,328901,The Benefactor,2015-04-17,"A newly married couple are forced to navigate the all-consuming interest of a powerful, mysterious, and possessive philanthropist.",7.172,4.9,213,False
9244,254474,Zombeavers,2014-10-20,College friends find their weekend of sex and debauchery ruined when deadly zombie beavers swarm their riverside cabin.,14.181,4.9,518,False
9245,10763,Dr. T & the Women,2000-09-13,"A successful Texas gynecologist finds himself amid a bevy of women and their problems – his wife’s breakdown, his daughter's fake marriage, his other daughter’s conspiracy theories, and his secretary’s crush. Craving time for himself, he finds solace in a kind outsider.",7.826,4.9,238,False
9246,20533,Jonah Hex,2010-06-18,"Gunslinger Jonah Hex is appointed by President Ulysses Grant to track down terrorist Quentin Turnbull, a former Confederate officer determined on unleashing hell on earth. Jonah not only secures freedom by accepting this task, he also gets revenge on the man who slayed his wife and child.",107.668,4.9,1117,False
9247,2149,Body of Evidence,1993-01-15,"Sizzingly sexy Madonna leads a star-filled cast in this erotic thriller as a woman accused of killing a wealthy, elderly man through her insatiable sexual prowess.",8.876,4.9,213,False
9248,351819,Fifty Shades of Black,2016-01-28,An inexperienced college student meets a wealthy businessman whose sexual practices put a strain on their relationship.,89.772,4.9,1117,False
9249,433249,IO,2019-01-18,"As a young scientist searches for a way to save a dying Earth, she finds a connection with a man who's racing to catch the last shuttle off the planet.",17.886,4.8,1100,False
9250,12779,Swept Away,2002-10-11,"Stranded and alone on a desert island during a cruise, a spoiled rich woman and a deckhand fall in love and make a date to reunite after their rescue.",8.041,4.8,201,False
9251,46429,Gallowwalkers,2012-10-27,"When a nun broke her covenant with God to save the life of  her unborn son, Aman, he was cursed for life. As an adult, Aman has killed those who have crossed him. But his curse brings his victims back to life and they pursue him for revenge, so Aman enlists a young gunman to fight by his side against his undead victims.",6.513,4.8,281,False
9252,345925,Rupture,2016-11-04,A single mom tries to break free from a mysterious organization that has abducted her.,7.823,4.8,209,False
9253,257087,The Veil,2016-04-21,"The story springs from the real-world headlines of religious cults and mass suicides. With Veil, it begins 30 years ago, when members of a religious cult known as Heaven's Veil take their own lives. The truth behind what really happened remains buried deep in the memory of the sole survivor, a five-year-old girl, who returns to the compound with a documentary crew as an adult. They soon discover something that is far more terrifying than anything they could have imagined.",8.902,4.8,213,False
9254,329833,Zoolander 2,2016-02-06,Derek and Hansel are modelling again when an opposing company attempts to take them out from the business.,20.785,4.8,1804,False
9255,226936,Aspirante vedovo,2013-10-10,"A ne'er-do-well who's married to a millionnaire realizes his financial trouble might be solved if his wife was dead - and sets out a plot to achieve just that. A remake of Dino Risi's ""il vedovo"".",5.208,4.8,361,False
9256,4258,Scary Movie 5,2013-04-11,"Home with their newly-formed family, happy parents Dan and Jody are haunted by sinister, paranormal activities. Determined to expel the insidious force, they install security cameras and discover their family is being stalked by an evil dead demon.",92.539,4.8,2226,False
9257,267806,V/H/S: Viral,2014-10-23,"V/H/S: VIRAL's segments include the story of a deranged illusionist who obtains a magical object of great power; a homemade machine that opens a door to a parallel world; teenage skaters that unwillingly become targets of a Mexican death cult ritual; and a sinister, shadowy organization that is tracking a serial killer. The segments are tied together by the story of a group of fame-obsessed teens following a violent car chase in LA that unwittingly become stars of the next internet sensation.",18.144,4.8,436,False
9258,377587,Meet the Blacks,2016-04-01,"As Carl Black gets the opportunity to move his family out of Chicago in hope of a better life, their arrival in Beverly Hills is timed with that city's annual purge, where all crime is legal for twelve hours.",11.958,4.8,226,False
9259,38277,Camping 2,2010-04-21,"Jean-Pierre Savelli is a forty-something employee of an insurance company in Clermont-Ferrand who finds himself facing a mid-life crisis. When his fiancée Valérie decides to put their relationship on hold, he changes his holiday plans and heads for the Flots Bleus camping site near Arcachon. Jean-Pierre had been hoping for peace and calm. Instead he meets Patrick Chirac and his entourage of inveterate holidaymakers...",7.483,4.8,545,False
9260,14863,Anaconda 3: Offspring,2008-01-01,"Cancer-terminal tycoon Peter Murdoch's secret Wexel Hall Pharmaceuticals lab has developed a blood orchid extract cure. To examine why it works optimally in snakes, they also bread a super-anaconda strain. But the original pair escapes, leaving a bloody trail of corpses. Murdoch runs, instructing his staff to clean up. They keep failing and being eaten like unsuspecting locals, some alive, even after enlisting ruthless big game hunter Hammett. The fast-growing pregnant monster sheds its skin, thus disabling the only tracking device.",26.899,4.8,215,False
9261,425700,Un Natale al Sud,2016-12-01,"Peppino, a policeman from Milan, and Ambrose, a florist Naples, along with beloved wives Bianca and Celeste, celebrating Christmas in the same resort town. It is during these festivals that sets of parents discover that their children, Richard and Simon, are engaged with two peers: Giulia and Ludovica. All very nice except that the four lovers have never met live! Determined to put an end to this practice of ""virtual love"", that just can not understand, Peppino and Ambrose manage to participate in the annual event of user boys haunt of ""Cupid 2.0"" app for meetings that saw blossoming love between young people. But to make the plan will involve parents too! The event turns out to be a hellish pit where among former users virtual hunting for real love, a fashion blogger infatuated and web influencers complexed, the two couples lose the compass cripple their marriages and the stories of the children. But we are so confident that the love stories of the past were more true than 2.0 today?",6.028,4.8,206,False
9262,416160,The Vault,2017-09-01,Two estranged sisters are forced to rob a bank in order to save their brother. But this is no ordinary bank.,8.55,4.8,308,False
9263,33282,Natale a Beverly Hills,2009-12-18,No overview found.,7.392,4.8,248,False
9264,21943,I Want You,2007-03-09,A macho type man becomes entangled with an independent-minded girl.,8.2,4.8,300,False
9265,13009,Zombie Strippers!,2008-04-18,"In the not too distant future a secret government re-animation chemo-virus gets released into conservative Sartre, Nebraska and lands in an underground strip club. As the virus begins to spread, turning the strippers into ""Super Zombie Strippers"" the girls struggle with whether or not to conform to the new ""fad"" even if it means there's no turning back.",21.672,4.8,276,False
9266,55341,Jeepers Creepers 3,2017-09-26,"Taking place on the last day of the Creeper’s twenty-three-day feeding frenzy, as the skeptical Sergeant Tubbs teams up with a task force hellbent on destroying the Creeper for good. The Creeper fights back in gory glory as its enemies grow closer than ever before to learning the secret of its dark origins.",39.657,4.8,599,False
9267,456048,The Humanity Bureau,2017-07-11,In 2030 the world is in a permanent state of economic recession and facing serious environmental problems as a result of global warming.,12.603,4.8,265,False
9268,12699,Hellraiser: Hellworld,2005-09-06,Pinhead returns to terrorize computer hackers who have opened a virtual Lament Configuration on the website Hellworld.com.,18.497,4.8,202,False
9269,375804,Camping 3,2016-06-29,"Like every summer, our friends, the Pics, Jacky and Laurette, Gatineau, recently divorced from Sopie, and Patrick Chirac, ever true to form, get together at the Blue Waves camping grounds. This year, Patrick has decided to try car sharing. Believing that he'll travel through France alone with Vanessa, he finds himself accompanied by three young Dijon inhabitants: smooth-talking Robert, good-looking Benji and loudmouth José. Of course, after car sharing Patrick is forced to try out bed sharing...",6.751,4.8,516,False
9270,605373,The Influence,2019-06-21,"After moving back to her family home to care for her dying mother, a nurse haunted by her childhood memories must struggle with an evil force in the house.",14.465,4.8,203,False
9271,42433,Natale in India,2003-12-19,"Destinies intertwined for two antithetical people who meet during a trip to India, where lots of misunderstandings and funny situations will take place.",6.812,4.8,458,False
9272,889,The Flintstones in Viva Rock Vegas,2000-04-28,"The Flintstones are at it again. The Flintstones and the Rubbles head for Rock Vegas with Fred hoping to court the lovely Wilma. Nothing will stand in the way of love, except for the conniving Chip Rockefeller who is the playboy born in Baysville but who has made it in the cutthroat town of Rock Vegas. Will Fred win Wilma's love?",17.764,4.8,562,False
